rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,907735,吃点·外卖模拟器,9.1,18117,12082,6035,17513,11673,5840,63,46,17,0,0,0,0,✅ 自然增长
2,904067,完美清洁公司,9.2,11342,6647,4695,10291,5984,4307,19,16,3,0,0,0,15,🟢 自然增长为主
3,860950,翡翠经营模拟器,9.0,924775,920927,3848,845705,842438,3267,1824,1815,9,0,0,0,0,✅ 自然增长
4,894304,养娃模拟器,9.3,10752,7618,3134,10294,7250,3044,114,95,19,0,0,0,0,✅ 自然增长
5,861470,天机六爻,9.1,153546,151151,2395,143571,141325,2246,385,382,3,0,0,0,0,✅ 自然增长
6,873826,训练前额叶,9.6,208645,206370,2275,196665,194538,2127,672,670,2,0,0,0,15,🟢 自然增长为主
7,898394,高中模拟器,8.3,27643,25377,2266,26031,23852,2179,92,91,1,9,7,2,15,🟢 自然增长为主
8,848057,灵瞳觉醒：横扫古董市场,7.8,138894,136688,2206,118822,117016,1806,332,332,0,0,0,0,30,🟢 自然增长为主
9,895177,废车拆出一个亿,8.5,33098,30958,2140,30433,28484,1949,42,40,2,0,0,0,15,🟢 自然增长为主
10,840742,SBTI人格测试,8.3,785814,783733,2081,760125,758204,1921,1226,1226,0,0,0,0,30,🟢 自然增长为主
11,838601,开局觉醒超神级天赋,8.5,122008,120000,2008,102449,100814,1635,171,169,2,0,0,0,15,🟢 自然增长为主
12,898983,外卖单王模拟器,8.7,32803,30826,1977,30928,29106,1822,85,82,3,0,0,0,0,✅ 自然增长
13,874896,匡扶汉室,9.0,52399,50504,1895,46473,44841,1632,241,234,7,0,0,0,0,✅ 自然增长
14,902150,幸运弹球,9.1,26646,24754,1892,23048,21400,1648,66,63,3,0,0,0,0,✅ 自然增长
15,913193,今天开始做大明星,8.3,5927,4198,1729,5636,3985,1651,21,19,2,0,0,0,0,✅ 自然增长
16,848359,无限合成进化系统,6.6,74716,73086,1630,60665,59434,1231,106,105,1,0,0,0,15,🟢 自然增长为主
17,899626,判卷捞人,7.9,59559,58001,1558,56709,55259,1450,64,62,2,2,0,2,0,✅ 自然增长
18,889086,你画我猜,8.1,17857,16354,1503,17210,15751,1459,68,61,7,6,0,6,0,✅ 自然增长
19,897534,逻辑岛,9.5,15406,13937,1469,13975,12659,1316,46,45,1,0,0,0,15,🟢 自然增长为主
20,912177,箱中废土,8.8,8688,7242,1446,7731,6457,1274,33,30,3,0,0,0,0,✅ 自然增长
21,838249,真实外卖模拟器,7.7,258544,257104,1440,241529,240349,1180,414,414,0,0,0,0,30,🟢 自然增长为主
22,861124,虾仁冒险记,7.6,35118,33707,1411,28100,27002,1098,57,57,0,0,0,0,30,🟢 自然增长为主
23,892137,我的火比你的更大,8.9,75208,73802,1406,69428,68174,1254,277,272,5,0,0,0,0,✅ 自然增长
24,919444,伐木工模拟器,8.5,3095,1735,1360,2776,1550,1226,12,14,-2,0,0,0,30,🟢 自然增长为主
25,880097,灵异直播间,8.6,57419,56083,1336,50124,48984,1140,257,249,8,0,0,0,0,✅ 自然增长
26,917648,掘进,9.8,2723,1394,1329,2410,1244,1166,18,12,6,0,0,0,0,✅ 自然增长
27,837881,伪人超市,7.0,116958,115642,1316,117859,116550,1309,88,85,3,0,0,0,0,✅ 自然增长
28,867801,地府打工魂,7.7,42179,40866,1313,33463,32445,1018,145,144,1,0,0,0,15,🟢 自然增长为主
29,866286,足球经理：冠军之路,9.4,91217,89964,1253,81709,80632,1077,664,654,10,0,0,0,0,✅ 自然增长
30,899625,静心拼图,8.3,31921,30668,1253,30513,29337,1176,85,81,4,0,0,0,0,✅ 自然增长
31,892961,末日囤货计划,8.8,37868,36617,1251,34186,33115,1071,149,145,4,0,0,0,0,✅ 自然增长
32,902393,百代人生,7.3,27898,26647,1251,25458,24332,1126,57,54,3,0,0,0,0,✅ 自然增长
33,835357,再播亿分钟,9.2,12203,10999,1204,11860,10710,1150,24,23,1,0,0,0,15,🟢 自然增长为主
34,863515,边境检查站,7.1,165425,164259,1166,162034,160920,1114,132,130,2,0,0,0,0,✅ 自然增长
35,895544,伐木模拟器,8.9,47429,46288,1141,40886,39965,921,115,114,1,0,0,0,15,🟢 自然增长为主
36,867071,翡翠传奇：赌石人生模拟,8.7,107243,106142,1101,98389,97470,919,462,460,2,4,4,0,0,✅ 自然增长
37,909962,包塘模拟器,8.9,10450,9354,1096,9627,8624,1003,34,32,2,1,1,0,0,✅ 自然增长
38,886560,三国：合字成军,8.6,41322,40234,1088,35985,35111,874,61,60,1,0,0,0,15,🟢 自然增长为主
39,904574,弹珠机乐园,9.1,13955,12882,1073,13095,12095,1000,56,53,3,0,0,0,0,✅ 自然增长
40,898562,诡异复苏,7.9,44572,43520,1052,41352,40381,971,176,175,1,0,0,0,15,🟢 自然增长为主
41,840185,愚公移山,8.8,89546,88538,1008,75647,74865,782,391,391,0,0,0,0,30,🟢 自然增长为主
42,880247,百世家族·轮回修仙,7.7,40732,39740,992,35729,34878,851,195,193,2,0,0,0,0,✅ 自然增长
43,885492,FPS练枪模拟器,7.9,40093,39132,961,41160,40176,984,28,28,0,0,0,0,0,✅ 自然增长
44,816605,修仙前传,9.3,229156,228228,928,202448,201727,721,1040,1040,0,0,0,0,0,✅ 自然增长
45,901050,推理密码,9.6,32718,31809,909,30632,29788,844,57,58,-1,1,1,0,0,✅ 自然增长
46,894446,咯咯哒农场,8.4,27786,26889,897,24579,23844,735,131,129,2,0,0,0,0,✅ 自然增长
47,912003,一念仙途,8.5,5979,5105,874,5394,4608,786,26,24,2,0,0,0,0,✅ 自然增长
48,920383,储钱罐增量工坊,7.5,2623,1777,846,2256,1549,707,14,9,5,1,0,1,0,✅ 自然增长
49,888613,开局攻击只有1,7.6,38291,37446,845,29925,29297,628,54,52,2,0,0,0,0,✅ 自然增长
50,876002,越跳越有钱,7.8,87943,87121,822,75561,74907,654,511,510,1,0,0,0,0,✅ 自然增长
51,906853,世界桌游馆,6.2,10894,10085,809,10350,9570,780,12,11,1,1,1,0,0,✅ 自然增长
52,916480,画一条鱼,9.4,4355,3560,795,4249,3493,756,96,82,14,5,5,0,0,✅ 自然增长
53,898455,猎海航路,9.7,3312,2521,791,3075,2376,699,16,14,2,0,0,0,0,✅ 自然增长
54,912677,黑洞无限大,8.6,7364,6597,767,6414,5780,634,25,24,1,0,0,0,0,✅ 自然增长
55,904220,矿石粉碎者,6.3,12678,11930,748,11534,10852,682,36,34,2,0,0,0,0,✅ 自然增长
56,874650,挂机魔界,8.6,21361,20616,745,16271,15703,568,55,55,0,0,0,0,0,✅ 自然增长
57,891653,木筏生存：抛与钓,8.4,31205,30479,726,27614,26992,622,108,106,2,0,0,0,0,✅ 自然增长
58,902981,蜀汉重生:尸末三国,8.5,4239,3518,721,3564,2966,598,29,29,0,66,66,0,0,✅ 自然增长
59,920530,你的心理年龄多少岁,10.0,1130,417,713,1069,388,681,11,7,4,0,0,0,0,✅ 自然增长
60,878198,抽卡文明,7.0,41908,41200,708,35443,34879,564,44,44,0,0,0,0,0,✅ 自然增长
61,882064,直播卖古董第一人,8.3,17318,16614,704,15463,14899,564,67,63,4,0,0,0,0,✅ 自然增长
62,904119,这要怎么合成！,9.1,8838,8134,704,7606,7011,595,20,17,3,0,0,0,0,✅ 自然增长
63,879125,仙苗鉴定师,7.8,66213,65512,701,57425,56891,534,167,166,1,0,0,0,0,✅ 自然增长
64,920660,电竞巅峰,9.6,1288,587,701,1199,541,658,5,4,1,0,0,0,0,✅ 自然增长
65,866971,篮球传奇：球星生涯模拟器,8.8,58465,57766,699,52984,52388,596,197,197,0,0,0,0,0,✅ 自然增长
66,884773,细胞变异模拟器,8.0,46538,45844,694,41388,40794,594,60,60,0,0,0,0,0,✅ 自然增长
67,842892,心理测试大全,9.3,29294,28604,690,27920,27284,636,75,75,0,0,0,0,0,✅ 自然增长
68,894935,她自渡山海,9.2,1784,1096,688,1683,1036,647,10,10,0,0,0,0,0,✅ 自然增长
69,903376,模拟高中：我是校长,9.0,11500,10833,667,10595,9994,601,41,40,1,0,0,0,0,✅ 自然增长
70,827624,每日塔罗,8.3,209844,209179,665,197931,197352,579,222,221,1,0,0,0,0,✅ 自然增长
71,886269,给我守住！,9.5,14011,13378,633,11358,10863,495,46,46,0,0,0,0,0,✅ 自然增长
72,909672,凡尘问道,9.5,3956,3326,630,3370,2866,504,41,34,7,0,0,0,0,✅ 自然增长
73,875520,小兵的故事,7.4,57307,56678,629,50233,49710,523,95,94,1,0,0,0,0,✅ 自然增长
74,875570,人生副本,6.3,57167,56542,625,55846,55242,604,66,66,0,0,0,0,0,✅ 自然增长
