rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,919382,逐鹿十三州,8.3,16456,12920,3536,16338,12485,3853,57,48,9,2,2,0,0,✅ 自然增长
2,861470,天机六爻,9.2,198536,195646,2890,186519,183203,3316,459,447,12,0,0,0,0,✅ 自然增长
3,884085,花掉马斯克的金钱,7.5,408251,405576,2675,399687,396785,2902,187,186,1,122,111,11,15,🟢 自然增长为主
4,907735,吃点·外卖模拟器,9.1,97826,95235,2591,95602,92534,3068,247,238,9,0,0,0,0,✅ 自然增长
5,911108,奖来：彩票中了7000万之后的人生启动！,7.6,70838,68263,2575,68217,65381,2836,112,108,4,10,10,0,0,✅ 自然增长
6,902150,幸运弹球,9.1,61829,59751,2078,53844,51793,2051,112,108,4,0,0,0,0,✅ 自然增长
7,904067,完美清洁公司,8.6,52400,50457,1943,49045,46658,2387,40,40,0,0,0,0,30,🟢 自然增长为主
8,895177,废车拆出一个亿,8.5,70264,68401,1863,64994,63150,1844,58,58,0,0,0,0,30,🟢 自然增长为主
9,922540,财富磨坊,8.9,42881,41026,1855,37168,35576,1592,106,103,3,0,0,0,0,✅ 自然增长
10,880097,灵异直播间,8.6,86783,85042,1741,75854,74244,1610,279,278,1,0,0,0,15,🟢 自然增长为主
11,932002,天庭升官模拟器：我太想进步了,7.8,5494,3781,1713,5604,3823,1781,12,10,2,0,0,0,0,✅ 自然增长
12,873826,训练前额叶,9.6,237871,236223,1648,224255,222293,1962,724,723,1,0,0,0,15,🟢 自然增长为主
13,898983,外卖单王模拟器,8.7,67881,66236,1645,64363,62573,1790,132,131,1,0,0,0,15,🟢 自然增长为主
14,840185,愚公移山,8.8,113143,111543,1600,95147,93677,1470,390,390,0,16,16,0,30,🟢 自然增长为主
15,932781,养鸡成世界首富,9.1,2895,1306,1589,2729,1172,1557,25,14,11,5,4,1,0,✅ 自然增长
16,860950,翡翠经营模拟器,9.0,962532,961067,1465,877457,876067,1390,1874,1873,1,0,0,0,15,🟢 自然增长为主
17,874896,匡扶汉室,9.0,82371,80975,1396,73477,72109,1368,301,296,5,0,0,0,0,✅ 自然增长
18,863515,边境检查站,7.0,212173,210781,1392,207967,206459,1508,146,145,1,0,0,0,15,🟢 自然增长为主
19,921576,夜市炒饭摊：从负债到全球首富,8.1,3477,2105,1372,3459,1985,1474,10,5,5,0,0,0,0,✅ 自然增长
20,899626,判卷捞人,8.3,90728,89367,1361,86410,84875,1535,83,83,0,2,2,0,30,🟢 自然增长为主
21,916617,我靠死亡升级,8.6,1257,110,1147,1048,95,953,17,2,15,0,0,0,0,✅ 自然增长
22,848359,无限合成进化系统,6.6,97267,96146,1121,78520,77676,844,115,115,0,0,0,0,30,🟢 自然增长为主
23,899597,我的足球人生,9.2,32550,31466,1084,30523,29424,1099,198,195,3,14,14,0,0,✅ 自然增长
24,867801,地府打工魂,7.5,63914,62842,1072,51014,50198,816,155,153,2,0,0,0,0,✅ 自然增长
25,834152,大有可为：从零开始,8.4,68138,67074,1064,57890,56986,904,352,351,1,152,153,-1,15,🟢 自然增长为主
26,861124,虾仁冒险记,7.6,54810,53760,1050,43341,42586,755,72,72,0,0,0,0,30,🟢 自然增长为主
27,930415,从螺丝钉开始进化,8.7,3985,2937,1048,3721,2646,1075,21,18,3,0,0,0,0,✅ 自然增长
28,929702,斗气大陆模拟器,8.9,4173,3155,1018,4115,3034,1081,18,12,6,0,0,0,0,✅ 自然增长
29,898562,诡异复苏,7.9,61595,60606,989,57357,56366,991,230,225,5,0,0,0,0,✅ 自然增长
30,878915,古代清官模拟器,8.9,86590,85603,987,81458,80498,960,126,125,1,0,0,0,0,✅ 自然增长
31,928286,重生之我在校门口卖辣条,9.6,2214,1257,957,2181,1241,940,9,8,1,0,0,0,0,✅ 自然增长
32,840742,SBTI人格测试,8.4,805990,805042,948,778346,777195,1151,1241,1239,2,0,0,0,0,✅ 自然增长
33,894304,养娃模拟器,8.8,45338,44392,946,43640,42672,968,168,168,0,0,0,0,0,✅ 自然增长
34,913692,七宗罪与七美德测试,8.2,50869,49937,932,49614,48384,1230,89,87,2,33,33,0,0,✅ 自然增长
35,929873,王朝与疆域,7.5,5538,4607,931,5531,4489,1042,25,18,7,14,14,0,0,✅ 自然增长
36,921824,增量挖矿修仙,9.9,3732,2822,910,3283,2424,859,6,5,1,2,2,0,0,✅ 自然增长
37,867071,翡翠传奇：赌石人生模拟,8.8,125328,124421,907,114514,113538,976,494,491,3,4,4,0,0,✅ 自然增长
38,929230,人在三和,8.4,3086,2179,907,2975,2081,894,25,21,4,0,0,0,0,✅ 自然增长
39,926935,冠军之心：篮球生涯,8.6,12535,11639,896,11740,10849,891,44,39,5,10,10,0,0,✅ 自然增长
40,862281,Life Journey人生轨迹,8.7,29110,28220,890,26178,25324,854,225,222,3,0,0,0,0,✅ 自然增长
41,928522,世代相亲模拟器,8.3,5722,4840,882,5572,4695,877,14,13,1,2,2,0,0,✅ 自然增长
42,879125,仙苗鉴定师,7.5,79694,78855,839,68406,67678,728,184,184,0,0,0,0,0,✅ 自然增长
43,929141,那几个男生的青春故事,9.4,2856,2042,814,2995,1999,996,22,14,8,0,0,0,0,✅ 自然增长
44,816605,修仙前传,9.3,243151,242338,813,213517,212834,683,1056,1054,2,0,0,0,0,✅ 自然增长
45,902393,百代人生,7.4,50047,49242,805,46294,45466,828,95,92,3,0,0,0,0,✅ 自然增长
46,837873,诸天无限:深渊,9.3,103727,102923,804,86562,85802,760,478,476,2,0,0,0,0,✅ 自然增长
47,848057,灵瞳觉醒：横扫古董市场,7.8,164756,163953,803,140411,139763,648,340,340,0,0,0,0,0,✅ 自然增长
48,838601,开局觉醒超神级天赋,8.5,146222,145430,792,122196,121587,609,175,174,1,0,0,0,0,✅ 自然增长
49,909672,凡尘问道,9.7,14968,14189,779,12560,11838,722,84,79,5,0,0,0,0,✅ 自然增长
50,921116,诡域摸金：我有一间古董屋,9.2,11491,10723,768,9896,9172,724,70,68,2,0,0,0,0,✅ 自然增长
51,892961,末日囤货计划,8.8,50579,49830,749,44986,44273,713,188,186,2,37,37,0,0,✅ 自然增长
52,930857,化龙模拟器,9.3,5073,4329,744,4980,4173,807,11,10,1,0,0,0,0,✅ 自然增长
53,927812,像素牧场,7.7,4628,3888,740,4402,3533,869,10,9,1,0,0,0,0,✅ 自然增长
54,838249,真实外卖模拟器,7.7,274804,274068,736,255455,254755,700,422,422,0,0,0,0,0,✅ 自然增长
55,876002,越跳越有钱,7.8,99106,98391,715,84357,83733,624,529,528,1,0,0,0,0,✅ 自然增长
56,871558,从史莱姆开始：吞噬万物,8.0,80834,80136,698,68648,67992,656,182,180,2,0,0,0,0,✅ 自然增长
57,850555,毕业后，我来到了大城市,8.5,88586,87889,697,79371,78724,647,309,306,3,0,0,0,0,✅ 自然增长
58,899899,抽齐水浒卡,8.8,17007,16314,693,14588,13949,639,52,50,2,0,0,0,0,✅ 自然增长
59,895938,一品之路,7.5,37651,36975,676,35637,34872,765,53,52,1,0,0,0,0,✅ 自然增长
60,875520,小兵的故事,7.5,68866,68195,671,60319,59587,732,108,106,2,0,0,0,0,✅ 自然增长
61,932347,班级：我太想进步了,9.6,3017,2361,656,3072,2358,714,29,20,9,3,3,0,0,✅ 自然增长
62,895544,伐木模拟器,8.8,60779,60128,651,51388,50833,555,127,125,2,0,0,0,0,✅ 自然增长
63,825840,百世流芳,9.2,72415,71767,648,59812,59244,568,690,683,7,0,0,0,0,✅ 自然增长
64,866286,足球经理：冠军之路,9.4,108005,107359,646,96409,95773,636,747,743,4,0,0,0,0,✅ 自然增长
65,825610,易经101,9.6,221305,220660,645,209621,208881,740,1082,1080,2,0,0,0,0,✅ 自然增长
66,923564,成都黑心养鸡二厂,9.3,6813,6172,641,6287,5573,714,29,27,2,0,0,0,0,✅ 自然增长
67,866762,有家租车行,9.0,23999,23364,635,21298,20658,640,63,63,0,0,0,0,0,✅ 自然增长
68,884513,指点江山,8.4,63375,62743,632,57664,56984,680,442,436,6,279,279,0,0,✅ 自然增长
69,903376,模拟高中：我是校长,8.9,26878,26259,619,24663,24083,580,68,67,1,0,0,0,0,✅ 自然增长
70,866971,篮球传奇：球星生涯模拟器,8.8,71462,70853,609,64560,63971,589,205,205,0,0,0,0,0,✅ 自然增长
71,878198,抽卡文明,7.2,51838,51233,605,43393,42891,502,51,50,1,0,0,0,0,✅ 自然增长
72,894446,咯咯哒农场,8.5,41065,40463,602,36038,35495,543,162,160,2,0,0,0,0,✅ 自然增长
73,897534,逻辑岛,9.3,29664,29065,599,27551,26915,636,69,69,0,0,0,0,0,✅ 自然增长
74,877746,每秒1属性，3天打爆星河,7.9,34882,34288,594,28351,27872,479,91,91,0,0,0,0,0,✅ 自然增长
75,901050,推理密码,9.5,43612,43023,589,40744,40051,693,66,66,0,1,1,0,0,✅ 自然增长
76,871586,名校养成记,8.7,28279,27701,578,25107,24532,575,136,136,0,0,0,0,0,✅ 自然增长
77,828409,实况足球大师模拟器,8.8,44201,43634,567,37947,37416,531,383,383,0,0,0,0,0,✅ 自然增长
