rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,919382,逐鹿十三州,8.6,38356,35148,3208,36477,33593,2884,120,108,12,2,2,0,0,✅ 自然增长
2,911108,奖来：彩票中了7000万之后的人生启动！,7.6,86591,83673,2918,82868,80125,2743,142,129,13,10,10,0,0,✅ 自然增长
3,884085,花掉马斯克的金钱,7.5,425699,422866,2833,416005,413388,2617,189,189,0,169,166,3,30,🟢 自然增长为主
4,922540,财富磨坊,8.9,58759,56034,2725,50361,48162,2199,122,117,5,0,0,0,0,✅ 自然增长
5,861470,天机六爻,9.2,213416,210768,2648,200230,197770,2460,496,492,4,0,0,0,0,✅ 自然增长
6,907735,吃点·外卖模拟器,9.1,112502,109906,2596,109543,107077,2466,279,274,5,0,0,0,0,✅ 自然增长
7,834152,大有可为：从零开始,8.4,75595,73285,2310,64156,62117,2039,351,350,1,151,151,0,15,🟢 自然增长为主
8,902150,幸运弹球,9.1,75714,73440,2274,65274,63444,1830,121,121,0,0,0,0,30,🟢 自然增长为主
9,880097,灵异直播间,8.6,98824,96604,2220,85836,84017,1819,288,287,1,0,0,0,15,🟢 自然增长为主
10,933047,后宫·万象,7.9,5093,3144,1949,4712,2921,1791,37,25,12,44,44,0,0,✅ 自然增长
11,928522,世代相亲模拟器,8.2,16482,14585,1897,15702,13914,1788,24,23,1,2,2,0,15,🟢 自然增长为主
12,840185,愚公移山,8.8,122485,120768,1717,102319,100986,1333,391,390,1,16,16,0,15,🟢 自然增长为主
13,934386,从摆摊开始,8.5,6878,5209,1669,6433,4862,1571,53,47,6,7,7,0,0,✅ 自然增长
14,930857,化龙模拟器,8.3,14847,13225,1622,13909,12449,1460,27,25,2,0,0,0,0,✅ 自然增长
15,932781,养鸡成世界首富,8.9,10284,8675,1609,9262,7808,1454,50,49,1,5,5,0,15,🟢 自然增长为主
16,933236,割草小骑士,7.7,4767,3202,1565,4566,3197,1369,15,13,2,83,83,0,0,✅ 自然增长
17,873826,训练前额叶,9.6,246695,245149,1546,232298,230902,1396,753,751,2,0,0,0,0,✅ 自然增长
18,880247,百世家族·轮回修仙,7.5,70061,68537,1524,60591,59365,1226,231,231,0,24,24,0,30,🟢 自然增长为主
19,867801,地府打工魂,7.5,71629,70142,1487,56709,55573,1136,160,159,1,0,0,0,15,🟢 自然增长为主
20,862281,Life Journey人生轨迹,8.7,36403,34979,1424,32518,31294,1224,235,234,1,0,0,0,15,🟢 自然增长为主
21,848359,无限合成进化系统,6.5,105139,103734,1405,84267,83239,1028,116,116,0,0,0,0,30,🟢 自然增长为主
22,861124,虾仁冒险记,7.8,62245,60840,1405,48716,47632,1084,77,77,0,0,0,0,30,🟢 自然增长为主
23,898983,外卖单王模拟器,8.7,76208,74828,1380,71585,70389,1196,145,144,1,0,0,0,15,🟢 自然增长为主
24,894398,收破烂喽！,9.1,5518,4195,1323,5032,3819,1213,14,14,0,0,0,0,30,🟢 自然增长为主
25,932608,明末士卒晋升模拟器,8.6,14083,12783,1300,13469,12266,1203,42,40,2,7,7,0,0,✅ 自然增长
26,860950,翡翠经营模拟器,9.0,970625,969340,1285,883326,882386,940,1891,1889,2,0,0,0,0,✅ 自然增长
27,928625,扫叶闲庭,7.7,9188,7917,1271,8619,7451,1168,11,10,1,0,0,0,15,🟢 自然增长为主
28,874896,匡扶汉室,9.0,90034,88837,1197,79789,78823,966,321,320,1,0,0,0,15,🟢 自然增长为主
29,863515,边境检查站,7.0,218927,217745,1182,214379,213250,1129,148,148,0,0,0,0,30,🟢 自然增长为主
30,895177,废车拆出一个亿,8.6,77797,76622,1175,71197,70221,976,61,61,0,0,0,0,30,🟢 自然增长为主
31,920618,一个成年男子能徒手打败什么,9.3,7068,5908,1160,6214,5217,997,32,31,1,1,0,1,15,🟢 自然增长为主
32,850011,大明浮生人生官场模拟,7.6,30284,29144,1140,26312,25323,989,98,98,0,0,0,0,30,🟢 自然增长为主
33,929702,斗气大陆模拟器,7.9,12570,11450,1120,12075,11021,1054,32,31,1,0,0,0,15,🟢 自然增长为主
34,899626,判卷捞人,8.3,98154,97036,1118,93224,92198,1026,85,84,1,2,2,0,15,🟢 自然增长为主
35,913692,七宗罪与七美德测试,8.3,57887,56781,1106,56167,55134,1033,93,93,0,33,33,0,30,🟢 自然增长为主
36,840742,SBTI人格测试,8.4,812501,811399,1102,784030,783056,974,1241,1239,2,0,0,0,0,✅ 自然增长
37,838601,开局觉醒超神级天赋,8.5,151673,150575,1098,126156,125261,895,177,176,1,0,0,0,15,🟢 自然增长为主
38,899597,我的足球人生,9.2,38914,37868,1046,36012,35106,906,220,219,1,14,14,0,15,🟢 自然增长为主
39,828409,实况足球大师模拟器,8.8,49221,48198,1023,42243,41356,887,389,389,0,0,0,0,30,🟢 自然增长为主
40,921765,宿舍舍管模拟器,6.2,10506,9486,1020,9910,8944,966,18,16,2,2,2,0,0,✅ 自然增长
41,917650,纸格纷争,8.8,6297,5311,986,5982,5093,889,48,45,3,175,175,0,0,✅ 自然增长
42,848057,灵瞳觉醒：横扫古董市场,7.9,170106,169135,971,144317,143561,756,343,342,1,0,0,0,0,✅ 自然增长
43,879125,仙苗鉴定师,7.5,84928,83984,944,72404,71691,713,188,188,0,0,0,0,0,✅ 自然增长
44,894304,养娃模拟器,8.8,51341,50425,916,48963,48136,827,172,171,1,0,0,0,0,✅ 自然增长
45,921116,诡域摸金：我有一间古董屋,9.0,16799,15885,914,14024,13341,683,101,94,7,0,0,0,0,✅ 自然增长
