rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,906117,血脉衍仙：代代成神,8.0,7847,0,7847,7083,6670,413,52,50,2,4,0,4,55,🟡 可能有广告
2,907735,吃点·外卖模拟器,9.2,12082,5589,6493,11673,5474,6199,46,27,19,0,0,0,0,✅ 自然增长
3,874346,荒野钓鱼模拟器,9.1,5807,0,5807,5312,5243,69,32,32,0,8,2,6,90,🔴 高概率广告导入
4,860950,翡翠经营模拟器,9.0,920927,916483,4444,842438,838703,3735,1815,1806,9,0,0,0,0,✅ 自然增长
5,904067,完美清洁公司,9.2,6647,2519,4128,5984,2261,3723,16,9,7,0,0,0,0,✅ 自然增长
6,894304,养娃模拟器,9.2,7618,4151,3467,7250,3932,3318,95,70,25,0,0,0,0,✅ 自然增长
7,898394,高中模拟器,8.2,25377,22556,2821,23852,21184,2668,91,88,3,7,5,2,0,✅ 自然增长
8,840742,SBTI人格测试,8.3,783733,781146,2587,758204,755918,2286,1226,1224,2,0,0,0,15,🟢 自然增长为主
9,895177,废车拆出一个亿,8.4,30958,28398,2560,28484,26202,2282,40,36,4,0,0,0,0,✅ 自然增长
10,873826,训练前额叶,9.6,206370,203944,2426,194538,192317,2221,670,662,8,0,0,0,0,✅ 自然增长
11,861470,天机六爻,9.1,151151,148758,2393,141325,139152,2173,382,379,3,0,0,0,0,✅ 自然增长
12,874896,匡扶汉室,9.0,50504,48265,2239,44841,42904,1937,234,232,2,0,0,0,15,🟢 自然增长为主
13,913193,今天开始做大明星,8.2,4198,2048,2150,3985,1950,2035,19,14,5,0,0,0,0,✅ 自然增长
14,898983,外卖单王模拟器,8.6,30826,28695,2131,29106,27148,1958,82,75,7,0,0,0,0,✅ 自然增长
15,848057,灵瞳觉醒：横扫古董市场,7.8,136688,134577,2111,117016,115271,1745,332,331,1,0,0,0,15,🟢 自然增长为主
16,902150,幸运弹球,9.2,24754,22784,1970,21400,19696,1704,63,59,4,0,0,0,0,✅ 自然增长
17,899626,判卷捞人,7.9,58001,56056,1945,55259,53462,1797,62,61,1,0,0,0,15,🟢 自然增长为主
18,838601,开局觉醒超神级天赋,8.6,120000,118099,1901,100814,99252,1562,169,168,1,0,0,0,15,🟢 自然增长为主
19,892137,我的火比你的更大,8.9,73802,71966,1836,68174,66535,1639,272,268,4,0,0,0,0,✅ 自然增长
20,848359,无限合成进化系统,6.7,73086,71330,1756,59434,58099,1335,105,104,1,0,0,0,15,🟢 自然增长为主
21,837881,伪人超市,7.0,115642,113906,1736,116550,114823,1727,85,85,0,0,0,0,30,🟢 自然增长为主
22,835357,再播亿分钟,9.2,10999,9333,1666,10710,9122,1588,23,20,3,0,0,0,0,✅ 自然增长
23,838249,真实外卖模拟器,7.7,257104,255511,1593,240349,238989,1360,414,412,2,0,0,0,0,✅ 自然增长
24,920383,储钱罐增量工坊,8.0,1777,263,1514,1549,232,1317,9,4,5,0,0,0,0,✅ 自然增长
25,899625,静心拼图,8.3,30668,29157,1511,29337,27939,1398,81,78,3,0,0,0,0,✅ 自然增长
26,898562,诡异复苏,7.8,43520,42094,1426,40381,39094,1287,175,169,6,0,0,0,0,✅ 自然增长
27,885492,FPS练枪模拟器,7.9,39132,37723,1409,40176,38726,1450,28,26,2,0,0,0,0,✅ 自然增长
28,892961,末日囤货计划,8.8,36617,35232,1385,33115,31896,1219,145,144,1,0,0,0,15,🟢 自然增长为主
29,880097,灵异直播间,8.6,56083,54700,1383,48984,47795,1189,249,248,1,0,0,0,15,🟢 自然增长为主
30,866286,足球经理：冠军之路,9.4,89964,88679,1285,80632,79541,1091,654,648,6,0,0,0,0,✅ 自然增长
31,867801,地府打工魂,7.7,40866,39585,1281,32445,31444,1001,144,142,2,0,0,0,0,✅ 自然增长
32,895544,伐木模拟器,8.9,46288,45010,1278,39965,38940,1025,114,112,2,0,0,0,0,✅ 自然增长
33,912177,箱中废土,8.7,7242,5975,1267,6457,5328,1129,30,26,4,0,0,0,0,✅ 自然增长
34,861124,虾仁冒险记,7.6,33707,32453,1254,27002,26033,969,57,57,0,0,0,0,30,🟢 自然增长为主
35,867071,翡翠传奇：赌石人生模拟,8.7,106142,104898,1244,97470,96447,1023,460,458,2,4,0,4,0,✅ 自然增长
36,919444,伐木工模拟器,10.0,1735,546,1189,1550,491,1059,14,12,2,0,0,0,0,✅ 自然增长
37,863515,边境检查站,7.2,164259,163099,1160,160920,159813,1107,130,130,0,0,0,0,30,🟢 自然增长为主
38,917648,掘进,9.8,1394,236,1158,1244,222,1022,12,5,7,0,0,0,0,✅ 自然增长
39,886560,三国：合字成军,8.6,40234,39079,1155,35111,34142,969,60,60,0,0,0,0,30,🟢 自然增长为主
40,909962,包塘模拟器,8.9,9354,8223,1131,8624,7621,1003,32,31,1,1,1,0,15,🟢 自然增长为主
41,816605,修仙前传,9.3,228228,227155,1073,201727,200876,851,1040,1037,3,0,0,0,0,✅ 自然增长
42,901050,推理密码,9.6,31809,30752,1057,29788,28805,983,58,57,1,1,0,1,15,🟢 自然增长为主
43,904220,矿石粉碎者,6.3,11930,10874,1056,10852,9871,981,34,32,2,0,0,0,0,✅ 自然增长
44,917548,中国成长人生,8.1,10022,8975,1047,9251,8328,923,21,21,0,0,0,0,30,🟢 自然增长为主
45,880247,百世家族·轮回修仙,7.8,39740,38699,1041,34878,33989,889,193,191,2,0,0,0,0,✅ 自然增长
46,902393,百代人生,7.4,26647,25609,1038,24332,23379,953,54,53,1,0,0,0,15,🟢 自然增长为主
47,898455,猎海航路,9.6,2521,1510,1011,2376,1430,946,14,9,5,0,0,0,0,✅ 自然增长
48,889086,你画我猜,8.1,16354,15353,1001,15751,14812,939,61,57,4,0,0,0,0,✅ 自然增长
49,842892,心理测试大全,9.3,28604,27604,1000,27284,26342,942,75,70,5,0,0,0,0,✅ 自然增长
50,840185,愚公移山,8.8,88538,87542,996,74865,74101,764,391,391,0,0,0,0,0,✅ 自然增长
51,916480,画一条鱼,9.3,3560,2594,966,3493,2561,932,82,61,21,5,5,0,0,✅ 自然增长
52,912003,一念仙途,8.5,5105,4143,962,4608,3745,863,24,21,3,0,0,0,0,✅ 自然增长
53,891653,木筏生存：抛与钓,8.3,30479,29547,932,26992,26170,822,106,103,3,0,0,0,0,✅ 自然增长
54,879125,仙苗鉴定师,7.8,65512,64629,883,56891,56177,714,166,165,1,0,0,0,0,✅ 自然增长
55,876002,越跳越有钱,7.8,87121,86254,867,74907,74222,685,510,506,4,0,0,0,0,✅ 自然增长
56,904574,弹珠机乐园,9.0,12882,12016,866,12095,11305,790,53,49,4,0,0,0,0,✅ 自然增长
57,827624,每日塔罗,8.3,209179,208322,857,197352,196603,749,221,221,0,0,0,0,0,✅ 自然增长
58,894446,咯咯哒农场,8.5,26889,26039,850,23844,23131,713,129,126,3,0,0,0,0,✅ 自然增长
59,902981,蜀汉重生:尸末三国,8.3,3518,2670,848,2966,2263,703,29,28,1,66,66,0,0,✅ 自然增长
60,875570,人生副本,6.3,56542,55724,818,55242,54461,781,66,65,1,0,0,0,0,✅ 自然增长
61,834152,大有可为：从零开始,8.6,44749,43944,805,37421,36746,675,319,319,0,20,0,20,0,✅ 自然增长
