rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,884085,花掉马斯克的金钱,7.6,136923,123315,13608,134813,121498,13315,87,76,11,0,0,0,15,🟢 自然增长为主
2,860950,翡翠经营模拟器,8.9,851724,847601,4123,782673,779149,3524,1688,1678,10,0,0,0,0,✅ 自然增长
3,840742,SBTI人格测试,8.3,745423,742310,3113,723964,721141,2823,1149,1144,5,0,0,0,0,✅ 自然增长
4,873826,训练前额叶,9.6,165645,163276,2369,156307,154121,2186,551,546,5,0,0,0,0,✅ 自然增长
5,837881,伪人超市,7.1,81168,78821,2347,81721,79401,2320,70,70,0,0,0,0,30,🟢 自然增长为主
6,901050,推理密码,9.8,13046,10918,2128,12306,10317,1989,32,29,3,0,0,0,0,✅ 自然增长
7,838249,真实外卖模拟器,7.6,227170,225063,2107,213963,212060,1903,391,389,2,0,0,0,15,🟢 自然增长为主
8,899626,判卷捞人,7.8,7584,5511,2073,7251,5280,1971,15,12,3,0,0,0,0,✅ 自然增长
9,892137,我的火比你的更大,9.0,48366,46571,1795,45063,43414,1649,194,187,7,0,0,0,0,✅ 自然增长
10,838601,开局觉醒超神级天赋,8.4,94155,92378,1777,79602,78090,1512,149,148,1,0,0,0,15,🟢 自然增长为主
11,848359,无限合成进化系统,6.5,51671,50037,1634,42794,41472,1322,90,87,3,0,0,0,0,✅ 自然增长
12,886560,三国：合字成军,8.5,25550,23923,1627,22672,21236,1436,49,48,1,0,0,0,15,🟢 自然增长为主
13,848057,灵瞳觉醒：横扫古董市场,7.7,106304,104732,1572,91512,90214,1298,313,310,3,0,0,0,0,✅ 自然增长
14,895177,废车拆出一个亿,8.8,2527,966,1561,2353,905,1448,11,6,5,0,0,0,0,✅ 自然增长
15,884513,指点江山,7.9,19863,18343,1520,18377,16964,1413,135,126,9,0,0,0,0,✅ 自然增长
16,863515,边境检查站,7.1,142384,140940,1444,139798,138432,1366,118,116,2,0,0,0,0,✅ 自然增长
17,903441,回转寿司王,8.6,4545,3193,1352,4138,2911,1227,15,12,3,0,0,0,0,✅ 自然增长
18,866286,足球经理：冠军之路,9.4,64489,63226,1263,57942,56826,1116,503,499,4,0,0,0,0,✅ 自然增长
19,892961,末日囤货计划,8.7,16007,14769,1238,14584,13455,1129,89,82,7,0,0,0,0,✅ 自然增长
20,891653,木筏生存：抛与钓,8.4,15960,14729,1231,14175,13083,1092,71,67,4,0,0,0,0,✅ 自然增长
21,885492,FPS练枪模拟器,8.7,20030,18824,1206,20443,19212,1231,16,15,1,0,0,0,15,🟢 自然增长为主
22,861470,天机六爻,9.1,126139,124967,1172,118128,117072,1056,321,320,1,0,0,0,15,🟢 自然增长为主
23,867071,翡翠传奇：赌石人生模拟,8.7,78919,77763,1156,72743,71648,1095,376,369,7,0,0,0,0,✅ 自然增长
24,903472,重生！我的水滴无限大,9.9,3997,2950,1047,3519,2614,905,7,6,1,0,0,0,15,🟢 自然增长为主
25,875570,人生副本,6.3,36959,35928,1031,35956,34947,1009,49,49,0,0,0,0,30,🟢 自然增长为主
26,827624,每日塔罗,8.3,193818,192790,1028,183702,182762,940,209,209,0,0,0,0,30,🟢 自然增长为主
27,876754,MBTI人格：你像哪位历史皇帝,7.9,33700,32676,1024,31903,30957,946,49,49,0,0,0,0,30,🟢 自然增长为主
28,884773,细胞变异模拟器,8.2,30906,29885,1021,27556,26656,900,51,50,1,0,0,0,15,🟢 自然增长为主
29,904220,矿石粉碎者,6.6,4166,3156,1010,3816,2899,917,14,12,2,0,0,0,0,✅ 自然增长
30,901451,汉末：三国聊天群,10.0,1327,317,1010,1249,294,955,6,3,3,0,0,0,0,✅ 自然增长
