rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,884085,花掉马斯克的金钱,7.5,254598,243369,11229,250360,239343,11017,148,144,4,0,0,0,15,🟢 自然增长为主
2,913692,七宗罪与七美德测试,7.8,10051,5203,4848,9734,5040,4694,29,16,13,0,0,0,0,✅ 自然增长
3,860950,翡翠经营模拟器,8.9,894959,890246,4713,819922,815860,4062,1763,1752,11,0,0,0,0,✅ 自然增长
4,898983,外卖单王模拟器,8.7,16727,13349,3378,15918,12703,3215,50,41,9,0,0,0,0,✅ 自然增长
5,899626,判卷捞人,8.1,41955,38647,3308,40037,36887,3150,49,47,2,0,0,0,15,🟢 自然增长为主
6,873826,训练前额叶,9.6,192696,189702,2994,181765,178945,2820,639,634,5,0,0,0,0,✅ 自然增长
7,840742,SBTI人格测试,8.3,770890,768341,2549,746772,744472,2300,1206,1201,5,0,0,0,0,✅ 自然增长
8,837881,伪人超市,7.0,104078,101717,2361,104972,102600,2372,79,78,1,0,0,0,15,🟢 自然增长为主
9,848057,灵瞳觉醒：横扫古董市场,7.8,125726,123576,2150,107857,106051,1806,327,326,1,0,0,0,15,🟢 自然增长为主
10,838249,真实外卖模拟器,7.7,247973,245950,2023,232498,230673,1825,407,405,2,0,0,0,15,🟢 自然增长为主
11,895177,废车拆出一个亿,8.5,19757,17769,1988,18232,16419,1813,32,32,0,0,0,0,30,🟢 自然增长为主
12,867071,翡翠传奇：赌石人生模拟,8.7,97681,95731,1950,89938,88158,1780,438,433,5,0,0,0,0,✅ 自然增长
13,838601,开局觉醒超神级天赋,8.6,110538,108638,1900,93133,91599,1534,162,161,1,0,0,0,15,🟢 自然增长为主
14,866286,足球经理：冠军之路,9.3,83156,81403,1753,74760,73195,1565,603,593,10,0,0,0,0,✅ 自然增长
15,892961,末日囤货计划,8.8,27772,26061,1711,25177,23677,1500,131,128,3,0,0,0,0,✅ 自然增长
16,895544,伐木模拟器,9.0,38005,36369,1636,33026,31598,1428,103,101,2,0,0,0,0,✅ 自然增长
17,861470,天机六爻,9.1,140937,139322,1615,131871,130392,1479,355,347,8,0,0,0,0,✅ 自然增长
18,899625,静心拼图,8.2,22776,21202,1574,21880,20341,1539,63,61,2,0,0,0,0,✅ 自然增长
19,863515,边境检查站,7.2,156501,154939,1562,153412,151916,1496,128,123,5,0,0,0,0,✅ 自然增长
20,874896,匡扶汉室,9.0,40955,39420,1535,36517,35167,1350,218,212,6,0,0,0,0,✅ 自然增长
21,909962,包塘模拟器,8.4,3283,1765,1518,3080,1663,1417,15,13,2,1,1,0,0,✅ 自然增长
22,884513,指点江山,8.3,33451,31986,1465,30807,29488,1319,225,210,15,0,0,0,0,✅ 自然增长
23,875570,人生副本,6.4,50760,49317,1443,49567,48145,1422,59,59,0,0,0,0,30,🟢 自然增长为主
24,848359,无限合成进化系统,6.6,65035,63608,1427,53265,52154,1111,101,101,0,0,0,0,30,🟢 自然增长为主
25,885492,FPS练枪模拟器,7.6,32120,30704,1416,32966,31507,1459,24,22,2,0,0,0,0,✅ 自然增长
26,842892,心理测试大全,9.2,23314,21931,1383,22285,20964,1321,56,52,4,0,0,0,0,✅ 自然增长
27,907099,台风囤货生存,8.4,6859,5479,1380,6591,5240,1351,11,10,1,0,0,0,15,🟢 自然增长为主
28,880097,灵异直播间,8.7,49675,48366,1309,43517,42405,1112,239,238,1,0,0,0,15,🟢 自然增长为主
29,898562,诡异复苏,7.9,35875,34618,1257,33350,32196,1154,143,136,7,0,0,0,0,✅ 自然增长
30,902150,幸运弹球,9.2,16166,14924,1242,13919,12882,1037,46,44,2,0,0,0,0,✅ 自然增长
31,892137,我的火比你的更大,8.9,65255,64046,1209,60452,59392,1060,237,235,2,0,0,0,0,✅ 自然增长
32,867801,地府打工魂,7.7,34476,33317,1159,27449,26529,920,133,131,2,0,0,0,0,✅ 自然增长
33,894446,咯咯哒农场,8.5,21449,20294,1155,19129,18133,996,112,111,1,0,0,0,15,🟢 自然增长为主
34,901050,推理密码,9.6,26215,25100,1115,24550,23501,1049,53,49,4,0,0,0,0,✅ 自然增长
35,861124,虾仁冒险记,7.4,27001,25919,1082,21687,20850,837,55,53,2,0,0,0,0,✅ 自然增长
36,880247,百世家族·轮回修仙,7.7,35106,34031,1075,30975,30040,935,183,180,3,0,0,0,0,✅ 自然增长
37,827624,每日塔罗,8.3,204102,203049,1053,192878,191942,936,217,215,2,0,0,0,0,✅ 自然增长
38,873342,红娘婚介所,7.2,20173,19136,1037,18820,17860,960,39,38,1,0,0,0,15,🟢 自然增长为主
39,816605,修仙前传,9.3,222884,221849,1035,197520,196714,806,1026,1025,1,0,0,0,15,🟢 自然增长为主
40,866971,篮球传奇：球星生涯模拟器,8.8,53484,52462,1022,48684,47807,877,194,192,2,0,0,0,0,✅ 自然增长
41,915252,足球生涯：巅峰之路,8.6,2084,1063,1021,1970,1013,957,8,5,3,0,0,0,0,✅ 自然增长
42,884055,仙宗经营模拟器,9.4,2170,1174,996,1934,1041,893,25,18,7,0,0,0,0,✅ 自然增长
43,891653,木筏生存：抛与钓,8.3,25886,24905,981,22979,22102,877,96,94,2,0,0,0,0,✅ 自然增长
44,840185,愚公移山,8.8,83404,82438,966,70935,70199,736,389,389,0,0,0,0,0,✅ 自然增长
45,889086,你画我猜,8.0,10824,9864,960,10466,9534,932,43,41,2,0,0,0,0,✅ 自然增长
46,868776,情侣吵架模拟器,4.6,51003,50052,951,49239,48327,912,42,42,0,0,0,0,0,✅ 自然增长
47,876002,越跳越有钱,7.8,82828,81901,927,71539,70804,735,497,495,2,0,0,0,0,✅ 自然增长
48,879125,仙苗鉴定师,7.9,61082,60159,923,53338,52615,723,163,162,1,0,0,0,0,✅ 自然增长
49,857828,WHISTLES 裁判模拟,8.2,68987,68066,921,66553,65683,870,135,134,1,0,0,0,0,✅ 自然增长
50,910123,挥剑一亿次,9.1,5095,4174,921,4283,3519,764,21,26,-5,0,0,0,0,✅ 自然增长
51,912415,上岸乡镇后,6.8,5800,4893,907,5447,4602,845,45,40,5,0,0,0,0,✅ 自然增长
52,897584,魔都生存模拟器,7.1,4411,3514,897,4113,3298,815,21,17,4,0,0,0,0,✅ 自然增长
53,894172,金币推推乐,6.9,19155,18270,885,17819,16981,838,45,45,0,0,0,0,0,✅ 自然增长
54,886560,三国：合字成军,8.6,35194,34340,854,30872,30171,701,58,58,0,0,0,0,0,✅ 自然增长
55,901932,木之纪元,7.4,7308,6456,852,6302,5560,742,47,40,7,0,0,0,0,✅ 自然增长
56,904574,弹珠碰碰乐,8.3,7942,7108,834,7489,6723,766,28,25,3,0,0,0,0,✅ 自然增长
57,834152,大有可为：从零开始,8.5,40390,39564,826,33807,33112,695,310,305,5,0,0,0,0,✅ 自然增长
58,875520,小兵的故事,7.5,52863,52043,820,46478,45773,705,87,86,1,0,0,0,0,✅ 自然增长
59,859938,棋类合集,6.5,26643,25828,815,25186,24428,758,39,37,2,0,0,0,0,✅ 自然增长
60,880898,瓶中恋人,9.5,54013,53213,800,50134,49402,732,618,609,9,0,0,0,0,✅ 自然增长
61,902393,百代人生,7.4,22352,21557,795,20422,19722,700,48,47,1,0,0,0,0,✅ 自然增长
62,905479,暴雨末日,8.4,11347,10576,771,10316,9625,691,61,61,0,0,0,0,0,✅ 自然增长
63,886065,矿石粉碎工厂,9.5,30519,29752,767,25177,24588,589,88,86,2,0,0,0,0,✅ 自然增长
64,882064,直播卖古董第一人,8.8,12211,11461,750,11037,10336,701,82,74,8,0,0,0,0,✅ 自然增长
65,877746,每秒1属性，3天打爆星河,8.1,21009,20271,738,17587,17006,581,71,71,0,0,0,0,0,✅ 自然增长
66,912152,我做玉帝那些事,9.1,1220,493,727,1135,443,692,17,13,4,0,0,0,0,✅ 自然增长
67,903729,我的篮球生涯,7.9,12487,11767,720,11651,10977,674,28,26,2,0,0,0,0,✅ 自然增长
68,876632,便当拼切物语,8.1,67076,66359,717,61699,61041,658,48,46,2,0,0,0,0,✅ 自然增长
69,838108,FPS练枪房,6.7,257592,256877,715,271671,270954,717,176,176,0,0,0,0,0,✅ 自然增长
70,834320,中国象棋,7.3,43771,43062,709,42365,41695,670,80,79,1,0,0,0,0,✅ 自然增长
71,873244,手机制造模拟器2,7.6,43278,42572,706,40417,39763,654,245,240,5,0,0,0,0,✅ 自然增长
72,803299,割痔疮模拟器,6.3,68364,67673,691,65154,64501,653,36,35,1,0,0,0,0,✅ 自然增长
73,888613,开局攻击只有1,7.6,33563,32889,674,26397,25931,466,49,49,0,0,0,0,0,✅ 自然增长
74,886571,我要上大学了,8.2,31551,30882,669,29201,28583,618,53,53,0,0,0,0,0,✅ 自然增长
75,878198,抽卡文明,6.9,37571,36906,665,32051,31544,507,45,45,0,0,0,0,0,✅ 自然增长
76,906853,世界桌游馆,6.4,6158,5495,663,5844,5231,613,11,11,0,0,0,0,0,✅ 自然增长
77,884773,细胞变异模拟器,8.1,41785,41126,659,37258,36690,568,54,54,0,0,0,0,0,✅ 自然增长
78,904789,会战之优势在我,6.1,4704,4045,659,4463,3839,624,32,28,4,0,0,0,0,✅ 自然增长
79,850555,毕业后，我来到了大城市,8.5,71977,71320,657,64501,63930,571,271,269,2,0,0,0,0,✅ 自然增长
80,867791,3D翡翠切石模拟器,7.6,40892,40242,650,39147,38530,617,54,53,1,0,0,0,0,✅ 自然增长
81,852903,古琴大师,8.7,64864,64245,619,63912,63318,594,99,99,0,0,0,0,0,✅ 自然增长
82,841413,无限648：氪金之王,6.9,56085,55467,618,51324,50770,554,77,76,1,0,0,0,0,✅ 自然增长
83,834269,开局变丧尸，感染一城人,7.9,110716,110101,615,100587,100042,545,172,169,3,0,0,0,0,✅ 自然增长
84,825610,易经101,9.6,206257,205646,611,195788,195239,549,1011,1009,2,0,0,0,0,✅ 自然增长
85,906117,血脉衍仙：代代成神,7.9,4492,3887,605,4059,3508,551,34,29,5,0,0,0,0,✅ 自然增长
86,911137,尸语者,9.8,1133,530,603,1083,516,567,6,4,2,0,0,0,0,✅ 自然增长
87,893560,吞噬进化：鱼吃鱼,8.3,10008,9406,602,9258,8706,552,29,27,2,0,0,0,0,✅ 自然增长
88,903055,昭华乱,9.9,7553,6951,602,6907,6360,547,44,42,2,0,0,0,0,✅ 自然增长
89,847385,集装箱竞拍王,7.8,97338,96742,596,89985,89447,538,149,149,0,0,0,0,0,✅ 自然增长
