rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,919382,逐鹿十三州,8.3,20120,16456,3664,19864,16338,3526,71,57,14,2,2,0,0,✅ 自然增长
2,932608,明末士卒晋升模拟器,8.5,4881,1590,3291,4913,1774,3139,28,16,12,8,8,0,0,✅ 自然增长
3,927552,谁刺杀了公主,8.5,2764,0,2764,2491,2375,116,18,18,0,5,5,0,70,🔴 高概率广告导入
4,922540,财富磨坊,8.9,45463,42881,2582,39306,37168,2138,109,106,3,0,0,0,0,✅ 自然增长
5,861470,天机六爻,9.2,201098,198536,2562,188978,186519,2459,469,459,10,0,0,0,0,✅ 自然增长
6,902150,幸运弹球,9.1,64202,61829,2373,55776,53844,1932,113,112,1,0,0,0,15,🟢 自然增长为主
7,907735,吃点·外卖模拟器,9.1,99949,97826,2123,97639,95602,2037,248,247,1,0,0,0,15,🟢 自然增长为主
8,884085,花掉马斯克的金钱,7.5,410330,408251,2079,401622,399687,1935,188,187,1,126,122,4,15,🟢 自然增长为主
9,911108,奖来：彩票中了7000万之后的人生启动！,7.6,72780,70838,1942,69980,68217,1763,117,112,5,10,10,0,0,✅ 自然增长
10,880097,灵异直播间,8.6,88712,86783,1929,77475,75854,1621,280,279,1,0,0,0,15,🟢 自然增长为主
11,840185,愚公移山,8.8,114742,113143,1599,96335,95147,1188,390,390,0,16,16,0,30,🟢 自然增长为主
12,929702,斗气大陆模拟器,8.9,5720,4173,1547,5575,4115,1460,21,18,3,0,0,0,0,✅ 自然增长
13,932002,天庭升官模拟器：我太想进步了,7.8,6994,5494,1500,7089,5604,1485,12,12,0,0,0,0,30,🟢 自然增长为主
14,895177,废车拆出一个亿,8.5,71747,70264,1483,66197,64994,1203,58,58,0,0,0,0,30,🟢 自然增长为主
15,898983,外卖单王模拟器,8.7,69360,67881,1479,65628,64363,1265,136,132,4,0,0,0,0,✅ 自然增长
16,861124,虾仁冒险记,7.8,56194,54810,1384,44303,43341,962,70,72,-2,0,0,0,30,🟢 自然增长为主
17,916617,我靠死亡升级,8.4,2597,1257,1340,2154,1048,1106,18,17,1,0,0,0,15,🟢 自然增长为主
18,848359,无限合成进化系统,6.6,98588,97267,1321,79473,78520,953,115,115,0,0,0,0,30,🟢 自然增长为主
19,880247,百世家族·轮回修仙,7.6,62503,61194,1309,54411,53352,1059,227,227,0,24,24,0,30,🟢 自然增长为主
20,867801,地府打工魂,7.5,65174,63914,1260,51933,51014,919,156,155,1,0,0,0,15,🟢 自然增长为主
21,860950,翡翠经营模拟器,9.0,963784,962532,1252,878315,877457,858,1877,1874,3,0,0,0,0,✅ 自然增长
22,873826,训练前额叶,9.6,239123,237871,1252,225448,224255,1193,728,724,4,0,0,0,0,✅ 自然增长
23,930857,化龙模拟器,9.1,6280,5073,1207,6074,4980,1094,15,11,4,0,0,0,0,✅ 自然增长
24,904067,完美清洁公司,8.6,53577,52400,1177,50072,49045,1027,40,40,0,0,0,0,30,🟢 自然增长为主
25,834152,大有可为：从零开始,8.4,69306,68138,1168,58843,57890,953,352,352,0,152,152,0,30,🟢 自然增长为主
26,874896,匡扶汉室,9.0,83535,82371,1164,74381,73477,904,305,301,4,0,0,0,0,✅ 自然增长
27,921824,增量挖矿修仙,9.6,4851,3732,1119,4261,3283,978,8,6,2,2,2,0,0,✅ 自然增长
28,899626,判卷捞人,8.3,91836,90728,1108,87419,86410,1009,83,83,0,2,2,0,30,🟢 自然增长为主
29,932959,游戏陪玩帝国,9.6,1897,797,1100,1802,789,1013,19,13,6,0,0,0,0,✅ 自然增长
30,863515,边境检查站,7.0,213265,212173,1092,208995,207967,1028,146,146,0,0,0,0,30,🟢 自然增长为主
31,899597,我的足球人生,9.2,33553,32550,1003,31369,30523,846,206,198,8,14,14,0,0,✅ 自然增长
32,928286,重生之我在校门口卖辣条,9.6,3204,2214,990,3136,2181,955,10,9,1,0,0,0,0,✅ 自然增长
33,894304,养娃模拟器,8.8,46301,45338,963,44493,43640,853,169,168,1,0,0,0,0,✅ 自然增长
34,928522,世代相亲模拟器,8.4,6679,5722,957,6484,5572,912,15,14,1,2,2,0,0,✅ 自然增长
35,898562,诡异复苏,7.9,62512,61595,917,58130,57357,773,232,230,2,0,0,0,0,✅ 自然增长
36,867071,翡翠传奇：赌石人生模拟,8.8,126240,125328,912,115266,114514,752,498,494,4,4,4,0,0,✅ 自然增长
37,878915,古代清官模拟器,9.0,87445,86590,855,82146,81458,688,127,126,1,0,0,0,0,✅ 自然增长
38,862281,Life Journey人生轨迹,8.7,29952,29110,842,26903,26178,725,231,225,6,0,0,0,0,✅ 自然增长
39,932781,养鸡成世界首富,8.7,3719,2895,824,3429,2729,700,36,25,11,5,5,0,0,✅ 自然增长
40,879125,仙苗鉴定师,7.5,80513,79694,819,69021,68406,615,186,184,2,0,0,0,0,✅ 自然增长
41,926935,冠军之心：篮球生涯,8.6,13338,12535,803,12422,11740,682,46,44,2,10,10,0,0,✅ 自然增长
42,848057,灵瞳觉醒：横扫古董市场,7.9,165531,164756,775,140918,140411,507,341,340,1,0,0,0,0,✅ 自然增长
43,899899,抽齐水浒卡,8.8,17759,17007,752,15197,14588,609,54,52,2,0,0,0,0,✅ 自然增长
44,920530,你的心理年龄多少岁,9.6,17191,16446,745,16425,15726,699,38,38,0,0,0,0,0,✅ 自然增长
45,816605,修仙前传,9.3,243887,243151,736,214047,213517,530,1056,1056,0,0,0,0,0,✅ 自然增长
46,840742,SBTI人格测试,8.4,806725,805990,735,779000,778346,654,1241,1241,0,0,0,0,0,✅ 自然增长
47,838601,开局觉醒超神级天赋,8.6,146948,146222,726,122622,122196,426,175,175,0,0,0,0,0,✅ 自然增长
48,909672,凡尘问道,9.7,15673,14968,705,13095,12560,535,84,84,0,0,0,0,0,✅ 自然增长
49,913692,七宗罪与七美德测试,8.2,51570,50869,701,50272,49614,658,89,89,0,33,33,0,0,✅ 自然增长
50,902393,百代人生,7.4,50719,50047,672,46873,46294,579,97,95,2,0,0,0,0,✅ 自然增长
51,850555,毕业后，我来到了大城市,8.5,89255,88586,669,79910,79371,539,310,309,1,0,0,0,0,✅ 自然增长
52,884513,指点江山,8.4,64037,63375,662,58224,57664,560,447,442,5,279,279,0,0,✅ 自然增长
53,929230,人在三和,8.6,3734,3086,648,3605,2975,630,29,25,4,0,0,0,0,✅ 自然增长
54,929873,王朝与疆域,7.5,6184,5538,646,6092,5531,561,26,25,1,14,14,0,0,✅ 自然增长
55,871558,从史莱姆开始：吞噬万物,8.0,81476,80834,642,69114,68648,466,184,182,2,0,0,0,0,✅ 自然增长
56,878198,抽卡文明,7.2,52470,51838,632,43836,43393,443,51,51,0,0,0,0,0,✅ 自然增长
57,930415,从螺丝钉开始进化,8.8,4615,3985,630,4224,3721,503,24,21,3,0,0,0,0,✅ 自然增长
58,876002,越跳越有钱,7.8,99731,99106,625,84783,84357,426,530,529,1,0,0,0,0,✅ 自然增长
59,874650,挂机魔界,8.8,31563,30938,625,23893,23470,423,63,63,0,0,0,0,0,✅ 自然增长
60,838249,真实外卖模拟器,7.7,275418,274804,614,255874,255455,419,422,422,0,0,0,0,0,✅ 自然增长
61,918962,你最像哪位历史人物,7.7,6159,5548,611,5965,5356,609,13,12,1,1,1,0,0,✅ 自然增长
62,903376,模拟高中：我是校长,8.9,27483,26878,605,25144,24663,481,68,68,0,0,0,0,0,✅ 自然增长
63,895544,伐木模拟器,8.8,61374,60779,595,51763,51388,375,129,127,2,0,0,0,0,✅ 自然增长
64,837873,诸天无限:深渊,9.3,104305,103727,578,86957,86562,395,477,478,-1,0,0,0,0,✅ 自然增长
65,877746,每秒1属性，3天打爆星河,8.0,35460,34882,578,28739,28351,388,91,91,0,0,0,0,0,✅ 自然增长
66,888613,开局攻击只有1,7.4,48954,48379,575,37860,37449,411,63,62,1,0,0,0,0,✅ 自然增长
67,886285,守卫地球,8.3,9882,9308,574,8328,7924,404,26,27,-1,0,0,0,0,✅ 自然增长
68,866286,足球经理：冠军之路,9.4,108564,108005,559,96827,96409,418,753,747,6,0,0,0,0,✅ 自然增长
69,892961,末日囤货计划,8.8,51134,50579,555,45419,44986,433,189,188,1,37,37,0,0,✅ 自然增长
70,910123,挥剑一亿次,8.6,16707,16155,552,13769,13332,437,39,39,0,0,0,0,0,✅ 自然增长
71,921116,诡域摸金：我有一间古董屋,9.0,12042,11491,551,10288,9896,392,77,70,7,0,0,0,0,✅ 自然增长
72,866762,有家租车行,9.0,24548,23999,549,21780,21298,482,63,63,0,0,0,0,0,✅ 自然增长
73,875570,人生副本,5.8,90006,89460,546,88352,87808,544,89,88,1,0,0,0,0,✅ 自然增长
74,825840,百世流芳,9.2,72960,72415,545,60194,59812,382,697,690,7,0,0,0,0,✅ 自然增长
75,866971,篮球传奇：球星生涯模拟器,8.8,71994,71462,532,64977,64560,417,206,205,1,0,0,0,0,✅ 自然增长
76,871586,名校养成记,8.7,28807,28279,528,25522,25107,415,136,136,0,0,0,0,0,✅ 自然增长
77,919864,暗黑挂机Ⅱ,8.9,12899,12377,522,9577,9233,344,88,87,1,269,269,0,0,✅ 自然增长
78,911765,系统重启中,9.8,738,217,521,729,222,507,7,5,2,0,0,0,0,✅ 自然增长
79,831725,教练，我想打篮球,8.9,72819,72299,520,64287,63879,408,283,283,0,0,0,0,0,✅ 自然增长
80,875520,小兵的故事,7.5,69384,68866,518,60720,60319,401,108,108,0,0,0,0,0,✅ 自然增长
81,924395,我只会打怪兽,9.1,4197,3681,516,3182,2817,365,67,65,2,101,101,0,0,✅ 自然增长
82,894446,咯咯哒农场,8.5,41580,41065,515,36443,36038,405,162,162,0,0,0,0,0,✅ 自然增长
83,850011,大明浮生人生官场模拟,7.6,26917,26402,515,23468,23043,425,97,97,0,0,0,0,0,✅ 自然增长
84,865959,贵族发家史,8.9,25728,25214,514,21760,21367,393,128,129,-1,0,0,0,0,✅ 自然增长
85,838615,全村最好的剑,7.9,61760,61252,508,53062,52666,396,197,196,1,0,0,0,0,✅ 自然增长
86,929141,那几个男生的青春故事,9.2,3364,2856,508,3473,2995,478,26,22,4,0,0,0,0,✅ 自然增长
87,882064,直播卖古董第一人,8.6,27586,27094,492,24178,23796,382,84,83,1,0,0,0,0,✅ 自然增长
88,932728,80年代的糖果商,8.4,1157,672,485,1098,664,434,12,9,3,4,4,0,0,✅ 自然增长
89,825610,易经101,9.6,221785,221305,480,210047,209621,426,1085,1082,3,0,0,0,0,✅ 自然增长
90,834640,昏君模拟器：权力整活,7.9,127688,127212,476,116165,115739,426,108,108,0,0,0,0,0,✅ 自然增长
91,901932,木之纪元,7.2,18721,18248,473,15736,15387,349,66,65,1,0,0,0,0,✅ 自然增长
92,920618,一个成年男子能徒手打败什么,9.8,724,251,473,648,239,409,11,5,6,0,0,0,0,✅ 自然增长
93,928625,扫叶闲庭,7.9,1794,1325,469,1766,1353,413,5,5,0,0,0,0,0,✅ 自然增长
94,901050,推理密码,9.4,44076,43612,464,41168,40744,424,68,66,2,1,1,0,0,✅ 自然增长
95,877767,从抓妖开始,8.8,35682,35220,462,27931,27619,312,257,257,0,0,0,0,0,✅ 自然增长
96,914339,开了家西西陪玩店,8.6,6413,5951,462,5846,5425,421,50,48,2,1,1,0,0,✅ 自然增长
97,837881,伪人超市,6.9,130057,129596,461,130730,130276,454,92,91,1,0,0,0,0,✅ 自然增长
98,899625,静心拼图,8.4,46579,46118,461,44525,44119,406,111,111,0,8,8,0,0,✅ 自然增长
99,908665,电梯调度模拟器,10.0,2239,1782,457,2106,1695,411,8,8,0,0,0,0,0,✅ 自然增长
100,908301,云海问道-果位修仙,9.5,5723,5271,452,4702,4368,334,39,39,0,11,11,0,0,✅ 自然增长
101,898394,高中模拟器,8.2,52041,51591,450,49887,49489,398,136,136,0,55,55,0,0,✅ 自然增长
102,828409,实况足球大师模拟器,8.8,44648,44201,447,38296,37947,349,384,383,1,0,0,0,0,✅ 自然增长
103,895938,一品之路,7.6,38097,37651,446,36008,35637,371,55,53,2,0,0,0,0,✅ 自然增长
104,896631,萌萌地下城：属性叠属性,8.8,11638,11192,446,9743,9435,308,49,47,2,123,123,0,0,✅ 自然增长
