rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,884085,花掉马斯克的金钱,7.4,334528,320010,14518,327843,313521,14322,177,174,3,44,26,18,30,🟢 自然增长为主
2,907735,吃点·外卖模拟器,9.2,54976,43853,11123,53492,42600,10892,160,133,27,0,0,0,0,✅ 自然增长
3,912415,上岸乡镇后,7.4,21234,11837,9397,20335,10946,9389,85,78,7,0,0,0,15,🟢 自然增长为主
4,921865,军旅,8.5,9938,2010,7928,9646,1911,7735,77,36,41,0,0,0,0,✅ 自然增长
5,863515,边境检查站,7.1,176678,169960,6718,173101,166406,6695,135,134,1,0,0,0,30,🟢 自然增长为主
6,894304,养娃模拟器,8.7,28438,22439,5999,27670,21810,5860,147,141,6,0,0,0,0,✅ 自然增长
7,911108,奖来：彩票中了7000万之后的人生启动！,7.3,15446,9680,5766,14722,9156,5566,38,29,9,10,10,0,0,✅ 自然增长
8,878915,古代清官模拟器,9.0,35254,30285,4969,32126,27253,4873,78,78,0,0,0,0,30,🟢 自然增长为主
9,904067,完美清洁公司,8.6,36587,32137,4450,34007,29916,4091,36,32,4,0,0,0,15,🟢 自然增长为主
10,875570,人生副本,6.3,63287,59518,3769,61906,58146,3760,73,71,2,0,0,0,15,🟢 自然增长为主
11,922540,财富磨坊,9.1,18279,14583,3696,15889,12622,3267,64,58,6,0,0,0,0,✅ 自然增长
12,913692,七宗罪与七美德测试,8.2,34781,31139,3642,33462,29961,3501,69,64,5,30,30,0,0,✅ 自然增长
13,860950,翡翠经营模拟器,9.0,942603,939285,3318,860649,857836,2813,1855,1847,8,0,0,0,0,✅ 自然增长
14,861470,天机六爻,9.2,167434,164181,3253,156543,153506,3037,411,407,4,0,0,0,0,✅ 自然增长
15,898983,外卖单王模拟器,8.8,43117,39868,3249,40604,37475,3129,102,98,4,0,0,0,0,✅ 自然增长
16,874896,匡扶汉室,8.9,62517,59546,2971,55426,52697,2729,263,259,4,0,0,0,0,✅ 自然增长
17,899626,判卷捞人,8.2,70990,68464,2526,67429,65047,2382,73,73,0,2,2,0,30,🟢 自然增长为主
18,898394,高中模拟器,8.2,36006,33488,2518,34177,31684,2493,116,113,3,31,23,8,0,✅ 自然增长
19,895177,废车拆出一个亿,8.6,44921,42419,2502,41271,38909,2362,47,47,0,0,0,0,30,🟢 自然增长为主
20,873826,训练前额叶,9.6,221803,219412,2391,208909,206726,2183,699,689,10,0,0,0,0,✅ 自然增长
21,902393,百代人生,7.3,36907,34663,2244,33968,31799,2169,74,70,4,0,0,0,0,✅ 自然增长
22,848057,灵瞳觉醒：横扫古董市场,7.8,150383,148143,2240,128383,126474,1909,337,336,1,0,0,0,15,🟢 自然增长为主
23,902150,幸运弹球,9.1,39323,37094,2229,34112,32171,1941,88,83,5,0,0,0,0,✅ 自然增长
24,856514,地产风云,8.2,24655,22499,2156,21050,18985,2065,191,187,4,0,0,0,0,✅ 自然增长
25,838601,开局觉醒超神级天赋,8.5,133140,131024,2116,111504,109715,1789,173,173,0,0,0,0,30,🟢 自然增长为主
26,903376,模拟高中：我是校长,9.0,17757,15753,2004,16406,14552,1854,55,52,3,0,0,0,0,✅ 自然增长
27,880097,灵异直播间,8.7,67295,65372,1923,58717,57006,1711,268,268,0,0,0,0,30,🟢 自然增长为主
28,884513,指点江山,8.3,53088,51239,1849,48467,46822,1645,384,368,16,130,130,0,0,✅ 自然增长
29,866286,足球经理：冠军之路,9.4,96335,94576,1759,85963,84400,1563,700,690,10,0,0,0,0,✅ 自然增长
30,838249,真实外卖模拟器,7.7,265652,263915,1737,247573,246018,1555,420,419,1,0,0,0,15,🟢 自然增长为主
31,840742,SBTI人格测试,8.4,793608,791930,1678,766969,765459,1510,1240,1236,4,0,0,0,0,✅ 自然增长
32,857828,WHISTLES 裁判模拟,8.2,76977,75299,1678,74150,72526,1624,141,141,0,0,0,0,30,🟢 自然增长为主
33,837881,伪人超市,6.9,123004,121379,1625,123818,122216,1602,91,91,0,0,0,0,30,🟢 自然增长为主
