rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,884085,花掉马斯克的金钱,7.4,205699,192837,12862,202433,189802,12631,123,119,4,0,0,0,15,🟢 自然增长为主
2,860950,翡翠经营模拟器,8.9,875012,870030,4982,802685,798419,4266,1724,1718,6,0,0,0,0,✅ 自然增长
3,866286,足球经理：冠军之路,9.3,74926,70671,4255,67467,63361,4106,551,539,12,0,0,0,0,✅ 自然增长
4,899626,判卷捞人,7.9,28402,24644,3758,27141,23576,3565,36,32,4,0,0,0,0,✅ 自然增长
5,840742,SBTI人格测试,8.3,760246,757504,2742,737219,734790,2429,1175,1170,5,0,0,0,0,✅ 自然增长
6,873826,训练前额叶,9.6,180256,177607,2649,170088,167619,2469,595,585,10,0,0,0,0,✅ 自然增长
7,838249,真实外卖模拟器,7.7,239322,236703,2619,224849,222529,2320,401,400,1,0,0,0,15,🟢 自然增长为主
8,837881,伪人超市,7.1,94160,91691,2469,94936,92442,2494,76,74,2,0,0,0,15,🟢 自然增长为主
9,848057,灵瞳觉醒：横扫古董市场,7.8,116100,113856,2244,99791,97855,1936,321,319,2,0,0,0,15,🟢 自然增长为主
10,867071,翡翠传奇：赌石人生模拟,8.8,88986,86746,2240,82023,80019,2004,411,403,8,0,0,0,0,✅ 自然增长
11,892137,我的火比你的更大,9.0,58236,56173,2063,54133,52228,1905,218,216,2,0,0,0,15,🟢 自然增长为主
12,838601,开局觉醒超神级天赋,8.5,102288,100351,1937,86262,84605,1657,155,154,1,0,0,0,15,🟢 自然增长为主
13,895177,废车拆出一个亿,8.6,12466,10583,1883,11531,9803,1728,30,25,5,0,0,0,0,✅ 自然增长
14,863515,边境检查站,7.1,150066,148299,1767,147235,145512,1723,121,120,1,0,0,0,15,🟢 自然增长为主
15,861470,天机六爻,9.1,134236,132480,1756,125677,124014,1663,340,334,6,0,0,0,0,✅ 自然增长
16,875570,人生副本,6.3,44801,43065,1736,43668,41972,1696,56,56,0,0,0,0,30,🟢 自然增长为主
17,899625,静心拼图,8.1,15855,14123,1732,15260,13631,1629,51,47,4,0,0,0,0,✅ 自然增长
18,898983,外卖单王模拟器,7.7,3062,1453,1609,2883,1373,1510,20,13,7,0,0,0,0,✅ 自然增长
19,884513,指点江山,8.1,26725,25161,1564,24721,23280,1441,189,177,12,0,0,0,0,✅ 自然增长
20,848359,无限合成进化系统,6.7,59811,58354,1457,49259,48131,1128,96,94,2,0,0,0,0,✅ 自然增长
21,898562,诡异复苏,7.9,30224,28813,1411,28102,26783,1319,125,120,5,0,0,0,0,✅ 自然增长
22,880097,灵异直播间,8.7,44080,42764,1316,38655,37551,1104,230,229,1,0,0,0,15,🟢 自然增长为主
23,892961,末日囤货计划,8.7,21620,20345,1275,19690,18519,1171,118,112,6,0,0,0,0,✅ 自然增长
24,901050,推理密码,9.5,21359,20091,1268,20085,18895,1190,44,39,5,0,0,0,0,✅ 自然增长
25,893357,养成之星河与共,9.5,3799,2532,1267,3525,2354,1171,16,14,2,0,0,0,0,✅ 自然增长
26,894284,讲台人生,8.6,5315,4066,1249,4977,3834,1143,38,32,6,0,0,0,0,✅ 自然增长
27,894446,咯咯哒农场,8.4,16399,15155,1244,14759,13666,1093,98,97,1,0,0,0,15,🟢 自然增长为主
28,884773,细胞变异模拟器,8.2,37620,36430,1190,33596,32550,1046,53,53,0,0,0,0,30,🟢 自然增长为主
