rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,884085,花掉马斯克的金钱,7.4,287914,279013,8901,282877,274166,8711,161,159,2,0,0,0,30,🟢 自然增长为主
2,860950,翡翠经营模拟器,9.0,912005,906915,5090,834837,830392,4445,1801,1793,8,0,0,0,0,✅ 自然增长
3,899626,判卷捞人,8.0,53727,50151,3576,51241,47862,3379,60,57,3,0,0,0,15,🟢 自然增长为主
4,898983,外卖单王模拟器,8.5,26853,24093,2760,25436,22840,2596,74,70,4,0,0,0,0,✅ 自然增长
5,898394,高中模拟器,8.3,20100,17345,2755,18782,16108,2674,83,75,8,5,0,5,0,✅ 自然增长
6,873826,训练前额叶,9.6,201677,198992,2685,190225,187698,2527,661,656,5,0,0,0,0,✅ 自然增长
7,848057,灵瞳觉醒：横扫古董市场,7.8,132912,130412,2500,113891,111741,2150,331,329,2,0,0,0,15,🟢 自然增长为主
8,840742,SBTI人格测试,8.3,778995,776541,2454,754018,751791,2227,1220,1217,3,0,0,0,0,✅ 自然增长
9,837881,伪人超市,7.0,111978,109733,2245,112875,110654,2221,84,83,1,0,0,0,15,🟢 自然增长为主
10,917548,中国成长人生,7.8,7555,5325,2230,6980,4893,2087,19,15,4,0,0,0,0,✅ 自然增长
11,884513,指点江山,8.5,41232,39050,2182,38014,36016,1998,273,267,6,0,0,0,0,✅ 自然增长
12,895177,废车拆出一个亿,8.4,26127,24136,1991,24079,22240,1839,35,34,1,0,0,0,15,🟢 自然增长为主
13,867071,翡翠传奇：赌石人生模拟,8.7,103606,101632,1974,95289,93462,1827,455,451,4,0,0,0,0,✅ 自然增长
14,838249,真实外卖模拟器,7.7,254006,252095,1911,237704,236061,1643,412,409,3,0,0,0,0,✅ 自然增长
15,892137,我的火比你的更大,8.9,70344,68472,1872,65049,63338,1711,259,248,11,0,0,0,0,✅ 自然增长
