rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,921865,军旅,7.5,211670,198153,13517,204920,191801,13119,757,699,58,0,0,0,0,✅ 自然增长
2,884085,花掉马斯克的金钱,7.4,396002,388534,7468,387622,380387,7235,187,185,2,92,84,8,30,🟢 自然增长为主
3,907735,吃点·外卖模拟器,9.2,86420,80431,5989,83957,78093,5864,216,204,12,0,0,0,0,✅ 自然增长
4,848832,上岸模拟器,7.7,78497,73327,5170,77456,72352,5104,21,20,1,0,0,0,30,🟢 自然增长为主
5,911108,奖来：彩票中了7000万之后的人生启动！,7.6,62192,57423,4769,59549,54850,4699,100,93,7,10,10,0,0,✅ 自然增长
6,913692,七宗罪与七美德测试,8.2,46517,43525,2992,45010,41719,3291,79,73,6,33,30,3,0,✅ 自然增长
7,895177,废车拆出一个亿,8.5,64027,61147,2880,59224,56586,2638,53,51,2,0,0,0,15,🟢 自然增长为主
8,922540,财富磨坊,8.9,35626,32755,2871,30925,28473,2452,96,90,6,0,0,0,0,✅ 自然增长
9,919382,逐鹿十三州,8.7,6999,4205,2794,6695,3965,2730,31,22,9,2,2,0,0,✅ 自然增长
10,861470,天机六爻,9.2,189527,186789,2738,177482,174890,2592,439,435,4,0,0,0,0,✅ 自然增长
11,902150,幸运弹球,9.1,54948,52245,2703,47649,45285,2364,106,105,1,0,0,0,15,🟢 自然增长为主
12,899627,仕途模拟器南江州·州牧治政,3.7,12187,9492,2695,12007,9290,2717,8,8,0,0,0,0,30,🟢 自然增长为主
13,899626,判卷捞人,8.3,85278,82596,2682,80999,78439,2560,79,76,3,2,2,0,0,✅ 自然增长
14,878915,古代清官模拟器,8.9,82043,79416,2627,77230,74787,2443,120,117,3,0,0,0,0,✅ 自然增长
15,840742,SBTI人格测试,8.4,801557,798935,2622,773988,771583,2405,1239,1236,3,0,0,0,0,✅ 自然增长
16,880097,灵异直播间,8.6,80595,78196,2399,70345,68231,2114,277,276,1,0,0,0,15,🟢 自然增长为主
17,898983,外卖单王模拟器,8.6,63184,60834,2350,59827,57469,2358,128,125,3,0,0,0,0,✅ 自然增长
18,860950,翡翠经营模拟器,9.0,957559,955318,2241,873255,871434,1821,1870,1868,2,0,0,0,15,🟢 自然增长为主
19,904067,完美清洁公司,8.6,46952,44742,2210,43438,41377,2061,39,39,0,0,0,0,30,🟢 自然增长为主
20,863515,边境检查站,7.0,207322,205169,2153,203077,200981,2096,143,142,1,0,0,0,15,🟢 自然增长为主
21,899597,我的足球人生,9.2,28704,26575,2129,26874,24864,2010,180,170,10,14,14,0,0,✅ 自然增长
22,862281,Life Journey人生轨迹,8.7,25156,23068,2088,22456,20395,2061,212,209,3,0,0,0,0,✅ 自然增长
23,898562,诡异复苏,8.0,57950,55870,2080,53970,51911,2059,221,216,5,0,0,0,0,✅ 自然增长
24,911154,留给先行者的花束,9.4,5407,3338,2069,5456,3262,2194,63,42,21,62,62,0,0,✅ 自然增长
25,929600,外交官模拟器,7.9,6916,4971,1945,6814,4818,1996,9,7,2,1,1,0,0,✅ 自然增长
26,840185,愚公移山,8.8,107546,105647,1899,90279,88719,1560,390,390,0,16,16,0,30,🟢 自然增长为主
27,834152,大有可为：从零开始,8.5,64632,62999,1633,54901,53473,1428,342,338,4,153,154,-1,0,✅ 自然增长
28,895938,一品之路,7.5,34623,32996,1627,32592,31022,1570,51,51,0,0,0,0,30,🟢 自然增长为主
29,873826,训练前额叶,9.6,232450,230829,1621,218760,217276,1484,713,710,3,0,0,0,0,✅ 自然增长
30,894304,养娃模拟器,8.7,42036,40436,1600,40536,39025,1511,165,160,5,0,0,0,0,✅ 自然增长
31,897534,逻辑岛,9.3,27154,25570,1584,25024,23378,1646,63,59,4,0,0,0,0,✅ 自然增长
32,898394,高中模拟器,8.1,48942,47484,1458,46872,45388,1484,129,126,3,55,53,2,0,✅ 自然增长
33,848057,灵瞳觉醒：横扫古董市场,7.8,161280,159830,1450,137593,136406,1187,338,338,0,0,0,0,30,🟢 自然增长为主
34,917648,掘进,8.8,12884,11460,1424,11308,10007,1301,74,63,11,15,15,0,0,✅ 自然增长
35,874896,匡扶汉室,8.9,78010,76595,1415,69503,68249,1254,291,289,2,0,0,0,0,✅ 自然增长
36,892137,我的火比你的更大,8.9,86812,85416,1396,79833,78538,1295,301,298,3,0,0,0,0,✅ 自然增长
37,867801,地府打工魂,7.5,60318,58925,1393,48200,47092,1108,153,154,-1,0,0,0,30,🟢 自然增长为主
38,926935,冠军之心：篮球生涯,8.0,9495,8102,1393,8868,7566,1302,34,30,4,8,8,0,0,✅ 自然增长
39,889086,你画我猜,8.0,26570,25206,1364,25710,24302,1408,90,83,7,8,8,0,0,✅ 自然增长
40,932002,天庭升官模拟器：我太想进步了,7.2,1582,253,1329,1638,251,1387,9,1,8,0,0,0,0,✅ 自然增长
