rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,884085,花掉马斯克的金钱,7.8,70832,65634,5198,69887,64861,5026,46,44,2,0,0,0,15,🟢 自然增长为主
2,860950,翡翠经营模拟器,8.9,819927,814777,5150,754983,750491,4492,1616,1601,15,0,0,0,0,✅ 自然增长
3,840742,SBTI人格测试,8.3,723465,719420,4045,703842,700074,3768,1112,1106,6,0,0,0,0,✅ 自然增长
4,898614,组建班底打天下,8.9,7047,3408,3639,6445,3117,3328,21,17,4,0,0,0,0,✅ 自然增长
5,873826,训练前额叶,9.6,148452,145153,3299,140196,137059,3137,510,502,8,0,0,0,0,✅ 自然增长
6,895544,伐木模拟器,9.5,14969,11706,3263,13245,10377,2868,48,39,9,0,0,0,0,✅ 自然增长
7,898562,诡异复苏,8.1,13523,10480,3043,12665,9829,2836,47,39,8,0,0,0,0,✅ 自然增长
8,886749,高中生活模拟器,9.3,10571,8136,2435,10016,7721,2295,60,52,8,0,0,0,0,✅ 自然增长
9,861470,天机六爻,9.1,114729,112303,2426,107576,105306,2270,301,296,5,0,0,0,0,✅ 自然增长
10,886560,三国：合字成军,8.4,13977,11820,2157,12421,10480,1941,35,33,2,0,0,0,15,🟢 自然增长为主
11,837881,伪人超市,7.0,66679,64696,1983,67160,65157,2003,63,63,0,0,0,0,30,🟢 自然增长为主
12,884773,细胞变异模拟器,8.2,24210,22307,1903,21713,20020,1693,41,36,5,0,0,0,0,✅ 自然增长
13,892137,我的火比你的更大,8.9,35329,33467,1862,32960,31228,1732,131,124,7,0,0,0,0,✅ 自然增长
14,838249,真实外卖模拟器,7.6,214740,212955,1785,202888,201273,1615,381,380,1,0,0,0,15,🟢 自然增长为主
15,902393,百代人生,7.3,2728,946,1782,2549,878,1671,7,4,3,0,0,0,0,✅ 自然增长
16,879125,仙苗鉴定师,8.0,49254,47495,1759,43582,42019,1563,130,128,2,0,0,0,0,✅ 自然增长
17,873342,红娘婚介所,8.6,2664,1002,1662,2513,923,1590,8,7,1,0,0,0,15,🟢 自然增长为主
18,863515,边境检查站,7.0,133133,131540,1593,130908,129361,1547,110,109,1,0,0,0,15,🟢 自然增长为主
19,893483,海龟汤调查局,7.6,26190,24650,1540,24832,23352,1480,32,32,0,0,0,0,30,🟢 自然增长为主
20,842892,心理测试大全,9.9,4008,2535,1473,3801,2382,1419,15,8,7,0,0,0,0,✅ 自然增长
21,876754,MBTI人格：你像哪位历史皇帝,7.7,25584,24145,1439,24321,22976,1345,42,40,2,0,0,0,0,✅ 自然增长
22,885492,FPS练枪模拟器,8.7,11104,9694,1410,11310,9884,1426,12,11,1,0,0,0,15,🟢 自然增长为主
23,891653,木筏生存：抛与钓,8.1,8187,6846,1341,7280,6092,1188,40,37,3,0,0,0,0,✅ 自然增长
24,867071,翡翠传奇：赌石人生模拟,8.7,71336,70045,1291,65737,64530,1207,347,340,7,0,0,0,0,✅ 自然增长
25,827624,每日塔罗,8.1,186601,185344,1257,177214,176047,1167,203,203,0,0,0,0,30,🟢 自然增长为主
26,880898,瓶中恋人,9.6,39894,38643,1251,37395,36232,1163,502,488,14,0,0,0,0,✅ 自然增长
27,882289,画完别忘,8.2,27494,26392,1102,26428,25376,1052,48,46,2,0,0,0,0,✅ 自然增长
28,887223,公式对决,9.3,23083,22019,1064,21783,20779,1004,84,81,3,0,0,0,0,✅ 自然增长
29,840185,愚公移山,8.8,67546,66485,1061,57883,56966,917,389,389,0,0,0,0,30,🟢 自然增长为主
30,848359,无限合成进化系统,6.9,42711,41656,1055,35387,34542,845,82,82,0,0,0,0,30,🟢 自然增长为主
31,901261,盲盒暴富计划,9.2,1849,816,1033,1683,744,939,13,10,3,0,0,0,0,✅ 自然增长
32,888613,开局攻击只有1,7.4,20630,19604,1026,16458,15639,819,45,45,0,0,0,0,30,🟢 自然增长为主
33,885311,神明模拟器,7.7,16323,15316,1007,14755,13836,919,47,46,1,0,0,0,15,🟢 自然增长为主
34,901023,足球生涯,8.7,2366,1360,1006,2228,1275,953,8,4,4,0,0,0,0,✅ 自然增长
35,893785,我赚钱不讲道理,9.5,11212,10215,997,9536,8711,825,32,31,1,0,0,0,0,✅ 自然增长
36,901932,木之纪元,6.9,1694,703,991,1464,607,857,16,8,8,0,0,0,0,✅ 自然增长
37,823001,十六型人格测试,9.0,80267,79285,982,74808,73902,906,149,148,1,0,0,0,0,✅ 自然增长
38,894172,金币推推乐,7.0,7752,6825,927,7193,6330,863,30,28,2,0,0,0,0,✅ 自然增长
39,838108,FPS练枪房,6.8,244915,243992,923,259092,258188,904,174,174,0,0,0,0,0,✅ 自然增长
40,858379,无尽合成传奇,9.0,65960,65043,917,51164,50476,688,501,500,1,0,0,0,0,✅ 自然增长
41,859938,棋类合集,6.9,13624,12717,907,12903,12039,864,22,21,1,0,0,0,0,✅ 自然增长
42,848057,灵瞳觉醒：横扫古董市场,7.8,97684,96795,889,84169,83435,734,305,304,1,0,0,0,0,✅ 自然增长
43,875520,小兵的故事,7.5,39787,38906,881,35372,34629,743,71,71,0,0,0,0,0,✅ 自然增长
44,873244,手机制造模拟器2,7.5,32565,31697,868,30492,29658,834,198,194,4,0,0,0,0,✅ 自然增长
45,875570,人生副本,6.3,31654,30793,861,30864,30023,841,42,41,1,0,0,0,0,✅ 自然增长
46,901050,推理密码,9.8,3243,2402,841,3077,2293,784,15,14,1,0,0,0,0,✅ 自然增长
47,857828,WHISTLES 裁判模拟,8.2,56146,55321,825,54297,53523,774,124,122,2,0,0,0,0,✅ 自然增长
48,816605,修仙前传,9.3,207561,206746,815,185436,184805,631,988,988,0,0,0,0,0,✅ 自然增长
49,866286,足球经理：冠军之路,9.4,56363,55559,804,50746,50038,708,465,454,11,0,0,0,0,✅ 自然增长
50,898394,高中模拟器,7.8,4785,4014,771,4420,3770,650,32,28,4,0,0,0,0,✅ 自然增长
51,886065,矿石粉碎工厂,9.5,18565,17795,770,15683,15054,629,76,74,2,0,0,0,0,✅ 自然增长
52,899294,我的锤子比你的更硬,8.6,1606,839,767,1355,715,640,13,9,4,0,0,0,0,✅ 自然增长
53,893560,吞噬进化：鱼吃鱼,8.5,3023,2258,765,2879,2166,713,19,13,6,0,0,0,0,✅ 自然增长
54,874896,匡扶汉室,9.0,24871,24125,746,22315,21656,659,166,162,4,0,0,0,0,✅ 自然增长
55,880247,百世家族·轮回修仙,7.9,24216,23470,746,21509,20862,647,157,156,1,0,0,0,0,✅ 自然增长
56,882064,直播卖古董第一人,8.5,5286,4556,730,4865,4202,663,41,34,7,0,0,0,0,✅ 自然增长
57,838601,开局觉醒超神级天赋,8.4,85284,84568,716,72059,71513,546,140,140,0,0,0,0,0,✅ 自然增长
58,826207,围棋：阿尔法猫,5.6,15645,14930,715,15092,14392,700,21,19,2,0,0,0,0,✅ 自然增长
59,892961,末日囤货计划,8.7,8900,8186,714,8054,7422,632,59,58,1,0,0,0,0,✅ 自然增长
60,825610,易经101,9.6,194957,194244,713,185574,184953,621,953,951,2,0,0,0,0,✅ 自然增长
61,889765,深夜小卖部,9.6,11326,10613,713,9902,9292,610,13,12,1,0,0,0,0,✅ 自然增长
62,852903,古琴大师,8.8,54099,53412,687,53431,52758,673,85,84,1,0,0,0,0,✅ 自然增长
63,881598,取快递,3.4,16327,15641,686,15704,15046,658,15,14,1,0,0,0,0,✅ 自然增长
64,892837,有间药铺,8.2,7354,6670,684,6554,5914,640,44,42,2,0,0,0,0,✅ 自然增长
65,887423,吐司JUMP,9.8,11410,10737,673,10767,10132,635,90,87,3,0,0,0,0,✅ 自然增长
66,848143,FPS反应训练器,5.3,92013,91341,672,95509,94856,653,36,36,0,0,0,0,0,✅ 自然增长
67,884072,明末御尸录,9.4,16531,15866,665,14721,14165,556,84,75,9,0,0,0,0,✅ 自然增长
68,834320,中国象棋,7.6,34470,33809,661,33502,32855,647,66,65,1,0,0,0,0,✅ 自然增长
69,899625,静心拼图,9.0,1407,758,649,1356,733,623,9,6,3,0,0,0,0,✅ 自然增长
70,871558,从史莱姆开始：吞噬万物,8.1,60355,59707,648,51952,51401,551,141,141,0,0,0,0,0,✅ 自然增长
71,843563,MBTI性格测试,9.2,25777,25129,648,24863,24255,608,10,10,0,0,0,0,0,✅ 自然增长
72,876632,便当拼切物语,8.4,56915,56275,640,52657,52098,559,39,38,1,0,0,0,0,✅ 自然增长
73,835393,元素幸存者,8.8,69559,68920,639,62085,61523,562,727,723,4,0,0,0,0,✅ 自然增长
74,900543,欧皇召唤：最强妖兽,8.6,3560,2939,621,3012,2475,537,35,30,5,0,0,0,0,✅ 自然增长
75,835342,末日检疫区：最后一站,7.3,55740,55120,620,56007,55366,641,70,70,0,0,0,0,0,✅ 自然增长
76,881960,花光马斯克的钱,7.1,33521,32901,620,32660,32093,567,12,11,1,0,0,0,0,✅ 自然增长
77,833300,人生重开模拟器,8.2,88253,87638,615,82115,81541,574,225,223,2,0,0,0,0,✅ 自然增长
78,880097,灵异直播间,8.6,35232,34617,615,31044,30504,540,206,204,2,0,0,0,0,✅ 自然增长
79,835198,金牌客服,7.1,117443,116837,606,109999,109455,544,195,195,0,0,0,0,0,✅ 自然增长
80,873592,足球传奇：球星生涯模拟器,8.4,23858,23256,602,22889,22332,557,44,43,1,0,0,0,0,✅ 自然增长
81,884054,投币大师,8.0,16026,15425,601,14124,13588,536,70,70,0,0,0,0,0,✅ 自然增长
82,866971,篮球传奇：球星生涯模拟器,8.8,43388,42790,598,39643,39082,561,172,172,0,0,0,0,0,✅ 自然增长
83,898290,极简足球生涯,9.5,9243,8647,596,8736,8180,556,21,21,0,0,0,0,0,✅ 自然增长
84,837610,地球online,4.3,41082,40488,594,43182,42579,603,62,62,0,0,0,0,0,✅ 自然增长
85,873740,武侠模拟器：闯荡江湖,8.6,22709,22117,592,17891,17439,452,129,128,1,0,0,0,0,✅ 自然增长
86,895958,松弛收纳馆,6.6,3767,3176,591,3622,3050,572,5,5,0,0,0,0,0,✅ 自然增长
87,864953,后宫升职记,8.3,18159,17570,589,16861,16312,549,49,48,1,0,0,0,0,✅ 自然增长
88,846706,60秒猜人物挑战,6.4,47297,46709,588,44488,43940,548,27,27,0,0,0,0,0,✅ 自然增长
89,886571,我要上大学了,8.3,20580,19993,587,19032,18499,533,42,42,0,0,0,0,0,✅ 自然增长
90,894299,侏罗纪公园：失落之岛,8.3,4405,3819,586,4324,3728,596,11,11,0,0,0,0,0,✅ 自然增长
91,841829,虫族模拟器,8.9,94192,93607,585,84117,83613,504,189,188,1,0,0,0,0,✅ 自然增长
92,894446,咯咯哒农场,8.2,5608,5026,582,5014,4477,537,57,54,3,0,0,0,0,✅ 自然增长
93,894073,挖矿去推币,8.6,1167,585,582,1009,507,502,9,7,2,0,0,0,0,✅ 自然增长
94,899533,竹知了,9.8,3834,3258,576,3721,3176,545,105,90,15,0,0,0,0,✅ 自然增长
95,834152,大有可为：从零开始,8.7,30439,29870,569,25288,24805,483,260,253,7,0,0,0,0,✅ 自然增长
96,898088,存钱罐模拟器：越砸越有钱,9.9,2108,1560,548,1898,1410,488,10,10,0,0,0,0,0,✅ 自然增长
97,870913,蛊道成仙,8.5,14845,14299,546,13930,13419,511,152,146,6,0,0,0,0,✅ 自然增长
98,876002,越跳越有钱,7.8,72704,72161,543,63320,62871,449,467,464,3,0,0,0,0,✅ 自然增长
99,848487,东宫妃妾模拟器,8.1,94239,93698,541,87354,86883,471,189,189,0,0,0,0,0,✅ 自然增长
100,867260,像素末日：我的避难所,7.4,15209,14668,541,13957,13456,501,72,70,2,0,0,0,0,✅ 自然增长
