rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,884085,花掉马斯克的金钱,7.6,92973,81201,11772,91634,79972,11662,53,52,1,0,0,0,30,🟢 自然增长为主
2,860950,翡翠经营模拟器,8.9,837080,831267,5813,769967,764896,5071,1651,1645,6,0,0,0,0,✅ 自然增长
3,840742,SBTI人格测试,8.3,734779,731200,3579,714165,710962,3203,1135,1127,8,0,0,0,0,✅ 自然增长
4,873826,训练前额叶,9.6,157794,154228,3566,149013,145634,3379,535,527,8,0,0,0,0,✅ 自然增长
5,892137,我的火比你的更大,8.9,42616,40053,2563,39758,37373,2385,163,150,13,0,0,0,0,✅ 自然增长
6,837881,伪人超市,7.1,73721,71192,2529,74265,71769,2496,68,67,1,0,0,0,15,🟢 自然增长为主
7,898562,诡异复苏,7.6,19549,17123,2426,18234,15985,2249,73,61,12,0,0,0,0,✅ 自然增长
8,902393,百代人生,8.0,9567,7185,2382,8916,6743,2173,25,19,6,0,0,0,0,✅ 自然增长
9,861470,天机六爻,9.1,122018,119797,2221,114400,112342,2058,317,313,4,0,0,0,0,✅ 自然增长
10,895544,伐木模拟器,9.3,23043,20846,2197,20285,18366,1919,72,65,7,0,0,0,0,✅ 自然增长
11,838249,真实外卖模拟器,7.6,220767,218652,2115,208216,206342,1874,387,386,1,0,0,0,15,🟢 自然增长为主
12,886560,三国：合字成军,8.4,20385,18283,2102,18118,16287,1831,44,41,3,0,0,0,0,✅ 自然增长
13,866286,足球经理：冠军之路,9.4,60723,58804,1919,54671,52942,1729,491,482,9,0,0,0,0,✅ 自然增长
14,901050,推理密码,9.7,7171,5307,1864,6784,4986,1798,24,17,7,0,0,0,0,✅ 自然增长
15,898614,组建班底打天下,9.0,14693,12834,1859,13327,11683,1644,29,26,3,0,0,0,0,✅ 自然增长
16,884513,指点江山,7.9,14869,13013,1856,13734,11986,1748,101,92,9,0,0,0,0,✅ 自然增长
17,885492,FPS练枪模拟器,8.7,15758,14034,1724,16068,14319,1749,14,13,1,0,0,0,15,🟢 自然增长为主
18,838601,开局觉醒超神级天赋,8.5,88973,87341,1632,75154,73763,1391,147,146,1,0,0,0,15,🟢 自然增长为主
19,903729,我的篮球生涯,8.3,4001,2394,1607,3745,2249,1496,16,11,5,0,0,0,0,✅ 自然增长
20,873342,红娘婚介所,7.8,8421,6818,1603,7896,6421,1475,21,19,2,0,0,0,0,✅ 自然增长
21,876754,MBTI人格：你像哪位历史皇帝,7.8,30206,28653,1553,28634,27202,1432,47,47,0,0,0,0,30,🟢 自然增长为主
22,848057,灵瞳觉醒：横扫古董市场,7.7,101507,99963,1544,87385,86099,1286,309,307,2,0,0,0,0,✅ 自然增长
23,863515,边境检查站,7.1,137879,136336,1543,135482,134012,1470,113,113,0,0,0,0,30,🟢 自然增长为主
24,898310,生于大唐：人生模拟器,7.8,3806,2301,1505,3549,2165,1384,13,12,1,0,0,0,15,🟢 自然增长为主
25,891653,木筏生存：抛与钓,8.5,12219,10725,1494,10854,9545,1309,57,52,5,0,0,0,0,✅ 自然增长
26,848359,无限合成进化系统,6.9,47005,45513,1492,38929,37718,1211,86,85,1,0,0,0,15,🟢 自然增长为主
27,880898,瓶中恋人,9.6,43791,42427,1364,40983,39728,1255,539,525,14,0,0,0,0,✅ 自然增长
