rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,884085,花掉马斯克的金钱,7.5,441047,434380,6667,430503,424119,6384,194,190,4,226,204,22,15,🟢 自然增长为主
2,932781,养鸡成世界首富,9.1,27343,21919,5424,24971,19960,5011,78,68,10,5,5,0,0,✅ 自然增长
3,919382,逐鹿十三州,8.8,52032,46894,5138,48746,43980,4766,174,153,21,2,2,0,0,✅ 自然增长
4,907735,吃点·外卖模拟器,9.2,125823,121154,4669,122317,117806,4511,303,290,13,0,0,0,0,✅ 自然增长
5,899626,判卷捞人,8.3,107145,103509,3636,101765,98258,3507,89,87,2,2,2,0,15,🟢 自然增长为主
6,840742,SBTI人格测试,8.4,819531,816361,3170,790375,787463,2912,1245,1244,1,0,0,0,15,🟢 自然增长为主
7,916480,画一条鱼,9.5,22781,19776,3005,22561,19527,3034,348,306,42,22,22,0,0,✅ 自然增长
8,862281,Life Journey人生轨迹,8.7,44442,41629,2813,39695,37139,2556,246,244,2,0,0,0,15,🟢 自然增长为主
9,913692,七宗罪与七美德测试,8.3,63734,61096,2638,61582,59068,2514,100,94,6,33,33,0,0,✅ 自然增长
10,902150,幸运弹球,9.0,85044,82436,2608,72967,70796,2171,128,125,3,0,0,0,0,✅ 自然增长
11,922540,财富磨坊,9.0,68138,65542,2596,58050,55841,2209,131,128,3,0,0,0,0,✅ 自然增长
12,940387,驾考宝典公路之王,7.8,4662,2238,2424,4958,2416,2542,11,6,5,0,0,0,0,✅ 自然增长
13,933047,后宫·万象,8.0,14116,11705,2411,13169,10913,2256,56,48,8,44,44,0,0,✅ 自然增长
14,942471,明朝小兵当镇国将军,9.3,6285,3912,2373,5991,3747,2244,9,7,2,0,0,0,15,🟢 自然增长为主
15,928522,世代相亲模拟器,8.1,24309,21983,2326,23056,20873,2183,27,27,0,2,2,0,30,🟢 自然增长为主
16,860950,翡翠经营模拟器,9.0,977274,975065,2209,888432,886732,1700,1904,1902,2,0,0,0,15,🟢 自然增长为主
17,942398,灰烬边境,8.1,7265,5127,2138,6677,4659,2018,62,47,15,5,5,0,0,✅ 自然增长
18,880097,灵异直播间,8.7,106335,104264,2071,91960,90264,1696,294,293,1,0,0,0,15,🟢 自然增长为主
19,863515,边境检查站,7.0,225050,223027,2023,220344,218341,2003,149,148,1,0,0,0,15,🟢 自然增长为主
20,923482,趣味打字训练营,8.1,17595,15584,2011,17260,15262,1998,29,28,1,0,0,0,15,🟢 自然增长为主
21,941668,现代国战略,8.2,2787,782,2005,2638,728,1910,57,24,33,0,0,0,0,✅ 自然增长
