rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,932608,明末士卒晋升模拟器,8.3,8290,4881,3409,8128,4913,3215,31,28,3,8,8,0,15,🟢 自然增长为主
2,919382,逐鹿十三州,8.3,23444,20120,3324,22903,19864,3039,78,71,7,2,2,0,0,✅ 自然增长
3,922540,财富磨坊,8.9,48023,45463,2560,41364,39306,2058,110,109,1,0,0,0,15,🟢 自然增长为主
4,861470,天机六爻,9.2,203522,201098,2424,191159,188978,2181,481,469,12,0,0,0,0,✅ 自然增长
5,902150,幸运弹球,9.1,66422,64202,2220,57592,55776,1816,114,113,1,0,0,0,15,🟢 自然增长为主
6,911108,奖来：彩票中了7000万之后的人生启动！,7.6,74946,72780,2166,71966,69980,1986,118,117,1,10,10,0,15,🟢 自然增长为主
7,880097,灵异直播间,8.6,90525,88712,1813,78959,77475,1484,281,280,1,0,0,0,15,🟢 自然增长为主
8,933294,砸烂银行,9.4,2863,1063,1800,2715,1052,1663,6,5,1,0,0,0,15,🟢 自然增长为主
9,884085,花掉马斯克的金钱,7.5,412129,410330,1799,403230,401622,1608,188,188,0,130,126,4,30,🟢 自然增长为主
10,930857,化龙模拟器,8.9,7996,6280,1716,7659,6074,1585,20,15,5,0,0,0,0,✅ 自然增长
11,928522,世代相亲模拟器,8.4,8283,6679,1604,7982,6484,1498,19,15,4,2,2,0,0,✅ 自然增长
12,907735,吃点·外卖模拟器,9.1,101522,99949,1573,99045,97639,1406,254,248,6,0,0,0,0,✅ 自然增长
13,929702,斗气大陆模拟器,8.5,7249,5720,1529,7036,5575,1461,25,21,4,0,0,0,0,✅ 自然增长
14,932002,天庭升官模拟器：我太想进步了,8.2,8467,6994,1473,8530,7089,1441,13,12,1,0,0,0,15,🟢 自然增长为主
15,916617,我靠死亡升级,8.3,4063,2597,1466,3412,2154,1258,20,18,2,0,0,0,0,✅ 自然增长
16,840185,愚公移山,8.8,116185,114742,1443,97411,96335,1076,390,390,0,16,16,0,30,🟢 自然增长为主
17,928625,扫叶闲庭,8.2,3201,1794,1407,3067,1766,1301,7,5,2,0,0,0,0,✅ 自然增长
18,862281,Life Journey人生轨迹,8.7,31301,29952,1349,28087,26903,1184,232,231,1,0,0,0,15,🟢 自然增长为主
19,895177,废车拆出一个亿,8.5,73022,71747,1275,67263,66197,1066,58,58,0,0,0,0,30,🟢 自然增长为主
20,867801,地府打工魂,7.5,66443,65174,1269,52838,51933,905,156,156,0,0,0,0,30,🟢 自然增长为主
21,932781,养鸡成世界首富,8.6,4973,3719,1254,4546,3429,1117,43,36,7,5,5,0,0,✅ 自然增长
22,920618,一个成年男子能徒手打败什么,9.3,1968,724,1244,1730,648,1082,22,11,11,0,0,0,0,✅ 自然增长
23,880247,百世家族·轮回修仙,7.6,63715,62503,1212,55362,54411,951,228,227,1,24,24,0,15,🟢 自然增长为主
24,904067,完美清洁公司,8.5,54781,53577,1204,51107,50072,1035,41,40,1,0,0,0,15,🟢 自然增长为主
25,929606,今天也在加班超度,8.3,1560,362,1198,1363,306,1057,10,3,7,0,0,0,0,✅ 自然增长
26,935201,从小职员到总统,2.9,4676,3480,1196,5124,3955,1169,7,6,1,12,12,0,15,🟢 自然增长为主
27,898983,外卖单王模拟器,8.7,70549,69360,1189,66634,65628,1006,138,136,2,0,0,0,0,✅ 自然增长
28,848359,无限合成进化系统,6.6,99766,98588,1178,80285,79473,812,115,115,0,0,0,0,30,🟢 自然增长为主
29,874896,匡扶汉室,9.0,84696,83535,1161,75327,74381,946,311,305,6,0,0,0,0,✅ 自然增长
30,860950,翡翠经营模拟器,9.0,964923,963784,1139,879116,878315,801,1881,1877,4,0,0,0,0,✅ 自然增长
31,898592,这条鱼值钱,8.1,2079,980,1099,1808,857,951,48,29,19,0,0,0,0,✅ 自然增长
32,921824,增量挖矿修仙,9.4,5943,4851,1092,5205,4261,944,10,8,2,2,2,0,0,✅ 自然增长
33,920678,金榜题名：一步青云,8.6,1519,431,1088,1478,417,1061,10,3,7,0,0,0,0,✅ 自然增长
34,863515,边境检查站,7.0,214352,213265,1087,210013,208995,1018,146,146,0,0,0,0,30,🟢 自然增长为主
35,899626,判卷捞人,8.3,92876,91836,1040,88341,87419,922,83,83,0,2,2,0,30,🟢 自然增长为主
36,932959,游戏陪玩帝国,9.6,2923,1897,1026,2760,1802,958,24,19,5,0,0,0,0,✅ 自然增长
37,919627,斗宠传说,9.2,2014,1005,1009,1865,950,915,17,12,5,46,46,0,0,✅ 自然增长
38,861124,虾仁冒险记,7.8,57191,56194,997,44959,44303,656,72,70,2,0,0,0,0,✅ 自然增长
39,898562,诡异复苏,7.9,63478,62512,966,58940,58130,810,237,232,5,0,0,0,0,✅ 自然增长
40,928286,重生之我在校门口卖辣条,9.6,4168,3204,964,4067,3136,931,10,10,0,0,0,0,0,✅ 自然增长
41,867071,翡翠传奇：赌石人生模拟,8.8,127200,126240,960,116059,115266,793,500,498,2,4,4,0,0,✅ 自然增长
42,873826,训练前额叶,9.6,240072,239123,949,226253,225448,805,735,728,7,0,0,0,0,✅ 自然增长
43,934386,从摆摊开始,7.9,1283,336,947,1219,316,903,18,5,13,7,7,0,0,✅ 自然增长
44,834152,大有可为：从零开始,8.4,70240,69306,934,59572,58843,729,343,352,-9,152,152,0,0,✅ 自然增长
45,848057,灵瞳觉醒：横扫古董市场,7.9,166462,165531,931,141596,140918,678,341,341,0,0,0,0,0,✅ 自然增长
46,899597,我的足球人生,9.2,34477,33553,924,32149,31369,780,209,206,3,14,14,0,0,✅ 自然增长
47,828409,实况足球大师模拟器,8.8,45511,44648,863,39036,38296,740,385,384,1,0,0,0,0,✅ 自然增长
48,894304,养娃模拟器,8.8,47155,46301,854,45224,44493,731,169,169,0,0,0,0,0,✅ 自然增长
49,838601,开局觉醒超神级天赋,8.6,147792,146948,844,123193,122622,571,176,175,1,0,0,0,0,✅ 自然增长
