rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,907735,吃点·外卖模拟器,9.1,31051,26379,4672,30089,25554,4535,101,93,8,0,0,0,0,✅ 自然增长
2,922540,财富磨坊,9.2,8122,4481,3641,7027,3871,3156,43,35,8,0,0,0,0,✅ 自然增长
3,904067,完美清洁公司,9.0,22425,19225,3200,20781,17755,3026,26,22,4,0,0,0,0,✅ 自然增长
4,860950,翡翠经营模拟器,9.0,933426,930611,2815,852963,850625,2338,1837,1833,4,0,0,0,0,✅ 自然增长
5,899626,判卷捞人,8.0,64629,62486,2143,61469,59436,2033,67,66,1,2,2,0,15,🟢 自然增长为主
6,873826,训练前额叶,9.6,215225,213086,2139,202827,200853,1974,685,683,2,0,0,0,15,🟢 自然增长为主
7,884085,花掉马斯克的金钱,7.5,311380,309245,2135,305217,303228,1989,170,169,1,12,9,3,15,🟢 自然增长为主
8,911108,奖来：彩票中了7000万之后的人生启动！,8.4,3300,1257,2043,3119,1189,1930,13,7,6,10,9,1,0,✅ 自然增长
9,902150,幸运弹球,9.1,32650,30645,2005,28300,26568,1732,72,70,2,0,0,0,15,🟢 自然增长为主
10,838601,开局觉醒超神级天赋,8.5,127644,125677,1967,107026,105442,1584,173,172,1,0,0,0,15,🟢 自然增长为主
11,848057,灵瞳觉醒：横扫古董市场,7.8,144533,142657,1876,123460,121897,1563,333,333,0,0,0,0,30,🟢 自然增长为主
12,861470,天机六爻,9.1,160244,158372,1872,149848,148144,1704,400,393,7,0,0,0,0,✅ 自然增长
13,894304,养娃模拟器,8.7,17706,15931,1775,17283,15584,1699,134,129,5,0,0,0,0,✅ 自然增长
14,898983,外卖单王模拟器,8.8,36909,35270,1639,34712,33184,1528,94,90,4,0,0,0,0,✅ 自然增长
15,867801,地府打工魂,7.6,46670,45131,1539,37156,35899,1257,151,148,3,0,0,0,0,✅ 自然增长
16,912177,箱中废土,9.0,13074,11539,1535,11641,10276,1365,49,45,4,0,0,0,0,✅ 自然增长
17,848359,无限合成进化系统,6.5,79608,78076,1532,64547,63382,1165,108,105,3,0,0,0,0,✅ 自然增长
18,895177,废车拆出一个亿,8.5,39203,37732,1471,35994,34666,1328,44,44,0,0,0,0,30,🟢 自然增长为主
19,861124,虾仁冒险记,7.6,39041,37572,1469,31142,29998,1144,58,58,0,0,0,0,30,🟢 自然增长为主
20,880097,灵异直播间,8.6,62223,60845,1378,54274,53113,1161,262,260,2,0,0,0,0,✅ 自然增长
21,902393,百代人生,7.3,31741,30463,1278,29061,27876,1185,64,62,2,0,0,0,0,✅ 自然增长
22,897534,逻辑岛,9.4,18859,17587,1272,17195,16014,1181,52,50,2,0,0,0,0,✅ 自然增长
23,899625,静心拼图,8.4,35287,34043,1244,33690,32509,1181,91,88,3,0,0,0,0,✅ 自然增长
24,884513,指点江山,8.3,48443,47212,1231,44347,43286,1061,350,340,10,126,126,0,0,✅ 自然增长
25,874896,匡扶汉室,9.0,56222,54999,1223,49758,48741,1017,248,244,4,0,0,0,0,✅ 自然增长
26,840185,愚公移山,8.8,93141,91968,1173,78495,77574,921,392,392,0,0,0,0,30,🟢 自然增长为主
27,898394,高中模拟器,8.2,31443,30282,1161,29751,28635,1116,110,106,4,17,14,3,0,✅ 自然增长
