rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,860950,翡翠经营模拟器,8.9,826397,819927,6470,760698,754983,5715,1632,1616,16,0,0,0,0,✅ 自然增长
2,884085,花掉马斯克的金钱,7.5,76613,70832,5781,75526,69887,5639,48,46,2,0,0,0,15,🟢 自然增长为主
3,840742,SBTI人格测试,8.3,728017,723465,4552,708076,703842,4234,1117,1112,5,0,0,0,0,✅ 自然增长
4,898614,组建班底打天下,9.0,10695,7047,3648,9746,6445,3301,23,21,2,0,0,0,15,🟢 自然增长为主
5,895544,伐木模拟器,9.6,18345,14969,3376,16184,13245,2939,57,48,9,0,0,0,0,✅ 自然增长
6,873826,训练前额叶,9.6,151717,148452,3265,143274,140196,3078,522,510,12,0,0,0,0,✅ 自然增长
7,861470,天机六爻,9.1,117665,114729,2936,110374,107576,2798,309,301,8,0,0,0,0,✅ 自然增长
8,892137,我的火比你的更大,8.9,37839,35329,2510,35297,32960,2337,140,131,9,0,0,0,0,✅ 自然增长
9,842892,心理测试大全,9.8,6518,4008,2510,6224,3801,2423,20,15,5,0,0,0,0,✅ 自然增长
10,886560,三国：合字成军,8.5,16401,13977,2424,14604,12421,2183,37,35,2,0,0,0,15,🟢 自然增长为主
11,837881,伪人超市,7.0,69054,66679,2375,69592,67160,2432,64,63,1,0,0,0,15,🟢 自然增长为主
12,902393,百代人生,7.4,5040,2728,2312,4732,2549,2183,13,7,6,0,0,0,0,✅ 自然增长
13,873342,红娘婚介所,8.2,4925,2664,2261,4631,2513,2118,13,8,5,0,0,0,0,✅ 自然增长
14,838249,真实外卖模拟器,7.6,216981,214740,2241,204886,202888,1998,384,381,3,0,0,0,0,✅ 自然增长
15,898172,大唐模拟器：贞观棋局,9.2,2281,148,2133,2165,132,2033,9,4,5,0,0,0,0,✅ 自然增长
16,898562,诡异复苏,8.0,15558,13523,2035,14550,12665,1885,56,47,9,0,0,0,0,✅ 自然增长
17,879125,仙苗鉴定师,8.0,51216,49254,1962,45330,43582,1748,133,130,3,0,0,0,0,✅ 自然增长
18,884773,细胞变异模拟器,8.0,26166,24210,1956,23450,21713,1737,46,41,5,0,0,0,0,✅ 自然增长
19,863515,边境检查站,7.1,135039,133133,1906,132769,130908,1861,112,110,2,0,0,0,0,✅ 自然增长
20,876754,MBTI人格：你像哪位历史皇帝,7.8,27336,25584,1752,25978,24321,1657,45,42,3,0,0,0,0,✅ 自然增长
21,886749,高中生活模拟器,9.1,12259,10571,1688,11608,10016,1592,66,60,6,0,0,0,0,✅ 自然增长
22,867071,翡翠传奇：赌石人生模拟,8.7,72966,71336,1630,67249,65737,1512,350,347,3,0,0,0,0,✅ 自然增长
23,885492,FPS练枪模拟器,8.7,12672,11104,1568,12921,11310,1611,12,12,0,0,0,0,30,🟢 自然增长为主
24,848359,无限合成进化系统,7.0,44248,42711,1537,36669,35387,1282,84,82,2,0,0,0,0,✅ 自然增长
25,880898,瓶中恋人,9.6,41363,39894,1469,38759,37395,1364,514,502,12,0,0,0,0,✅ 自然增长
26,827624,每日塔罗,8.2,187969,186601,1368,178440,177214,1226,204,203,1,0,0,0,15,🟢 自然增长为主
