rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,884085,花掉马斯克的金钱,7.4,164806,150389,14417,162243,148023,14220,101,94,7,0,0,0,15,🟢 自然增长为主
2,899626,判卷捞人,8.1,15123,10629,4494,14473,10192,4281,25,19,6,0,0,0,0,✅ 自然增长
3,860950,翡翠经营模拟器,8.9,860613,856124,4489,790329,786436,3893,1705,1699,6,0,0,0,0,✅ 自然增长
4,873826,训练前额叶,9.7,171759,168624,3135,162076,159122,2954,564,561,3,0,0,0,15,🟢 自然增长为主
5,840742,SBTI人格测试,8.3,751750,748746,3004,729681,726957,2724,1158,1154,4,0,0,0,0,✅ 自然增长
6,837881,伪人超市,7.1,86507,83808,2699,87149,84367,2782,73,72,1,0,0,0,15,🟢 自然增长为主
7,838249,真实外卖模拟器,7.6,231842,229427,2415,218150,215963,2187,397,393,4,0,0,0,0,✅ 自然增长
8,867071,翡翠传奇：赌石人生模拟,8.7,82667,80398,2269,76247,74143,2104,392,386,6,0,0,0,0,✅ 自然增长
9,899625,静心拼图,8.6,10577,8459,2118,10233,8162,2071,28,22,6,0,0,0,0,✅ 自然增长
10,892137,我的火比你的更大,9.0,52476,50577,1899,48884,47131,1753,207,202,5,0,0,0,0,✅ 自然增长
11,848057,灵瞳觉醒：横扫古董市场,7.8,110024,108143,1881,94645,93030,1615,314,314,0,0,0,0,30,🟢 自然增长为主
12,895177,废车拆出一个亿,8.4,6357,4497,1860,5846,4140,1706,21,17,4,0,0,0,0,✅ 自然增长
13,891359,放置戴森球,9.5,4040,2214,1826,3481,1930,1551,27,18,9,0,0,0,0,✅ 自然增长
14,894446,咯咯哒农场,8.4,12231,10462,1769,11098,9466,1632,82,78,4,0,0,0,0,✅ 自然增长
15,848359,无限合成进化系统,6.7,55250,53528,1722,45690,44270,1420,92,91,1,0,0,0,15,🟢 自然增长为主
16,825840,百世流芳,9.0,52926,51276,1650,43737,42289,1448,509,500,9,0,0,0,0,✅ 自然增长
17,901050,推理密码,9.6,16999,15360,1639,16012,14499,1513,36,35,1,0,0,0,15,🟢 自然增长为主
18,861470,天机六爻,9.1,129220,127582,1638,120954,119441,1513,325,321,4,0,0,0,0,✅ 自然增长
19,905479,暴雨末日,8.6,4691,3106,1585,4320,2865,1455,32,28,4,0,0,0,0,✅ 自然增长
20,838601,开局觉醒超神级天赋,8.5,97481,95906,1575,82285,81028,1257,152,151,1,0,0,0,15,🟢 自然增长为主
