rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,43639,我的世界：移动版,6.5,66600628,66482503,118125,39129732,39077624,52108,123455,123306,149,473141,473141,0,0,✅ 自然增长
2,165287,Phigros,9.5,54006791,53944455,62336,18236781,18211735,25046,104404,104345,59,49397,49397,0,15,🟢 自然增长为主
3,45213,心动小镇,8.5,60275027,60235661,39366,39221984,39203962,18022,245709,245452,257,2402990,2403005,-15,0,✅ 自然增长
4,206776,蛋仔派对,7.8,39829994,39791514,38480,37945255,37898291,46964,49468,49406,62,249535,249536,-1,0,✅ 自然增长
5,168332,原神,7.9,91492096,91455541,36555,38694603,38680280,14323,505258,505171,87,3114813,3114822,-9,5,✅ 自然增长
6,58881,香肠派对,8.6,274631192,274598634,32558,43210869,43202748,8121,730644,730608,36,850339,850340,-1,5,✅ 自然增长
7,815993,TapAim,7.1,4061084,4032437,28647,2916683,2898610,18073,1210,1206,4,29521,29521,0,30,🟢 自然增长为主
8,714119,异环,7.1,8228182,8203137,25045,9246261,9236440,9821,62220,62057,163,6289228,6289386,-158,0,✅ 自然增长
9,756199,菇菇种植日记,8.2,24325,0,24325,159063,157974,1089,144,141,3,140237,140322,-85,70,🔴 高概率广告导入
10,62448,光·遇,7.9,44698745,44674832,23913,22138097,22124553,13544,137646,137599,47,1082097,1082098,-1,0,✅ 自然增长
11,714123,超自然行动组,7.1,17897829,17876265,21564,12434872,12419779,15093,39057,38961,96,2809,2809,0,0,✅ 自然增长
12,241790,Phigrim（TapTap测试版）,8.0,4641564,4620710,20854,3001071,2988762,12309,4706,4700,6,374922,374924,-2,30,🟢 自然增长为主
13,330259,三角洲行动,5.5,20627096,20606759,20337,33797532,33747258,50274,50558,50473,85,3624367,3624387,-20,0,✅ 自然增长
14,884591,变色龙躲猫猫,8.4,381929,363186,18743,277270,263738,13532,818,750,68,6671,6222,449,0,✅ 自然增长
15,722210,无畏契约：源能行动,7.7,8361541,8343762,17779,16648772,16615010,33762,18054,18021,33,3844038,3844060,-22,0,✅ 自然增长
16,278604,米加小镇世界,7.5,10228571,10211989,16582,4832250,4823127,9123,19454,19422,32,0,0,0,0,✅ 自然增长
17,2301,王者荣耀,5.0,53270577,53254876,15701,97393593,97342491,51102,370811,370745,66,4327,4327,0,0,✅ 自然增长
