rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,189932,我是航海家,8.5,793636,0,793636,608228,608111,117,4613,4612,1,78805,78692,113,80,🔴 高概率广告导入
2,43639,我的世界：移动版,6.5,65990476,65863009,127467,38860686,38804493,56193,122749,122598,151,473142,473142,0,0,✅ 自然增长
3,168332,原神,7.9,91267238,91195520,71718,38613769,38590181,23588,504712,504354,358,3114839,3114843,-4,0,✅ 自然增长
4,165287,Phigros,9.5,53682544,53611022,71522,18105994,18077295,28699,104158,104114,44,49398,49398,0,15,🟢 自然增长为主
5,815993,TapAim,7.0,3876909,3825753,51156,2809861,2776000,33861,1165,1155,10,29521,29521,0,30,🟢 自然增长为主
6,206776,蛋仔派对,7.8,39629038,39591158,37880,37700647,37650537,50110,49107,49060,47,249538,249538,0,0,✅ 自然增长
7,45213,心动小镇,8.5,60079843,60042573,37270,39133850,39117528,16322,244505,244245,260,2403076,2403096,-20,0,✅ 自然增长
8,775759,赘婿,6.9,63343,30835,32508,177153,165956,11197,388,280,108,151401,151836,-435,5,✅ 自然增长
9,58881,香肠派对,8.6,274468140,274436138,32002,43171783,43164554,7229,730507,730492,15,850341,850342,-1,25,🟢 自然增长为主
10,278604,米加小镇世界,7.5,10127277,10095799,31478,4779290,4764815,14475,19232,19154,78,0,0,0,0,✅ 自然增长
11,241790,Phigrim（TapTap测试版）,8.0,4509497,4479787,29710,2924870,2907412,17458,4663,4654,9,374938,374942,-4,15,🟢 自然增长为主
12,716674,盗墓笔记：启程,7.4,157980,133178,24802,485720,480690,5030,1459,1362,97,434216,434776,-560,0,✅ 自然增长
13,884591,变色龙躲猫猫,8.2,285758,264731,21027,209805,195543,14262,516,456,60,5307,5307,0,0,✅ 自然增长
14,62448,光·遇,7.9,44570686,44549944,20742,22061556,22046907,14649,137064,137041,23,1082101,1082102,-1,0,✅ 自然增长
15,330259,三角洲行动,5.5,20525006,20504589,20417,33544083,33490692,53391,49797,49662,135,3624453,3624464,-11,0,✅ 自然增长
16,714123,超自然行动组,7.1,17786106,17766750,19356,12355535,12338862,16673,38396,38246,150,2809,2809,0,0,✅ 自然增长
17,798699,完蛋！我被男同学包围了,9.3,138367,119449,18918,158112,137476,20636,1068,957,111,4202,3951,251,0,✅ 自然增长
18,714119,异环,7.1,8070609,8053543,17066,9187397,9179773,7624,60950,60958,-8,6289953,6290143,-190,50,🟡 可能有广告
19,749667,三国志将星闪耀,7.9,16882,0,16882,35938,34286,1652,268,260,8,34164,34054,110,40,🟡 可能有广告
20,722210,无畏契约：源能行动,7.7,8275742,8259879,15863,16478407,16442228,36179,17917,17869,48,3844164,3844192,-28,0,✅ 自然增长
21,2301,王者荣耀,5.0,53184751,53169175,15576,97120172,97061369,58803,370502,370431,71,4327,4327,0,0,✅ 自然增长
22,760944,魂坠深境,8.8,218560,203968,14592,209798,198685,11113,4213,3906,307,73520,73547,-27,0,✅ 自然增长
23,239372,燕云十六声,7.0,14842132,14827983,14149,10419199,10410574,8625,38585,38560,25,2168609,2168633,-24,0,✅ 自然增长
24,49995,第五人格,7.3,29851342,29837950,13392,22540857,22528342,12515,94256,94234,22,1531350,1531350,0,0,✅ 自然增长
25,767047,超人飞行模拟器,5.7,114653,102392,12261,113041,102175,10866,159,148,11,6855,6855,0,15,🟢 自然增长为主
26,234493,绝区零,6.7,17575387,17563745,11642,13978182,13972425,5757,113852,113823,29,7223487,7223529,-42,0,✅ 自然增长
27,224267,崩坏：星穹铁道,7.5,32242119,32230670,11449,19552748,19546720,6028,129546,129516,30,4294542,4294556,-14,0,✅ 自然增长
28,34751,元气骑士,8.6,38164806,38153714,11092,20474419,20467375,7044,147720,147693,27,28382,28382,0,0,✅ 自然增长
29,234280,鸣潮,7.1,23172976,23162143,10833,13278625,13273745,4880,154591,154564,27,4396791,4396820,-29,0,✅ 自然增长
30,7054,迷你世界,3.8,17049542,17038805,10737,19110687,19083153,27534,119029,119013,16,796,796,0,0,✅ 自然增长
31,70056,和平精英,7.1,55252418,55241701,10717,84031949,83981124,50825,197540,197529,11,2231631,2231632,-1,0,✅ 自然增长
32,223265,初音未来：缤纷舞台,7.8,5625703,5615023,10680,4114599,4108660,5939,13104,13075,29,1323761,1323776,-15,0,✅ 自然增长
33,171957,练枪皇帝,7.4,4215726,4205257,10469,3258722,3251296,7426,1600,1599,1,64,64,0,30,🟢 自然增长为主
34,716987,追迹迷城,9.4,93351,83795,9556,85254,78218,7036,958,818,140,38677,38658,19,0,✅ 自然增长
35,755604,遗忘之海,6.3,1357659,1348161,9498,2068792,2064297,4495,8440,8449,-9,1557227,1557677,-450,50,🟡 可能有广告
36,70253,明日方舟,8.1,33910840,33901456,9384,12486396,12482087,4309,196203,196194,9,576091,576091,0,15,🟢 自然增长为主
37,809320,后室：深入探索,7.8,1165655,1156597,9058,981693,974102,7591,1614,1603,11,60193,59757,436,0,✅ 自然增长
38,892953,高三最后300天,9.5,147995,139467,8528,143245,135177,8068,994,929,65,0,0,0,0,✅ 自然增长
39,4,地铁跑酷,6.9,18896714,18888359,8355,17168102,17157489,10613,14296,14293,3,0,0,0,15,🟢 自然增长为主
40,733908,失控进化,7.5,1673034,1664812,8222,4737030,4723977,13053,15184,15157,27,3158025,3158137,-112,0,✅ 自然增长
41,54031,植物大战僵尸2,6.1,15357371,15349261,8110,9917030,9909025,8005,25538,25524,14,0,0,0,0,✅ 自然增长
42,827946,攀爬动物,8.8,1597723,1589997,7726,1168679,1163775,4904,3431,3411,20,78,78,0,0,✅ 自然增长
43,720041,潜水员戴夫,9.0,2368317,2361170,7147,3006223,3001616,4607,9859,9840,19,1535734,1535752,-18,0,✅ 自然增长
44,194610,泰拉瑞亚,8.9,18372164,18365126,7038,8109108,8106962,2146,115616,115603,13,1266746,1266748,-2,5,✅ 自然增长
45,232326,明日方舟：终末地,6.0,5968033,5961015,7018,6933554,6929904,3650,93659,93581,78,4440079,4440148,-69,0,✅ 自然增长
46,838479,单机推理杀,9.7,665926,659448,6478,590254,584588,5666,1826,1820,6,0,0,0,15,🟢 自然增长为主
47,191385,逆水寒,7.3,15032248,15025900,6348,10285038,10280671,4367,48349,48343,6,1775798,1775806,-8,15,🟢 自然增长为主
48,7698,可口的比萨,7.3,4604349,4598012,6337,3609210,3605511,3699,12565,12558,7,160727,160729,-2,0,✅ 自然增长
49,227077,猛鬼宿舍,5.7,6826642,6820557,6085,3768395,3764380,4015,8891,8889,2,13692,13692,0,15,🟢 自然增长为主
50,737935,超市经理模拟器,8.4,2746855,2740980,5875,1947309,1943262,4047,22137,22072,65,0,0,0,0,✅ 自然增长
51,256328,海底大猎杀,5.0,4899201,4893338,5863,3346404,3342338,4066,3144,3141,3,0,0,0,15,🟢 自然增长为主
52,247977,再玩亿关,9.2,5589765,5584019,5746,3876234,3872431,3803,11676,11666,10,0,0,0,0,✅ 自然增长
53,726060,球球旅行记,7.5,2106866,2101131,5735,1638372,1633813,4559,2439,2434,5,25939,25939,0,15,🟢 自然增长为主
54,751029,我要当老祖,7.7,592415,586692,5723,455000,451096,3904,2304,2346,-42,39751,39756,-5,50,🟡 可能有广告
55,215836,车祸模拟器,4.4,3541952,3536665,5287,2180055,2176772,3283,2092,2090,2,0,0,0,15,🟢 自然增长为主
56,860950,翡翠经营模拟器,8.9,831096,825892,5204,764745,760247,4498,1645,1632,13,0,0,0,0,✅ 自然增长
57,176937,金铲铲之战,6.5,15722226,15717028,5198,30088186,30076354,11832,38257,38255,2,1310901,1310907,-6,15,🟢 自然增长为主
58,188212,洛克王国：世界,7.3,6562009,6556833,5176,10939663,10930013,9650,70588,70571,17,3897800,3897868,-68,0,✅ 自然增长
59,747818,重返校园,5.9,1714917,1709766,5151,1542098,1538042,4056,1531,1528,3,118001,117968,33,15,🟢 自然增长为主
60,2247,火影忍者,6.0,15031699,15026624,5075,26255690,26239151,16539,66038,65996,42,3,3,0,0,✅ 自然增长
