rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,43639,我的世界：移动版,6.6,68664766,68598700,66066,40042512,40013363,29149,125515,125465,50,473135,473136,-1,15,🟢 自然增长为主
2,168332,原神,7.9,92083424,92039757,43667,38947060,38935084,11976,506317,506283,34,3114669,3114674,-5,25,🟢 自然增长为主
3,165287,Phigros,9.5,55119872,55080011,39861,18676636,18662081,14555,105172,105151,21,49397,49397,0,25,🟢 自然增长为主
4,243110,王者万象棋,6.7,572657,536895,35762,1963265,1816885,146380,3545,3348,197,1185350,1185588,-238,0,✅ 自然增长
5,45213,心动小镇,8.6,61030814,61002338,28476,39542320,39530125,12195,249338,249231,107,2402552,2402559,-7,0,✅ 自然增长
6,206776,蛋仔派对,7.8,40563006,40537728,25278,38795647,38766981,28666,50659,50623,36,249501,249502,-1,0,✅ 自然增长
7,330259,三角洲行动,5.5,21142649,21123443,19206,34767942,34732894,35048,52386,52329,57,3623950,3623961,-11,0,✅ 自然增长
8,62448,光·遇,7.9,45212573,45193632,18941,22399413,22390546,8867,138628,138611,17,1082055,1082056,-1,15,🟢 自然增长为主
9,221062,重返未来：1999,7.3,10987691,10970225,17466,6318427,6314921,3506,56017,56014,3,1624148,1624153,-5,40,🟡 可能有广告
10,58881,香肠派对,8.6,275215073,275198116,16957,43352391,43348125,4266,731083,731068,15,850335,850335,0,25,🟢 自然增长为主
11,714123,超自然行动组,7.0,18361012,18344178,16834,12733506,12722416,11090,41537,41430,107,2807,2807,0,0,✅ 自然增长
12,815993,TapAim,7.2,4578406,4562648,15758,3257905,3247656,10249,1346,1343,3,29521,29521,0,30,🟢 自然增长为主
13,2301,王者荣耀,5.0,53643017,53629958,13059,98414866,98383394,31472,371955,371912,43,4327,4327,0,0,✅ 自然增长
14,278604,米加小镇世界,7.6,10479640,10467179,12461,4967782,4962359,5423,20008,19953,55,0,0,0,0,✅ 自然增长
15,241790,Phigrim（TapTap测试版）,8.0,5026467,5014312,12155,3230388,3223359,7029,4849,4844,5,374868,374871,-3,15,🟢 自然增长为主
16,714119,异环,7.1,8650457,8638416,12041,9414720,9409537,5183,63446,63418,28,6285179,6285269,-90,0,✅ 自然增长
17,12492,阴阳师,7.4,14370177,14358187,11990,5190546,5185013,5533,59396,59387,9,9636,9636,0,15,🟢 自然增长为主
18,49995,第五人格,7.3,30257092,30245668,11424,22828835,22820958,7877,94914,94904,10,1531323,1531324,-1,15,🟢 自然增长为主
19,234280,鸣潮,7.1,23645496,23634447,11049,13450487,13446170,4317,155670,155654,16,4395794,4395812,-18,5,✅ 自然增长
