rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,281223,诡秘之主,7.8,653213,0,653213,2389717,2225969,163748,4172,3701,471,2284055,2266996,17059,35,🟢 自然增长为主
2,43639,我的世界：移动版,6.5,66827543,66715561,111982,39231595,39180679,50916,123683,123570,113,473141,473141,0,0,✅ 自然增长
3,165287,Phigros,9.5,54130124,54071050,59074,18287034,18262843,24191,104499,104447,52,49397,49397,0,15,🟢 自然增长为主
4,45213,心动小镇,8.5,60351731,60313860,37871,39256752,39239793,16959,246166,245923,243,2402941,2402971,-30,0,✅ 自然增长
5,206776,蛋仔派对,7.8,39903599,39867696,35903,38038447,37992176,46271,49586,49521,65,249531,249534,-3,0,✅ 自然增长
6,815993,TapAim,7.1,4131324,4096736,34588,2963153,2940574,22579,1233,1223,10,29521,29521,0,30,🟢 自然增长为主
7,168332,原神,7.9,91557010,91526096,30914,38722300,38708554,13746,505425,505342,83,3114799,3114805,-6,0,✅ 自然增长
8,58881,香肠派对,8.6,274693288,274663301,29987,43225941,43218443,7498,730711,730668,43,850339,850339,0,5,✅ 自然增长
9,892953,高三最后300天,9.4,251166,226268,24898,244164,219636,24528,1414,1332,82,0,0,0,0,✅ 自然增长
10,256335,土豆兄弟,7.0,5255009,5231076,23933,4022239,4011139,11100,6579,6455,124,395086,395138,-52,0,✅ 自然增长
11,62448,光·遇,7.9,44745376,44721645,23731,22164875,22151169,13706,137725,137688,37,1082093,1082096,-3,0,✅ 自然增长
12,714119,异环,7.1,8275727,8252699,23028,9265719,9256319,9400,62476,62372,104,6288751,6289093,-342,0,✅ 自然增长
13,714123,超自然行动组,7.1,17946490,17924734,21756,12466258,12450713,15545,39332,39197,135,2808,2809,-1,0,✅ 自然增长
14,241790,Phigrim（TapTap测试版）,8.0,4682000,4661760,20240,3024941,3013132,11809,4724,4715,9,374917,374920,-3,15,🟢 自然增长为主
15,330259,三角洲行动,5.5,20666176,20646945,19231,33902443,33848765,53678,50800,50672,128,3624320,3624354,-34,0,✅ 自然增长
16,884591,变色龙躲猫猫,8.5,416140,399503,16637,301382,289707,11675,918,868,50,7280,7006,274,0,✅ 自然增长
17,2301,王者荣耀,5.0,53302838,53286388,16450,97501007,97445265,55742,370914,370858,56,4327,4327,0,0,✅ 自然增长
18,278604,米加小镇世界,7.5,10260190,10244891,15299,4849739,4841245,8494,19520,19489,31,0,0,0,0,✅ 自然增长
19,234280,鸣潮,7.1,23260696,23245654,15042,13315523,13309756,5767,154773,154740,33,4396567,4396627,-60,5,✅ 自然增长
20,49995,第五人格,7.3,29960158,29945562,14596,22623385,22611578,11807,94477,94454,23,1531339,1531341,-2,0,✅ 自然增长
21,722210,无畏契约：源能行动,7.7,8391498,8377208,14290,16713402,16681331,32071,18103,18078,25,3843959,3844018,-59,0,✅ 自然增长
22,884085,花掉马斯克的金钱,7.5,178136,164741,13395,175348,162179,13169,111,101,10,0,0,0,15,🟢 自然增长为主
23,239372,燕云十六声,7.0,14936906,14924288,12618,10475455,10467576,7879,38723,38709,14,2168403,2168457,-54,0,✅ 自然增长
24,70056,和平精英,7.1,55335811,55324002,11809,84373909,84325487,48422,197693,197668,25,2231626,2231627,-1,0,✅ 自然增长
25,224267,崩坏：星穹铁道,7.5,32329505,32317897,11608,19592821,19586892,5929,129895,129882,13,4294379,4294429,-50,0,✅ 自然增长
26,4,地铁跑酷,6.9,18967156,18956515,10641,17248665,17236938,11727,14333,14330,3,0,0,0,30,🟢 自然增长为主
27,223265,初音未来：缤纷舞台,7.8,5704103,5693464,10639,4155810,4150259,5551,13229,13209,20,1323664,1323683,-19,0,✅ 自然增长
28,798699,完蛋！我被男同学包围了,8.8,243226,232632,10594,274311,262705,11606,1518,1476,42,5609,5477,132,0,✅ 自然增长
29,234493,绝区零,6.7,17650352,17640100,10252,14012325,14007560,4765,114011,113983,28,7223103,7223210,-107,0,✅ 自然增长
30,755604,遗忘之海,6.3,1430202,1420254,9948,2095740,2092764,2976,8574,8562,12,1554553,1555152,-599,5,✅ 自然增长
31,7054,迷你世界,3.8,17123278,17113393,9885,19291194,19266016,25178,119149,119130,19,796,796,0,0,✅ 自然增长
32,54031,植物大战僵尸2,6.1,15422734,15412913,9821,9977353,9968477,8876,25659,25650,9,0,0,0,15,🟢 自然增长为主
33,767047,超人飞行模拟器,5.5,181643,171904,9739,169199,161023,8176,202,197,5,6853,6854,-1,15,🟢 自然增长为主
34,34751,元气骑士,8.6,38239360,38229859,9501,20520784,20514349,6435,147861,147838,23,28381,28381,0,0,✅ 自然增长
35,77045,我的家长,6.2,84450,75623,8827,2977002,2970471,6531,23428,23396,32,2700149,2700242,-93,0,✅ 自然增长
36,171957,练枪皇帝,7.4,4280726,4272655,8071,3303951,3298322,5629,1612,1611,1,64,64,0,30,🟢 自然增长为主
37,827946,攀爬动物,8.8,1652696,1644715,7981,1203814,1198634,5180,3549,3534,15,78,78,0,0,✅ 自然增长
38,70253,明日方舟,8.1,33969609,33961753,7856,12514369,12510455,3914,196280,196276,4,576086,576086,0,15,🟢 自然增长为主
