rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,43639,我的世界：移动版,6.5,67827583,67724035,103548,39677476,39632291,45185,124851,124720,131,473138,473139,-1,0,✅ 自然增长
2,165287,Phigros,9.5,54664205,54612312,51893,18503839,18482777,21062,104899,104862,37,49397,49397,0,15,🟢 自然增长为主
3,206776,蛋仔派对,7.8,40242910,40205663,37247,38457437,38414647,42790,50204,50132,72,249515,249517,-2,0,✅ 自然增长
4,45213,心动小镇,8.6,60696579,60659884,36695,39402582,39387543,15039,248006,247810,196,2402755,2402767,-12,0,✅ 自然增长
5,281223,诡秘之主,7.3,1854425,1818552,35873,2934170,2917442,16728,18149,17940,209,2269924,2270719,-795,0,✅ 自然增长
6,792136,乱世名将,9.6,29257,0,29257,26525,26432,93,236,234,2,1433,1438,-5,70,🔴 高概率广告导入
7,58881,香肠派对,8.6,274968881,274940113,28768,43294790,43287579,7211,730959,730947,12,850338,850338,0,25,🟢 自然增长为主
8,815993,TapAim,7.2,4424592,4398972,25620,3157327,3140483,16844,1295,1291,4,29521,29521,0,30,🟢 自然增长为主
9,168332,原神,7.9,91786911,91764830,22081,38829828,38819529,10299,505947,505912,35,3114744,3114747,-3,0,✅ 自然增长
10,241790,Phigrim（TapTap测试版）,8.0,4881857,4860649,21208,3144471,3132140,12331,4801,4793,8,374891,374897,-6,15,🟢 自然增长为主
11,62448,光·遇,7.9,44941278,44920371,20907,22277106,22265584,11522,138001,137983,18,1082073,1082074,-1,15,🟢 自然增长为主
12,714123,超自然行动组,7.1,18144031,18123525,20506,12608308,12593715,14593,40491,40370,121,2808,2808,0,0,✅ 自然增长
13,224267,崩坏：星穹铁道,7.5,32491224,32471026,20198,19653257,19646097,7160,130257,130220,37,4294169,4294194,-25,5,✅ 自然增长
14,714119,异环,7.1,8474137,8454050,20087,9346307,9337779,8528,63078,63055,23,6286956,6287109,-153,0,✅ 自然增长
15,54031,植物大战僵尸2,6.1,15533750,15515489,18261,10069858,10054839,15019,25910,25874,36,0,0,0,0,✅ 自然增长
16,330259,三角洲行动,5.5,20836908,20819512,17396,34329450,34288449,41001,51780,51720,60,3624145,3624163,-18,0,✅ 自然增长
17,239372,燕云十六声,7.1,15075608,15058805,16803,10547054,10539637,7417,39026,38975,51,2168125,2168155,-30,0,✅ 自然增长
18,2301,王者荣耀,5.0,53451576,53436485,15091,97946089,97903794,42295,371454,371400,54,4327,4327,0,0,✅ 自然增长
19,234280,鸣潮,7.1,23458206,23443700,14506,13383479,13377883,5596,155375,155313,62,4396206,4396247,-41,0,✅ 自然增长
20,798699,完蛋！我被男同学包围了,8.7,363690,349595,14095,390196,377148,13048,1795,1771,24,6555,6447,108,0,✅ 自然增长
21,12492,阴阳师,7.4,14146586,14132511,14075,5103404,5098014,5390,59268,59267,1,9637,9637,0,40,🟡 可能有广告
22,49995,第五人格,7.3,30090340,30076643,13697,22722701,22712610,10091,94705,94688,17,1531332,1531332,0,0,✅ 自然增长
23,722210,无畏契约：源能行动,7.7,8519986,8506485,13501,17000746,16972973,27773,18287,18260,27,3843645,3843663,-18,0,✅ 自然增长
24,234493,绝区零,6.7,17747771,17735083,12688,14054991,14050343,4648,114201,114179,22,7222504,7222554,-50,5,✅ 自然增长
25,278604,米加小镇世界,7.6,10386957,10374729,12228,4919879,4913096,6783,19781,19749,32,0,0,0,0,✅ 自然增长
26,892953,高三最后300天,9.4,462179,450524,11655,448219,437193,11026,2428,2371,57,0,0,0,0,✅ 自然增长
27,884591,变色龙躲猫猫,8.7,544079,532735,11344,392730,384648,8082,1355,1304,51,9924,9679,245,0,✅ 自然增长
28,767047,超人飞行模拟器,5.3,265822,254623,11199,239150,229825,9325,242,239,3,6852,6852,0,30,🟢 自然增长为主
29,223265,初音未来：缤纷舞台,7.8,5807300,5796128,11172,4209184,4203638,5546,13393,13378,15,1323544,1323562,-18,0,✅ 自然增长
30,176937,金铲铲之战,6.5,15856606,15845501,11105,30282557,30270949,11608,38490,38471,19,1310860,1310864,-4,0,✅ 自然增长
31,139301,使命召唤手游,7.6,13157060,13146995,10065,19976665,19968924,7741,72956,72949,7,3724710,3724716,-6,15,🟢 自然增长为主
32,7054,迷你世界,3.8,17217734,17207962,9772,19510135,19488142,21993,119350,119332,18,796,796,0,0,✅ 自然增长
33,34751,元气骑士,8.6,38328608,38318903,9705,20576465,20570646,5819,148044,148026,18,28381,28381,0,0,✅ 自然增长
34,70056,和平精英,7.1,55432067,55422872,9195,84765253,84729024,36229,197830,197816,14,2231619,2231620,-1,0,✅ 自然增长
35,884085,花掉马斯克的金钱,7.4,287909,279008,8901,282870,274162,8708,161,159,2,0,0,0,30,🟢 自然增长为主
36,70253,明日方舟,8.1,34040649,34032560,8089,12548876,12545157,3719,196358,196350,8,576077,576077,0,15,🟢 自然增长为主
37,191385,逆水寒,7.3,15133106,15125094,8012,10348461,10344856,3605,48433,48421,12,1775570,1775591,-21,0,✅ 自然增长
38,247977,再玩亿关,9.2,5694440,5686568,7872,3945594,3940216,5378,11862,11853,9,0,0,0,0,✅ 自然增长
39,827946,攀爬动物,8.8,1726104,1718271,7833,1250769,1245658,5111,3712,3688,24,78,78,0,0,✅ 自然增长
40,194610,泰拉瑞亚,8.9,18499926,18492278,7648,8145350,8143134,2216,116140,116112,28,1266703,1266704,-1,0,✅ 自然增长
41,171957,练枪皇帝,7.4,4349285,4341802,7483,3352200,3346944,5256,1625,1623,2,64,64,0,30,🟢 自然增长为主
42,4,地铁跑酷,6.9,19058534,19051104,7430,17352643,17343440,9203,14365,14363,2,0,0,0,30,🟢 自然增长为主
43,809320,后室：深入探索,7.7,1293743,1286907,6836,1086397,1080836,5561,1773,1759,14,65480,65209,271,0,✅ 自然增长
44,852992,大侠闯天下,8.0,55932,49342,6590,86102,81927,4175,921,1193,-272,55709,55765,-56,50,🟡 可能有广告
45,227077,猛鬼宿舍,5.7,6937903,6931520,6383,3842509,3838071,4438,8924,8923,1,13691,13691,0,30,🟢 自然增长为主
46,716987,追迹迷城,9.5,204512,198196,6316,169088,164648,4440,1989,1911,78,39423,39443,-20,0,✅ 自然增长
47,378464,菜鸡梦想家,8.7,358236,352299,5937,542711,541301,1410,5342,5321,21,504761,504847,-86,0,✅ 自然增长
48,751362,我的关东煮小铺,8.6,957118,951312,5806,775887,771176,4711,5483,5461,22,0,0,0,0,✅ 自然增长
49,232326,明日方舟：终末地,6.1,6073645,6067844,5801,6986961,6983995,2966,94348,94316,32,4438770,4438834,-64,0,✅ 自然增长
50,247283,无限暖暖,6.6,7186536,7180817,5719,5297904,5295970,1934,51345,51330,15,2522683,2522729,-46,5,✅ 自然增长
51,751029,我要当老祖,7.7,690583,684867,5716,524536,520519,4017,2410,2397,13,39634,39636,-2,0,✅ 自然增长
