rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,43639,我的世界：移动版,6.6,69199166,69075369,123797,40263020,40213422,49598,126110,126029,81,473133,473133,0,15,🟢 自然增长为主
2,748031,伊莫,7.3,694809,598194,96615,2090603,2063140,27463,8154,7593,561,1931085,1932323,-1238,0,✅ 自然增长
3,165287,Phigros,9.5,55429391,55342688,86703,18791607,18762046,29561,105698,105397,301,49395,49395,0,0,✅ 自然增长
4,739389,拾光小院,7.2,66037,0,66037,79182,77904,1278,456,451,5,78478,78652,-174,80,🔴 高概率广告导入
5,168332,原神,7.9,92406653,92345671,60982,39053204,39032015,21189,506975,506894,81,3114598,3114606,-8,5,✅ 自然增长
6,206776,蛋仔派对,7.8,40757842,40711275,46567,38979925,38934568,45357,50968,50915,53,249492,249492,0,0,✅ 自然增长
7,62448,光·遇,7.9,45413102,45373056,40046,22484049,22466757,17292,138919,138858,61,1082037,1082037,0,0,✅ 自然增长
8,45213,心动小镇,8.6,61209323,61171054,38269,39617542,39602357,15185,250215,250058,157,2402364,2402383,-19,0,✅ 自然增长
9,58881,香肠派对,8.6,275374125,275339892,34233,43383587,43376865,6722,731208,731190,18,850331,850331,0,25,🟢 自然增长为主
10,330259,三角洲行动,5.5,21310857,21279735,31122,35031483,34977950,53533,52681,52591,90,3623808,3623824,-16,0,✅ 自然增长
11,714123,超自然行动组,7.1,18498018,18469353,28665,12807225,12790258,16967,42054,41923,131,2806,2806,0,0,✅ 自然增长
12,2301,王者荣耀,5.0,53797782,53769205,28577,98672365,98623672,48693,372162,372116,46,4327,4327,0,0,✅ 自然增长
13,213,炉石传说,5.4,16440082,16414342,25740,8107583,8102960,4623,71458,71444,14,1026752,1026764,-12,25,🟢 自然增长为主
14,241790,Phigrim（TapTap测试版）,8.0,5111653,5086873,24780,3281646,3267503,14143,4875,4872,3,374855,374856,-1,30,🟢 自然增长为主
15,714119,异环,7.1,8770279,8745970,24309,9453188,9445157,8031,63635,63564,71,6283366,6283573,-207,5,✅ 自然增长
16,223265,初音未来：缤纷舞台,7.7,6008446,5984913,23533,4303760,4291962,11798,13986,13912,74,1323386,1323397,-11,0,✅ 自然增长
17,221062,重返未来：1999,7.3,11094952,11072154,22798,6346685,6340352,6333,56066,56036,30,1624052,1624069,-17,5,✅ 自然增长
18,815993,TapAim,7.3,4669333,4648908,20425,3317072,3304726,12346,1378,1374,4,29521,29521,0,30,🟢 自然增长为主
19,49995,第五人格,7.3,30368594,30349063,19531,22897017,22883635,13382,94978,94969,9,1531309,1531309,0,15,🟢 自然增长为主
20,722210,无畏契约：源能行动,7.7,8753544,8734472,19072,17398105,17367827,30278,18415,18404,11,3843062,3843092,-30,15,🟢 自然增长为主
21,239372,燕云十六声,7.1,15358817,15340197,18620,10682107,10673526,8581,39573,39526,47,2167517,2167547,-30,0,✅ 自然增长
22,243110,王者万象棋,6.6,756937,741445,15492,3027091,2921415,105676,4546,4493,53,1183044,1183217,-173,0,✅ 自然增长
23,224267,崩坏：星穹铁道,7.5,32769080,32753850,15230,19758112,19751262,6850,131569,131523,46,4293671,4293697,-26,0,✅ 自然增长
24,234280,鸣潮,7.1,23753925,23739062,14863,13489833,13484141,5692,155919,155886,33,4395409,4395451,-42,5,✅ 自然增长
25,744422,破烂水手,8.1,118365,103507,14858,120472,113233,7239,296,255,41,106691,106824,-133,0,✅ 自然增长
26,54031,植物大战僵尸2,6.2,15775631,15761199,14432,10252200,10241423,10777,26266,26245,21,0,0,0,0,✅ 自然增长
27,784122,闪耀吧！噜咪,7.7,346862,332685,14177,492462,483453,9009,5251,5052,199,299167,299344,-177,0,✅ 自然增长
28,70056,和平精英,7.1,55603098,55590030,13068,85288775,85251047,37728,197912,197903,9,2231597,2231597,0,15,🟢 自然增长为主
29,278604,米加小镇世界,7.6,10528345,10515507,12838,4990821,4984290,6531,20133,20112,21,0,0,0,0,✅ 自然增长
30,34751,元气骑士,8.6,38521094,38509489,11605,20687374,20680884,6490,148245,148218,27,28380,28380,0,0,✅ 自然增长
31,932417,公路之王,9.4,35405,24088,11317,34467,23438,11029,146,98,48,0,0,0,0,✅ 自然增长
32,933254,人生模拟器,8.9,99426,88711,10715,95890,85552,10338,173,153,20,0,0,0,0,✅ 自然增长
33,234493,绝区零,6.7,17986067,17975394,10673,14149401,14144390,5011,114493,114479,14,7221301,7221367,-66,0,✅ 自然增长
34,194610,泰拉瑞亚,8.9,18656464,18646003,10461,8192071,8188262,3809,116493,116468,25,1266637,1266637,0,5,✅ 自然增长
35,7054,迷你世界,3.9,17322628,17312617,10011,19759556,19739662,19894,119494,119476,18,796,796,0,0,✅ 自然增长
36,4,地铁跑酷,6.9,19193067,19183552,9515,17498511,17488234,10277,14427,14422,5,0,0,0,15,🟢 自然增长为主
37,229966,永劫无间,6.7,12081822,12072322,9500,14022814,14020085,2729,37609,37605,4,7033070,7033119,-49,25,🟢 自然增长为主
38,191385,逆水寒,7.3,15245035,15235550,9485,10401591,10396911,4680,48533,48527,6,1775253,1775269,-16,15,🟢 自然增长为主
