rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,43639,我的世界：移动版,6.5,67724035,67597267,92376,39632291,39575159,41632,124720,124574,106,473139,473139,0,0,✅ 自然增长
2,165287,Phigros,9.5,54612312,54549315,45906,18482777,18456843,18898,104862,104803,43,49397,49397,0,15,🟢 自然增长为主
3,281223,诡秘之主,7.3,1818552,1766213,38139,2917442,2893720,17286,17940,17453,355,2270719,2271949,-896,0,✅ 自然增长
4,45213,心动小镇,8.6,60659884,60614950,32743,39387543,39368576,13821,247810,247569,176,2402767,2402798,-23,0,✅ 自然增长
5,206776,蛋仔派对,7.8,40205663,40162328,31578,38414647,38360408,39524,50132,50034,71,249517,249522,-4,0,✅ 自然增长
6,58881,香肠派对,8.6,274940113,274904653,25840,43287579,43278605,6539,730947,730911,26,850338,850338,0,5,✅ 自然增长
7,815993,TapAim,7.2,4398972,4366138,23926,3140483,3118453,16053,1291,1288,2,29521,29521,0,30,🟢 自然增长为主
8,224267,崩坏：星穹铁道,7.5,32471026,32438225,23902,19646097,19636083,7297,130220,130151,50,4294194,4294212,-13,5,✅ 自然增长
9,892953,高三最后300天,9.4,450524,420600,21806,437193,408395,20985,2371,2237,98,0,0,0,0,✅ 自然增长
10,714119,异环,7.1,8454050,8424950,21205,9337779,9325507,8943,63055,62975,58,6287109,6287319,-153,0,✅ 自然增长
11,12492,阴阳师,7.4,14132511,14103774,20941,5098014,5088067,7248,59267,59257,7,9637,9637,0,25,🟢 自然增长为主
12,168332,原神,7.9,91764830,91736770,20447,38819529,38805944,9899,505912,505848,47,3114747,3114753,-4,0,✅ 自然增长
13,62448,光·遇,7.9,44920371,44894879,18576,22265584,22250956,10659,137983,137954,21,1082074,1082077,-2,0,✅ 自然增长
14,714123,超自然行动组,7.1,18123525,18099372,17600,12593715,12575349,13383,40370,40228,103,2808,2808,0,0,✅ 自然增长
15,241790,Phigrim（TapTap测试版）,8.0,4860649,4837269,17037,3132140,3118110,10224,4793,4788,4,374897,374901,-3,30,🟢 自然增长为主
16,798699,完蛋！我被男同学包围了,8.7,349595,328062,15691,377148,358349,13699,1771,1742,21,6447,6324,90,0,✅ 自然增长
17,330259,三角洲行动,5.5,20819512,20798405,15381,34288449,34235642,38480,51720,51591,94,3624163,3624187,-17,0,✅ 自然增长
18,54031,植物大战僵尸2,6.1,15515489,15496216,14044,10054839,10041138,9984,25874,25837,27,0,0,0,0,✅ 自然增长
19,234280,鸣潮,7.1,23443700,23424557,13950,13377883,13370839,5133,155313,155258,40,4396247,4396300,-39,5,✅ 自然增长
20,239372,燕云十六声,7.1,15058805,15040113,13621,10539637,10530314,6794,38975,38918,42,2168155,2168188,-24,0,✅ 自然增长
21,2301,王者荣耀,5.0,53436485,53418278,13267,97903794,97847526,41002,371400,371337,46,4327,4327,0,0,✅ 自然增长
22,722210,无畏契约：源能行动,7.7,8506485,8489515,12366,16972973,16932773,29294,18260,18277,-12,3843663,3843707,-32,50,🟡 可能有广告
23,49995,第五人格,7.3,30076643,30060019,12114,22712610,22699345,9666,94688,94660,20,1531332,1531333,-1,0,✅ 自然增长
24,7054,迷你世界,3.8,17207962,17191963,11658,19488142,19458686,21465,119332,119291,30,796,796,0,0,✅ 自然增长
25,884591,变色龙躲猫猫,8.7,532735,516960,11495,384648,373294,8274,1304,1250,39,9679,9361,232,0,✅ 自然增长
26,278604,米加小镇世界,7.5,10374729,10359335,11218,4913096,4904504,6261,19749,19728,15,0,0,0,0,✅ 自然增长
27,139301,使命召唤手游,7.6,13146995,13132152,10816,19968924,19959505,6864,72949,72933,12,3724716,3724719,-2,0,✅ 自然增长
28,884085,花掉马斯克的金钱,7.5,279008,265714,9687,274162,261271,9394,159,151,6,0,0,0,15,🟢 自然增长为主
29,223265,初音未来：缤纷舞台,7.8,5796128,5782835,9687,4203638,4197045,4804,13378,13351,20,1323562,1323573,-8,0,✅ 自然增长
30,767047,超人飞行模拟器,5.3,254623,241867,9295,229825,218823,8017,239,233,4,6852,6852,0,15,🟢 自然增长为主
31,176937,金铲铲之战,6.5,15845501,15832983,9122,30270949,30255204,11473,38471,38447,17,1310864,1310866,-1,0,✅ 自然增长
32,34751,元气骑士,8.6,38318903,38306884,8758,20570646,20563170,5448,148026,148001,18,28381,28381,0,0,✅ 自然增长
33,234493,绝区零,6.7,17735083,17723202,8658,14050343,14044753,4073,114179,114160,14,7222554,7222627,-53,0,✅ 自然增长
34,70056,和平精英,7.1,55422872,55411432,8336,84729024,84680384,35444,197816,197797,14,2231620,2231622,-1,0,✅ 自然增长
35,852992,大侠闯天下,8.7,49342,38046,8231,81927,74807,5188,1193,814,276,55765,55838,-53,0,✅ 自然增长
