rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,43639,我的世界：移动版,6.6,68832475,68782754,49721,40111428,40091656,19772,125558,125533,25,473135,473135,0,25,🟢 自然增长为主
2,784122,闪耀吧！噜咪,7.9,214974,176991,37983,398334,375112,23222,3341,2655,686,300858,301323,-465,0,✅ 自然增长
3,165287,Phigros,9.5,55201367,55175433,25934,18707789,18697652,10137,105200,105188,12,49396,49396,0,25,🟢 自然增长为主
4,168332,原神,7.9,92177201,92152551,24650,38976341,38968068,8273,506372,506355,17,3114647,3114650,-3,25,🟢 自然增长为主
5,62448,光·遇,7.9,45275183,45257122,18061,22424190,22417021,7169,138669,138658,11,1082048,1082049,-1,25,🟢 自然增长为主
6,206776,蛋仔派对,7.8,40618845,40600883,17962,38845372,38830266,15106,50687,50657,30,249498,249498,0,0,✅ 自然增长
7,58881,香肠派对,8.6,275264720,275247735,16985,43362125,43359016,3109,731105,731097,8,850334,850335,-1,25,🟢 自然增长为主
8,243110,王者万象棋,6.6,666970,651147,15823,2414579,2329626,84953,4209,4114,95,1184298,1184465,-167,0,✅ 自然增长
9,330259,三角洲行动,5.5,21200826,21185515,15311,34850537,34828721,21816,52440,52425,15,3623898,3623909,-11,15,🟢 自然增长为主
10,933254,人生模拟器,9.0,35108,20254,14854,34330,19965,14365,65,38,27,0,0,0,0,✅ 自然增长
11,714123,超自然行动组,7.0,18403914,18389602,14312,12754124,12747444,6680,41673,41617,56,2806,2806,0,0,✅ 自然增长
12,45213,心动小镇,8.6,61082711,61068745,13966,39566437,39560423,6014,249464,249427,37,2402481,2402492,-11,0,✅ 自然增长
13,2301,王者荣耀,5.0,53689460,53676545,12915,98495420,98474198,21222,371987,371981,6,4327,4327,0,15,🟢 自然增长为主
14,49995,第五人格,7.3,30295402,30284334,11068,22849671,22843686,5985,94928,94920,8,1531320,1531321,-1,15,🟢 自然增长为主
15,759421,灵武世界,7.2,97900,88089,9811,64871,63441,1430,66,47,19,41505,41835,-330,20,🟢 自然增长为主
16,234280,鸣潮,7.1,23685273,23675568,9705,13464507,13461077,3430,155668,155663,5,4395657,4395676,-19,25,🟢 自然增长为主
17,903469,修仙人生模拟器,8.1,9684,0,9684,9052,8894,158,22,22,0,25,25,0,90,🔴 高概率广告导入
18,915300,美式加油站经营模拟器,3.3,50613,41334,9279,36434,30396,6038,89,82,7,41,41,0,15,🟢 自然增长为主
19,224267,崩坏：星穹铁道,7.5,32701020,32691881,9139,19730634,19727395,3239,131187,131161,26,4293828,4293846,-18,5,✅ 自然增长
20,714119,异环,7.1,8685163,8676143,9020,9425313,9422404,2909,63380,63366,14,6284518,6284638,-120,5,✅ 自然增长
