rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,43639,我的世界：移动版,6.5,68137975,68108477,29498,39810400,39798392,12008,125185,125163,22,473138,473138,0,15,🟢 自然增长为主
2,875411,黑历史：献帝,7.2,23098,0,23098,21380,20135,1245,76,74,2,20401,20449,-48,55,🟡 可能有广告
3,281223,诡秘之主,7.2,1967229,1951864,15365,2986729,2980159,6570,18799,18709,90,2266791,2267341,-550,0,✅ 自然增长
4,892775,仙逆：本尊,7.9,14854,0,14854,20192,15218,4974,215,140,75,14212,11547,2665,0,✅ 自然增长
5,232326,明日方舟：终末地,6.1,6107300,6093782,13518,6999516,6996103,3413,94832,94449,383,4438477,4438555,-78,0,✅ 自然增长
6,820664,梦幻新诛仙：轻享,8.3,51086,38095,12991,72940,66982,5958,525,513,12,63767,63752,15,15,🟢 自然增长为主
7,168332,原神,7.9,91873111,91860271,12840,38865992,38861225,4767,506100,506082,18,3114716,3114724,-8,5,✅ 自然增长
8,165287,Phigros,9.5,54813536,54801544,11992,18563544,18558756,4788,105017,105005,12,49397,49397,0,5,✅ 自然增长
9,330259,三角洲行动,5.5,20908108,20896143,11965,34457627,34442855,14772,51858,52031,-173,3624078,3624096,-18,50,🟡 可能有广告
10,12492,阴阳师,7.4,14196619,14184842,11777,5122213,5118084,4129,59299,59295,4,9637,9637,0,25,🟢 自然增长为主
11,45213,心动小镇,8.6,60809115,60798541,10574,39449805,39445011,4794,248631,248580,51,2402691,2402706,-15,0,✅ 自然增长
12,206776,蛋仔派对,7.8,40354828,40344495,10333,38574581,38565059,9522,50399,50383,16,249511,249513,-2,0,✅ 自然增长
13,239372,燕云十六声,7.1,15137499,15127283,10216,10574985,10570722,4263,39142,39142,0,2168013,2168037,-24,50,🟡 可能有广告
14,62448,光·遇,7.9,45018193,45008295,9898,22314333,22309902,4431,138097,138081,16,1082071,1082071,0,0,✅ 自然增长
15,176937,金铲铲之战,6.4,15933996,15924182,9814,30342523,30331734,10789,38619,38597,22,1310848,1310850,-2,0,✅ 自然增长
16,804298,我在园区搜打撤,7.5,33829,24041,9788,45421,38488,6933,282,186,96,26391,26456,-65,0,✅ 自然增长
17,54031,植物大战僵尸2,6.1,15596532,15587165,9367,10113278,10107068,6210,26085,26062,23,0,0,0,0,✅ 自然增长
18,224267,崩坏：星穹铁道,7.5,32558745,32549668,9077,19676546,19673481,3065,130622,130540,82,4294081,4294099,-18,0,✅ 自然增长
19,234280,鸣潮,7.1,23514048,23505013,9035,13404097,13400606,3491,155488,155477,11,4396063,4396100,-37,5,✅ 自然增长
20,2301,王者荣耀,5.0,53511040,53502016,9024,98076963,98061228,15735,371658,371623,35,4327,4327,0,0,✅ 自然增长
21,70253,明日方舟,8.1,34089936,34081062,8874,12567407,12564299,3108,196389,196384,5,576075,576075,0,25,🟢 自然增长为主
22,58881,香肠派对,8.6,275064855,275056073,8782,43317730,43315939,1791,731021,731011,10,850338,850338,0,5,✅ 自然增长
23,714123,超自然行动组,7.1,18212323,18204083,8240,12648728,12644846,3882,40831,40783,48,2808,2808,0,0,✅ 自然增长
24,714119,异环,7.1,8538707,8531196,7511,9371142,9368749,2393,63229,63212,17,6286359,6286499,-140,5,✅ 自然增长
25,234493,绝区零,6.7,17799776,17792671,7105,14073888,14071340,2548,114264,114261,3,7222283,7222330,-47,25,🟢 自然增长为主
26,49995,第五人格,7.3,30140836,30133928,6908,22756048,22751937,4111,94795,94783,12,1531329,1531330,-1,0,✅ 自然增长
27,761143,奥术扳机,8.4,339896,333157,6739,307322,301409,5913,655,650,5,31467,31469,-2,15,🟢 自然增长为主
28,34751,元气骑士,8.6,38368643,38362207,6436,20598795,20595218,3577,148108,148103,5,28380,28380,0,15,🟢 自然增长为主
29,722210,无畏契约：源能行动,7.7,8568637,8562272,6365,17085328,17075910,9418,18334,18342,-8,3843547,3843564,-17,50,🟡 可能有广告
30,892953,高三最后300天,9.4,490637,485060,5577,474740,469448,5292,2567,2543,24,0,0,0,0,✅ 自然增长
31,70056,和平精英,7.1,55465999,55460467,5532,84869344,84858620,10724,197866,197864,2,2231614,2231616,-2,15,🟢 自然增长为主
32,720041,潜水员戴夫,8.9,2530808,2525769,5039,3110816,3107244,3572,10813,10812,1,1535249,1535268,-19,30,🟢 自然增长为主
33,194610,泰拉瑞亚,8.9,18531035,18526044,4991,8154306,8152861,1445,116227,116215,12,1266685,1266688,-3,5,✅ 自然增长
34,751029,我要当老祖,7.7,716505,711698,4807,542592,539185,3407,2437,2434,3,39622,39628,-6,15,🟢 自然增长为主
35,716987,追迹迷城,9.5,235773,231060,4713,192176,188818,3358,2266,2217,49,39362,39375,-13,0,✅ 自然增长
36,907735,吃点·外卖模拟器,9.0,26366,21982,4384,25538,21281,4257,93,75,18,0,0,0,0,✅ 自然增长
37,656640,我独自生活,9.0,3262962,3258648,4314,2781095,2777517,3578,9266,9258,8,119395,119399,-4,0,✅ 自然增长
38,256335,土豆兄弟,6.9,5356849,5352683,4166,4071267,4069063,2204,6866,6859,7,394933,394945,-12,0,✅ 自然增长
39,860527,地城狩猎,8.1,20737,16645,4092,30580,30699,-119,237,223,14,23319,23293,26,20,🟢 自然增长为主
40,903194,诡世：你的星座决定你的异能,9.3,69818,65736,4082,64187,60533,3654,322,307,15,0,0,0,0,✅ 自然增长
41,838479,单机推理杀,9.7,795099,791101,3998,703536,700012,3524,2050,2043,7,0,0,0,0,✅ 自然增长
42,815993,TapAim,7.2,4484093,4480110,3983,3196563,3193751,2812,1316,1311,5,29521,29521,0,0,✅ 自然增长
43,900069,古玩人生,9.1,60531,56565,3966,56380,52720,3660,270,258,12,0,0,0,0,✅ 自然增长
44,852992,大侠闯天下,8.0,78902,74973,3929,101643,98819,2824,1075,1049,26,55533,55561,-28,0,✅ 自然增长
