rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,43639,我的世界：移动版,6.6,68207432,68167452,39980,39838860,39822485,16375,125252,125209,43,473138,473138,0,0,✅ 自然增长
2,330259,三角洲行动,5.5,20959312,20920883,38429,34497740,34472913,24827,52018,51910,108,3624052,3624062,-10,0,✅ 自然增长
3,70253,明日方舟,8.1,34132277,34099519,32758,12580411,12570707,9704,196470,196389,81,576075,576075,0,5,✅ 自然增长
4,866257,塔塔冒险队,6.6,31674,0,31674,33079,13285,19794,137,60,77,11698,11365,333,0,✅ 自然增长
5,913692,七宗罪与七美德测试,8.1,27443,0,27443,26328,25370,958,60,58,2,30,29,1,70,🔴 高概率广告导入
6,62448,光·遇,7.9,45053230,45028974,24256,22328451,22318815,9636,138352,138107,245,1082069,1082069,0,0,✅ 自然增长
7,206776,蛋仔派对,7.8,40383015,40365455,17560,38600180,38584447,15733,50440,50409,31,249511,249511,0,0,✅ 自然增长
8,281223,诡秘之主,7.2,1997104,1979898,17206,2997684,2992030,5654,18929,18876,53,2265787,2266285,-498,0,✅ 自然增长
9,165287,Phigros,9.5,54843169,54826155,17014,18575276,18568664,6612,105034,105020,14,49397,49397,0,25,🟢 自然增长为主
10,168332,原神,7.9,91901300,91885772,15528,38876808,38870599,6209,506154,506130,24,3114703,3114707,-4,5,✅ 自然增长
11,45213,心动小镇,8.6,60835198,60820332,14866,39460980,39454908,6072,248732,248681,51,2402664,2402675,-11,0,✅ 自然增长
12,714123,超自然行动组,7.1,18235060,18220979,14081,12658837,12652608,6229,40966,40891,75,2807,2808,-1,0,✅ 自然增长
13,234280,鸣潮,7.1,23541964,23528403,13561,13411702,13407731,3971,155524,155507,17,4396009,4396036,-27,5,✅ 自然增长
14,58881,香肠派对,8.6,275086080,275073449,12631,43322357,43319667,2690,731043,731030,13,850337,850337,0,5,✅ 自然增长
15,2301,王者荣耀,5.0,53531329,53520068,11261,98113591,98092742,20849,371723,371690,33,4327,4327,0,0,✅ 自然增长
16,49995,第五人格,7.3,30159493,30148717,10776,22766506,22760258,6248,94830,94812,18,1531329,1531329,0,0,✅ 自然增长
17,239372,燕云十六声,7.1,15157882,15147220,10662,10583853,10579136,4717,39182,39153,29,2167973,2167994,-21,0,✅ 自然增长
18,224267,崩坏：星穹铁道,7.5,32576579,32567021,9558,19682875,19679300,3575,130737,130691,46,4294041,4294061,-20,0,✅ 自然增长
19,714119,异环,7.1,8556900,8547445,9455,9377154,9374052,3102,63311,63273,38,6286139,6286243,-104,0,✅ 自然增长
20,722210,无畏契约：源能行动,7.7,8583135,8574650,8485,17107381,17094398,12983,18349,18340,9,3843499,3843524,-25,0,✅ 自然增长
21,234493,绝区零,6.7,17814916,17806648,8268,14079550,14076366,3184,114296,114283,13,7222194,7222237,-43,5,✅ 自然增长
22,54031,植物大战僵尸2,6.1,15613434,15605370,8064,10125639,10119238,6401,26123,26104,19,0,0,0,0,✅ 自然增长
23,176937,金铲铲之战,6.4,15951614,15943708,7906,30363710,30352727,10983,38673,38646,27,1310842,1310845,-3,0,✅ 自然增长
24,232326,明日方舟：终末地,6.1,6123688,6116233,7455,7004271,7001948,2323,95025,94909,116,4438376,4438431,-55,0,✅ 自然增长
25,12492,阴阳师,7.4,14212920,14205542,7378,5129537,5125729,3808,59308,59305,3,9637,9637,0,15,🟢 自然增长为主
26,716987,追迹迷城,9.4,246460,239635,6825,198579,194729,3850,2405,2318,87,39325,39350,-25,0,✅ 自然增长
27,70056,和平精英,7.1,55477733,55471029,6704,84894757,84879991,14766,197870,197868,2,2231613,2231613,0,30,🟢 自然增长为主
28,892775,仙逆：本尊,7.4,32476,25846,6630,32053,27062,4991,284,283,1,14082,14142,-60,30,🟢 自然增长为主
