rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,281223,诡秘之主,7.8,921886,653213,268673,2479336,2389717,89619,4432,4172,260,2281931,2284055,-2124,25,🟢 自然增长为主
2,43639,我的世界：移动版,6.5,66938517,66827543,110974,39281906,39231595,50311,123822,123683,139,473141,473141,0,0,✅ 自然增长
3,165287,Phigros,9.5,54188733,54130124,58609,18311080,18287034,24046,104548,104499,49,49397,49397,0,15,🟢 自然增长为主
4,234280,鸣潮,7.1,23301881,23260696,41185,13327767,13315523,12244,154927,154773,154,4396512,4396567,-55,0,✅ 自然增长
5,45213,心动小镇,8.6,60391494,60351731,39763,39273899,39256752,17147,246390,246166,224,2402921,2402941,-20,0,✅ 自然增长
6,206776,蛋仔派对,7.8,39940363,39903599,36764,38086336,38038447,47889,49653,49586,67,249529,249531,-2,0,✅ 自然增长
7,892953,高三最后300天,9.4,286250,251166,35084,278487,244164,34323,1620,1414,206,0,0,0,0,✅ 自然增长
8,815993,TapAim,7.1,4166267,4131324,34943,2985991,2963153,22838,1240,1233,7,29521,29521,0,30,🟢 自然增长为主
9,58881,香肠派对,8.6,274723926,274693288,30638,43233261,43225941,7320,730743,730711,32,850339,850339,0,5,✅ 自然增长
10,168332,原神,7.9,91584895,91557010,27885,38735561,38722300,13261,505492,505425,67,3114793,3114799,-6,0,✅ 自然增长
11,714123,超自然行动组,7.1,17969659,17946490,23169,12482104,12466258,15846,39485,39332,153,2808,2808,0,0,✅ 自然增长
12,62448,光·遇,7.9,44768533,44745376,23157,22178129,22164875,13254,137776,137725,51,1082092,1082093,-1,0,✅ 自然增长
13,77045,我的家长,6.2,107441,84450,22991,2996610,2977002,19608,23458,23428,30,2700080,2700149,-69,0,✅ 自然增长
14,714119,异环,7.1,8298200,8275727,22473,9274781,9265719,9062,62585,62476,109,6288478,6288751,-273,0,✅ 自然增长
15,241790,Phigrim（TapTap测试版）,8.0,4703961,4682000,21961,3037825,3024941,12884,4729,4724,5,374916,374917,-1,30,🟢 自然增长为主
16,330259,三角洲行动,5.5,20685973,20666176,19797,33956376,33902443,53933,50954,50800,154,3624296,3624320,-24,0,✅ 自然增长
17,2301,王者荣耀,5.0,53319764,53302838,16926,97556593,97501007,55586,371000,370914,86,4327,4327,0,0,✅ 自然增长
18,256335,土豆兄弟,6.9,5271836,5255009,16827,4030376,4022239,8137,6667,6579,88,395072,395086,-14,0,✅ 自然增长
19,884591,变色龙躲猫猫,8.5,432608,416140,16468,313158,301382,11776,966,918,48,7609,7280,329,0,✅ 自然增长
20,49995,第五人格,7.3,29975702,29960158,15544,22634902,22623385,11517,94499,94477,22,1531339,1531339,0,0,✅ 自然增长
21,278604,米加小镇世界,7.5,10274969,10260190,14779,4857771,4849739,8032,19547,19520,27,0,0,0,0,✅ 自然增长
22,884085,花掉马斯克的金钱,7.5,192777,178136,14641,189742,175348,14394,119,111,8,0,0,0,15,🟢 自然增长为主
23,176937,金铲铲之战,6.5,15772451,15758516,13935,30179952,30165018,14934,38325,38308,17,1310881,1310882,-1,0,✅ 自然增长
24,722210,无畏契约：源能行动,7.7,8405237,8391498,13739,16746467,16713402,33065,18133,18103,30,3843908,3843959,-51,0,✅ 自然增长
25,239372,燕云十六声,7.0,14950382,14936906,13476,10483321,10475455,7866,38737,38723,14,2168365,2168403,-38,0,✅ 自然增长
26,70056,和平精英,7.1,55347445,55335811,11634,84423076,84373909,49167,197712,197693,19,2231626,2231626,0,0,✅ 自然增长
27,224267,崩坏：星穹铁道,7.5,32341091,32329505,11586,19598666,19592821,5845,129913,129895,18,4294355,4294379,-24,0,✅ 自然增长
28,4,地铁跑酷,6.9,18978093,18967156,10937,17261048,17248665,12383,14337,14333,4,0,0,0,15,🟢 自然增长为主
29,798699,完蛋！我被男同学包围了,8.8,254101,243226,10875,286028,274311,11717,1567,1518,49,5746,5609,137,0,✅ 自然增长
30,234493,绝区零,6.7,17660846,17650352,10494,14017293,14012325,4968,114022,114011,11,7223014,7223103,-89,0,✅ 自然增长
31,223265,初音未来：缤纷舞台,7.8,5714556,5704103,10453,4161398,4155810,5588,13250,13229,21,1323656,1323664,-8,0,✅ 自然增长
32,767047,超人飞行模拟器,5.4,191747,181643,10104,177546,169199,8347,206,202,4,6853,6853,0,15,🟢 自然增长为主
33,34751,元气骑士,8.6,38249142,38239360,9782,20527287,20520784,6503,147883,147861,22,28381,28381,0,0,✅ 自然增长
34,7054,迷你世界,3.8,17133039,17123278,9761,19316360,19291194,25166,119167,119149,18,796,796,0,0,✅ 自然增长
35,54031,植物大战僵尸2,6.1,15432269,15422734,9535,9986103,9977353,8750,25673,25659,14,0,0,0,0,✅ 自然增长
36,827946,攀爬动物,8.8,1660820,1652696,8124,1208976,1203814,5162,3570,3549,21,78,78,0,0,✅ 自然增长
37,809320,后室：深入探索,7.8,1234792,1226756,8036,1038088,1031599,6489,1696,1691,5,62978,62693,285,15,🟢 自然增长为主
38,755604,遗忘之海,6.3,1438180,1430202,7978,2098406,2095740,2666,8598,8574,24,1554249,1554553,-304,0,✅ 自然增长
39,194610,泰拉瑞亚,8.9,18432374,18424767,7607,8126978,8124708,2270,115791,115739,52,1266725,1266728,-3,0,✅ 自然增长
40,70253,明日方舟,8.1,33977092,33969609,7483,12518157,12514369,3788,196286,196280,6,576086,576086,0,15,🟢 自然增长为主
41,720041,潜水员戴夫,8.9,2452464,2445018,7446,3053484,3048299,5185,10523,10482,41,1535521,1535546,-25,0,✅ 自然增长
42,733908,失控进化,7.4,1733150,1726079,7071,4824141,4813884,10257,15307,15296,11,3157339,3157421,-82,0,✅ 自然增长
43,838479,单机推理杀,9.7,719971,712966,7005,637781,631594,6187,1909,1897,12,0,0,0,0,✅ 自然增长
44,171957,练枪皇帝,7.4,4287705,4280726,6979,3308864,3303951,4913,1613,1612,1,64,64,0,30,🟢 自然增长为主
45,227077,猛鬼宿舍,5.7,6881667,6874870,6797,3804353,3799752,4601,8905,8902,3,13691,13691,0,15,🟢 自然增长为主
46,656640,我独自生活,9.0,3199804,3193109,6695,2728682,2722827,5855,9127,9124,3,119418,119421,-3,15,🟢 自然增长为主
47,751029,我要当老祖,7.6,639359,633189,6170,487556,483146,4410,2314,2308,6,39682,39687,-5,15,🟢 自然增长为主
48,716987,追迹迷城,9.4,156997,150938,6059,134701,130023,4678,1550,1501,49,39353,39268,85,0,✅ 自然增长
49,247977,再玩亿关,9.2,5635994,5629947,6047,3906278,3902239,4039,11770,11758,12,0,0,0,0,✅ 自然增长
50,316964,蔚蓝档案,8.5,6561773,6555947,5826,3818313,3815070,3243,21703,21680,23,877516,877524,-8,0,✅ 自然增长
51,191385,逆水寒,7.3,15081721,15075929,5792,10318485,10314619,3866,48391,48384,7,1775695,1775710,-15,0,✅ 自然增长
52,747818,重返校园,5.9,1758390,1752717,5673,1576000,1571511,4489,1553,1551,2,118476,118424,52,15,🟢 自然增长为主
53,832093,小画家模拟2,9.3,61565,55904,5661,66677,61894,4783,1176,1034,142,26633,26614,19,0,✅ 自然增长
54,737935,超市经理模拟器,8.4,2791361,2785766,5595,1978530,1974627,3903,22555,22503,52,0,0,0,0,✅ 自然增长
55,256328,海底大猎杀,5.0,4945194,4939614,5580,3377247,3373576,3671,3173,3172,1,0,0,0,30,🟢 自然增长为主
56,760944,魂坠深境,8.7,279205,273718,5487,255239,251139,4100,5630,5552,78,73291,73317,-26,0,✅ 自然增长
57,232326,明日方舟：终末地,6.0,6016416,6011024,5392,6959679,6956591,3088,94010,93980,30,4439484,4439597,-113,0,✅ 自然增长
