rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,161117,猫语咖啡,8.0,312477,0,312477,287889,287504,385,2819,2814,5,56348,56313,35,80,🔴 高概率广告导入
2,748031,伊莫,7.3,469127,229086,240041,2033232,1968405,64827,6962,5646,1316,1934206,1937071,-2865,5,✅ 自然增长
3,168332,原神,7.9,92291273,92248654,42619,39015958,39003210,12748,506817,506589,228,3114616,3114627,-11,0,✅ 自然增长
4,43639,我的世界：移动版,6.6,69019504,68992780,26724,40190301,40178467,11834,125998,125971,27,473133,473134,-1,0,✅ 自然增长
5,805623,光阴之外,9.1,17313,0,17313,41193,38389,2804,246,240,6,38127,38016,111,25,🟢 自然增长为主
6,165287,Phigros,9.5,55310380,55293535,16845,18750140,18743594,6546,105347,105330,17,49395,49395,0,5,✅ 自然增长
7,2301,王者荣耀,5.0,53745882,53729326,16556,98592990,98572923,20067,372095,372058,37,4327,4327,0,0,✅ 自然增长
8,243110,王者万象棋,6.6,726186,715246,10940,2794859,2698222,96637,4458,4410,48,1183434,1183657,-223,0,✅ 自然增长
9,799054,我本布衣：世家录,6.9,10873,0,10873,26109,23890,2219,176,55,121,21894,21823,71,0,✅ 自然增长
10,784122,闪耀吧！噜咪,7.7,320816,309995,10821,475897,467663,8234,4921,4812,109,299553,299826,-273,0,✅ 自然增长
11,206776,蛋仔派对,7.8,40687499,40676944,10555,38914020,38903815,10205,50896,50880,16,249494,249494,0,0,✅ 自然增长
12,62448,光·遇,7.9,45338486,45328118,10368,22453662,22448479,5183,138731,138717,14,1082039,1082040,-1,0,✅ 自然增长
13,878211,我和同桌玩跑团,7.9,10042,0,10042,11243,6822,4421,81,46,35,6493,6536,-43,0,✅ 自然增长
14,330259,三角洲行动,5.5,21260021,21250096,9925,34949596,34932054,17542,52543,52531,12,3623838,3623851,-13,0,✅ 自然增长
15,45213,心动小镇,8.6,61152852,61143203,9649,39595945,39591814,4131,249972,249935,37,2402403,2402428,-25,0,✅ 自然增长
16,775574,万界绮园：逐光筑梦手札,7.1,44201,35220,8981,107559,107144,415,280,258,22,105101,105380,-279,35,🟢 自然增长为主
17,58881,香肠派对,8.6,275320385,275312447,7938,43373562,43371894,1668,731181,731169,12,850331,850331,0,5,✅ 自然增长
18,34751,元气骑士,8.6,38500645,38493069,7576,20675857,20671729,4128,148200,148181,19,28380,28380,0,0,✅ 自然增长
19,714123,超自然行动组,7.1,18451848,18444350,7498,12781681,12777603,4078,41847,41819,28,2806,2806,0,0,✅ 自然增长
20,239372,燕云十六声,7.1,15326629,15319180,7449,10668028,10664690,3338,39498,39455,43,2167583,2167622,-39,0,✅ 自然增长
21,934066,去你的岛,9.4,45459,38152,7307,42384,35706,6678,257,216,41,0,0,0,0,✅ 自然增长
22,933254,人生模拟器,8.9,79965,72759,7206,77191,70302,6889,144,129,15,0,0,0,0,✅ 自然增长
23,234280,鸣潮,7.1,23727711,23720927,6784,13479648,13476935,2713,155868,155848,20,4395492,4395552,-60,5,✅ 自然增长
24,49995,第五人格,7.3,30335341,30328584,6757,22875129,22870634,4495,94962,94955,7,1531311,1531312,-1,0,✅ 自然增长
25,714119,异环,7.1,8721241,8714882,6359,9437382,9435374,2008,63476,63485,-9,6283816,6284062,-246,60,🟡 可能有广告
26,224267,崩坏：星穹铁道,7.5,32741717,32735373,6344,19746213,19743182,3031,131495,131464,31,4293727,4293767,-40,0,✅ 自然增长
27,774665,古龙群侠录,7.2,15855,9580,6275,46471,44277,2194,330,276,54,42825,43066,-241,0,✅ 自然增长
28,931333,我在废土整理超市,7.9,28636,22417,6219,25336,20041,5295,121,85,36,611,491,120,0,✅ 自然增长
29,722210,无畏契约：源能行动,7.7,8720590,8714738,5852,17349087,17339254,9833,18402,18394,8,3843126,3843162,-36,0,✅ 自然增长
30,815993,TapAim,7.3,4641052,4635217,5835,3299877,3296125,3752,1371,1368,3,29521,29521,0,15,🟢 自然增长为主
31,923653,滴滴跑车：从负债开局开到临江首富,7.6,151479,145826,5653,143996,138748,5248,98,97,1,113,113,0,30,🟢 自然增长为主
32,176937,金铲铲之战,6.4,16098485,16092873,5612,30603906,30593509,10397,38985,38972,13,1310804,1310808,-4,0,✅ 自然增长
33,241790,Phigrim（TapTap测试版）,8.0,5076852,5071463,5389,3261612,3258550,3062,4869,4866,3,374856,374857,-1,15,🟢 自然增长为主
34,54031,植物大战僵尸2,6.2,15749862,15744633,5229,10234940,10230398,4542,26215,26213,2,0,0,0,15,🟢 自然增长为主
35,281223,诡秘之主,6.9,2130686,2125543,5143,3043307,3042315,992,19802,19786,16,2259479,2259806,-327,0,✅ 自然增长
36,223265,初音未来：缤纷舞台,7.7,5971743,5966659,5084,4285581,4283146,2435,13860,13846,14,1323404,1323413,-9,0,✅ 自然增长
37,932371,溪流渔场,9.3,27416,22506,4910,25005,20574,4431,70,61,9,5,5,0,0,✅ 自然增长
38,234493,绝区零,6.7,17967197,17962441,4756,14140624,14138477,2147,114473,114468,5,7221444,7221534,-90,0,✅ 自然增长
39,932417,公路之王,9.0,17104,12521,4583,16631,12254,4377,56,38,18,0,0,0,0,✅ 自然增长
40,221062,重返未来：1999,7.3,11040538,11036088,4450,6332594,6331291,1303,55953,55958,-5,1624079,1624091,-12,40,🟡 可能有广告
