rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,43639,我的世界：移动版,6.5,68014385,67925136,89249,39797910,39720222,77688,125081,124974,107,473138,473138,0,0,✅ 自然增长
2,165287,Phigros,9.5,54754522,54710532,43990,18559071,18523001,36070,104965,104931,34,49397,49397,0,15,🟢 自然增长为主
3,206776,蛋仔派对,7.8,40310714,40278853,31861,38566452,38495382,71070,50318,50284,34,249514,249515,-1,0,✅ 自然增长
4,45213,心动小镇,8.6,60763088,60731362,31726,39443907,39416847,27060,248410,248239,171,2402726,2402743,-17,0,✅ 自然增长
5,281223,诡秘之主,7.3,1913951,1884849,29102,2976243,2948616,27627,18472,18317,155,2268514,2269212,-698,0,✅ 自然增长
6,58881,香肠派对,8.6,275026865,274997782,29083,43316766,43302272,14494,730990,730980,10,850338,850338,0,15,🟢 自然增长为主
7,176937,金铲铲之战,6.4,15892317,15869204,23113,30322211,30294359,27852,38529,38501,28,1310855,1310857,-2,0,✅ 自然增长
8,168332,原神,7.9,91829353,91807925,21428,38859030,38839631,19399,506018,505985,33,3114735,3114738,-3,0,✅ 自然增长
9,62448,光·遇,7.9,44982002,44961221,20781,22308437,22287732,20705,138052,138020,32,1082073,1082073,0,0,✅ 自然增长
10,815993,TapAim,7.2,4464280,4445236,19044,3182921,3170452,12469,1309,1302,7,29521,29521,0,15,🟢 自然增长为主
11,714123,超自然行动组,7.1,18181597,18163458,18139,12644074,12620877,23197,40669,40584,85,2808,2808,0,0,✅ 自然增长
12,714119,异环,7.1,8510410,8492513,17897,9368451,9354036,14415,63154,63119,35,6286723,6286848,-125,0,✅ 自然增长
13,330259,三角洲行动,5.5,20871136,20853753,17383,34437566,34366288,71278,51999,51895,104,3624120,3624132,-12,0,✅ 自然增长
14,224267,崩坏：星穹铁道,7.5,32525737,32508764,16973,19671841,19659823,12018,130314,130278,36,4294135,4294155,-20,0,✅ 自然增长
15,241790,Phigrim（TapTap测试版）,8.0,4917928,4901037,16891,3175728,3155642,20086,4817,4808,9,374886,374890,-4,15,🟢 自然增长为主
16,239372,燕云十六声,7.1,15105781,15090409,15372,10569128,10554005,15123,39083,39054,29,2168069,2168100,-31,0,✅ 自然增长
17,2301,王者荣耀,5.0,53481231,53466299,14932,98055501,97983525,71976,371550,371508,42,4327,4327,0,0,✅ 自然增长
18,54031,植物大战僵尸2,6.1,15562210,15548166,14044,10102840,10081114,21726,25968,25947,21,0,0,0,0,✅ 自然增长
