rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,748031,伊莫,7.3,598194,469127,129067,2063140,2033232,29908,7593,6962,631,1932323,1934206,-1883,0,✅ 自然增长
2,744422,破烂水手,8.2,103507,0,103507,113233,106643,6590,255,197,58,106824,106769,55,50,🟡 可能有广告
3,43639,我的世界：移动版,6.6,69075369,69019504,55865,40213422,40190301,23121,126029,125998,31,473133,473133,0,15,🟢 自然增长为主
4,168332,原神,7.9,92345671,92291273,54398,39032015,39015958,16057,506894,506817,77,3114606,3114616,-10,5,✅ 自然增长
5,62448,光·遇,7.9,45373056,45338486,34570,22466757,22453662,13095,138858,138731,127,1082037,1082039,-2,0,✅ 自然增长
6,165287,Phigros,9.5,55342688,55310380,32308,18762046,18750140,11906,105397,105347,50,49395,49395,0,5,✅ 自然增长
7,221062,重返未来：1999,7.3,11072154,11040538,31616,6340352,6332594,7758,56036,55953,83,1624069,1624079,-10,5,✅ 自然增长
8,714119,异环,7.1,8745970,8721241,24729,9445157,9437382,7775,63564,63476,88,6283573,6283816,-243,0,✅ 自然增长
9,206776,蛋仔派对,7.8,40711275,40687499,23776,38934568,38914020,20548,50915,50896,19,249492,249494,-2,15,🟢 自然增长为主
10,2301,王者荣耀,5.0,53769205,53745882,23323,98623672,98592990,30682,372116,372095,21,4327,4327,0,15,🟢 自然增长为主
11,330259,三角洲行动,5.5,21279735,21260021,19714,34977950,34949596,28354,52591,52543,48,3623824,3623838,-14,0,✅ 自然增长
12,58881,香肠派对,8.6,275339892,275320385,19507,43376865,43373562,3303,731190,731181,9,850331,850331,0,25,🟢 自然增长为主
13,45213,心动小镇,8.6,61171054,61152852,18202,39602357,39595945,6412,250058,249972,86,2402383,2402403,-20,0,✅ 自然增长
14,714123,超自然行动组,7.1,18469353,18451848,17505,12790258,12781681,8577,41923,41847,76,2806,2806,0,0,✅ 自然增长
15,243110,王者万象棋,6.6,741445,726186,15259,2921415,2794859,126556,4493,4458,35,1183217,1183434,-217,0,✅ 自然增长
16,722210,无畏契约：源能行动,7.7,8734472,8720590,13882,17367827,17349087,18740,18404,18402,2,3843092,3843126,-34,30,🟢 自然增长为主
17,49995,第五人格,7.3,30349063,30335341,13722,22883635,22875129,8506,94969,94962,7,1531309,1531311,-2,15,🟢 自然增长为主
18,239372,燕云十六声,7.1,15340197,15326629,13568,10673526,10668028,5498,39526,39498,28,2167547,2167583,-36,0,✅ 自然增长
19,223265,初音未来：缤纷舞台,7.7,5984913,5971743,13170,4291962,4285581,6381,13912,13860,52,1323397,1323404,-7,0,✅ 自然增长
20,224267,崩坏：星穹铁道,7.5,32753850,32741717,12133,19751262,19746213,5049,131523,131495,28,4293697,4293727,-30,0,✅ 自然增长
21,784122,闪耀吧！噜咪,7.7,332685,320816,11869,483453,475897,7556,5052,4921,131,299344,299553,-209,0,✅ 自然增长
22,234280,鸣潮,7.1,23739062,23727711,11351,13484141,13479648,4493,155886,155868,18,4395451,4395492,-41,5,✅ 自然增长
23,54031,植物大战僵尸2,6.2,15761199,15749862,11337,10241423,10234940,6483,26245,26215,30,0,0,0,0,✅ 自然增长
24,130651,战双帕弥什,8.1,18440278,18430180,10098,7986594,7983656,2938,139558,139544,14,1091143,1091145,-2,5,✅ 自然增长
25,241790,Phigrim（TapTap测试版）,8.0,5086873,5076852,10021,3267503,3261612,5891,4872,4869,3,374856,374856,0,30,🟢 自然增长为主
26,10056,崩坏3,6.6,25159621,25149732,9889,9891441,9888790,2651,153209,153187,22,118299,118299,0,5,✅ 自然增长
27,34751,元气骑士,8.6,38509489,38500645,8844,20680884,20675857,5027,148218,148200,18,28380,28380,0,0,✅ 自然增长
28,933254,人生模拟器,8.8,88711,79965,8746,85552,77191,8361,153,144,9,0,0,0,0,✅ 自然增长
29,805623,光阴之外,7.3,26045,17313,8732,44383,41193,3190,389,246,143,37845,38127,-282,0,✅ 自然增长
30,191385,逆水寒,7.3,15235550,15227167,8383,10396911,10394064,2847,48527,48519,8,1775269,1775286,-17,25,🟢 自然增长为主
31,234493,绝区零,6.7,17975394,17967197,8197,14144390,14140624,3766,114479,114473,6,7221367,7221444,-77,15,🟢 自然增长为主
32,815993,TapAim,7.3,4648908,4641052,7856,3304726,3299877,4849,1374,1371,3,29521,29521,0,15,🟢 自然增长为主
33,70056,和平精英,7.1,55590030,55582293,7737,85251047,85231497,19550,197903,197900,3,2231597,2231597,0,15,🟢 自然增长为主
34,194610,泰拉瑞亚,8.9,18646003,18638703,7300,8188262,8185445,2817,116468,116449,19,1266637,1266638,-1,5,✅ 自然增长
35,281223,诡秘之主,6.9,2137956,2130686,7270,3044627,3043307,1320,19837,19802,35,2259177,2259479,-302,0,✅ 自然增长
36,2247,火影忍者,5.9,15240142,15233041,7101,26711581,26700703,10878,67019,66988,31,3,3,0,0,✅ 自然增长
37,932417,公路之王,9.2,24088,17104,6984,23438,16631,6807,98,56,42,0,0,0,0,✅ 自然增长
38,775574,万界绮园：逐光筑梦手札,7.0,51180,44201,6979,107758,107559,199,302,280,22,104913,105101,-188,20,🟢 自然增长为主
39,176937,金铲铲之战,6.4,16105274,16098485,6789,30615723,30603906,11817,38999,38985,14,1310800,1310804,-4,0,✅ 自然增长
40,70253,明日方舟,8.1,34294307,34287763,6544,12648958,12645330,3628,196581,196581,0,576067,576067,0,50,🟡 可能有广告
41,931333,我在废土整理超市,7.7,34791,28636,6155,30619,25336,5283,148,121,27,689,611,78,0,✅ 自然增长
42,247283,无限暖暖,6.6,7267184,7261350,5834,5326985,5325348,1637,51445,51437,8,2521917,2521953,-36,5,✅ 自然增长
43,923653,滴滴跑车：从负债开局开到临江首富,7.5,157253,151479,5774,149348,143996,5352,102,98,4,113,113,0,15,🟢 自然增长为主
44,932781,养鸡成世界首富,9.0,21915,16626,5289,19955,15116,4839,68,58,10,5,5,0,0,✅ 自然增长
45,256335,土豆兄弟,6.7,5440595,5435335,5260,4115191,4112521,2670,7057,7045,12,394818,394825,-7,0,✅ 自然增长
