rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,912415,围城人生,6.0,109321,0,109321,106534,106609,-75,207,206,1,0,0,0,80,🔴 高概率广告导入
2,243110,王者万象棋,6.8,482434,412500,69934,1621873,1435343,186530,3060,2597,463,1185895,1186258,-363,0,✅ 自然增长
3,892961,末日囤货计划,8.9,48088,0,48088,42881,42322,559,182,180,2,37,34,3,70,🔴 高概率广告导入
4,43639,我的世界：移动版,6.6,68506580,68461846,44734,39974759,39956753,18006,125397,125412,-15,473136,473137,-1,50,🟡 可能有广告
5,165287,Phigros,9.5,55029502,55005349,24153,18643775,18635130,8645,105124,105136,-12,49397,49397,0,60,🟡 可能有广告
6,330259,三角洲行动,5.5,21096185,21075281,20904,34689947,34666806,23141,52251,52286,-35,3623967,3623978,-11,50,🟡 可能有广告
7,206776,蛋仔派对,7.8,40502765,40483857,18908,38730869,38714833,16036,50584,50581,3,249502,249502,0,30,🟢 自然增长为主
8,62448,光·遇,7.9,45167549,45150171,17378,22378235,22371155,7080,138584,138580,4,1082058,1082058,0,30,🟢 自然增长为主
9,168332,原神,7.9,92001136,91984374,16762,38922345,38915576,6769,506231,506257,-26,3114674,3114677,-3,50,🟡 可能有广告
10,12492,阴阳师,7.4,14341371,14324863,16508,5176909,5169844,7065,59372,59363,9,9636,9636,0,15,🟢 自然增长为主
11,45213,心动小镇,8.6,60967023,60950785,16238,39516093,39509379,6714,249074,249094,-20,2402572,2402586,-14,50,🟡 可能有广告
12,921865,军旅,7.6,198151,182372,15779,191800,176853,14947,699,627,72,0,0,0,0,✅ 自然增长
13,714123,超自然行动组,7.0,18320003,18304714,15289,12708110,12701064,7046,41307,41293,14,2807,2807,0,15,🟢 自然增长为主
14,130651,战双帕弥什,8.1,18372582,18358066,14516,7963090,7958696,4394,139494,139497,-3,1091165,1091165,0,60,🟡 可能有广告
15,2301,王者荣耀,5.0,53611706,53597583,14123,98343906,98321236,22670,371865,371895,-30,4327,4327,0,50,🟡 可能有广告
16,58881,香肠派对,8.6,275172390,275158384,14006,43342130,43339190,2940,731054,731067,-13,850335,850335,0,60,🟡 可能有广告
17,139301,使命召唤手游,7.6,13225268,13211400,13868,20037137,20030344,6793,73009,73003,6,3724652,3724657,-5,15,🟢 自然增长为主
18,49995,第五人格,7.3,30229103,30217287,11816,22810294,22803927,6367,94880,94882,-2,1531324,1531324,0,50,🟡 可能有广告
19,234280,鸣潮,7.1,23620278,23608622,11656,13440611,13436610,4001,155630,155637,-7,4395829,4395848,-19,60,🟡 可能有广告
20,234493,绝区零,6.7,17883460,17872330,11130,14106485,14102199,4286,114403,114410,-7,7221944,7221976,-32,60,🟡 可能有广告
21,224267,崩坏：星穹铁道,7.5,32637256,32627466,9790,19707772,19704085,3687,130910,130902,8,4293941,4293946,-5,25,🟢 自然增长为主
22,70253,明日方舟,8.1,34213630,34204259,9371,12611875,12608027,3848,196547,196546,1,576074,576074,0,30,🟢 自然增长为主
23,239372,燕云十六声,7.1,15225624,15216360,9264,10620175,10615622,4553,39329,39327,2,2167827,2167848,-21,30,🟢 自然增长为主
24,722210,无畏契约：源能行动,7.7,8637251,8628096,9155,17208580,17195132,13448,18362,18361,1,3843370,3843392,-22,30,🟢 自然增长为主
25,176937,金铲铲之战,6.4,16012242,16003364,8878,30481943,30471038,10905,38807,38798,9,1310827,1310828,-1,0,✅ 自然增长
26,928422,心动的公寓,8.9,21957,13141,8816,20877,12455,8422,65,56,9,0,0,0,0,✅ 自然增长
27,281223,诡秘之主,7.0,2062924,2055082,7842,3024080,3021154,2926,19251,19228,23,2262880,2263228,-348,5,✅ 自然增长
28,866854,热力无限赛车,7.7,7586,0,7586,16414,15987,427,67,61,6,14328,14349,-21,40,🟡 可能有广告
29,2247,火影忍者,6.0,15179098,15171560,7538,26607382,26598051,9331,66817,66829,-12,3,3,0,50,🟡 可能有广告
30,188212,洛克王国：世界,7.3,6707156,6699768,7388,11143978,11139072,4906,70875,70877,-2,3895601,3895655,-54,50,🟡 可能有广告
31,54031,植物大战僵尸2,6.2,15670947,15663669,7278,10171591,10165948,5643,26122,26120,2,0,0,0,30,🟢 自然增长为主
32,866257,塔塔冒险队,5.8,119392,112196,7196,124804,116868,7936,511,464,47,11559,11568,-9,0,✅ 自然增长
33,714119,异环,7.1,8624854,8617850,7004,9403753,9401183,2570,63407,63410,-3,6285376,6285468,-92,60,🟡 可能有广告
34,760944,魂坠深境,8.6,398543,391593,6950,360873,353544,7329,7727,7590,137,72992,72998,-6,0,✅ 自然增长
35,70056,和平精英,7.1,55520165,55513614,6551,85046673,85030242,16431,197888,197898,-10,2231609,2231609,0,50,🟡 可能有广告
36,815993,TapAim,7.2,4545411,4538980,6431,3236711,3232321,4390,1329,1329,0,29521,29521,0,50,🟡 可能有广告
37,223265,初音未来：缤纷舞台,7.8,5892692,5886408,6284,4248187,4245425,2762,13526,13516,10,1323470,1323472,-2,0,✅ 自然增长
38,848832,上岸模拟器,7.5,73324,67092,6232,72350,66230,6120,20,18,2,0,0,0,15,🟢 自然增长为主
39,34751,元气骑士,8.6,38422428,38416652,5776,20633211,20629788,3423,148147,148173,-26,28380,28380,0,50,🟡 可能有广告
40,890627,仙元天下,9.7,5671,0,5671,5338,5317,21,60,59,1,329,329,0,70,🔴 高概率广告导入
41,922296,打造国际都市,8.5,46150,40506,5644,44623,39147,5476,238,227,11,0,0,0,0,✅ 自然增长
42,892953,高三最后300天,9.4,603221,597697,5524,582514,577401,5113,2838,2823,15,0,0,0,0,✅ 自然增长
43,194610,泰拉瑞亚,8.9,18576932,18571523,5409,8167896,8166198,1698,116327,116314,13,1266668,1266668,0,5,✅ 自然增长
44,241790,Phigrim（TapTap测试版）,8.0,5000525,4995307,5218,3215174,3212012,3162,4841,4841,0,374873,374873,0,50,🟡 可能有广告
45,884085,花掉马斯克的金钱,7.4,388530,383514,5016,380382,375604,4778,185,182,3,84,77,7,15,🟢 自然增长为主
