rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,921865,军旅,8.3,120089,62443,57646,117876,61345,56531,315,168,147,0,0,0,10,✅ 自然增长
2,845759,灵武世界,7.9,55471,0,55471,48810,43333,5477,276,279,-3,42641,42693,-52,85,🔴 高概率广告导入
3,43639,我的世界：移动版,6.6,68412840,68387552,25288,39935551,39923929,11622,125444,125420,24,473138,473138,0,15,🟢 自然增长为主
4,848832,上岸模拟器,8.3,38932,19920,19012,38440,19440,19000,14,11,3,0,0,0,45,🟡 可能有广告
5,238377,祖宗模拟器,9.1,4203169,4185422,17747,3243338,3228052,15286,58051,57839,212,64247,64247,0,0,✅ 自然增长
6,892953,高三最后300天,9.4,581025,564142,16883,561765,545547,16218,2775,2744,31,0,0,0,0,✅ 自然增长
7,923653,滴滴跑车：从负债开局开到临江首富,7.5,63456,46956,16500,61753,45749,16004,29,14,15,114,114,0,15,🟢 自然增长为主
8,165287,Phigros,9.5,54977300,54962416,14884,18624563,18619206,5357,105134,105123,11,49397,49397,0,25,🟢 自然增长为主
9,330259,三角洲行动,5.5,21044418,21030057,14361,34633750,34613406,20344,52230,52188,42,3624005,3624017,-12,0,✅ 自然增长
10,12492,阴阳师,7.4,14249407,14235445,13962,5143834,5139210,4624,59326,59318,8,9637,9637,0,25,🟢 自然增长为主
11,884085,花掉马斯克的金钱,7.4,368466,354980,13486,361083,347899,13184,183,180,3,64,55,9,30,🟢 自然增长为主
12,62448,光·遇,7.9,45128594,45115726,12868,22362168,22357450,4718,138552,138534,18,1082062,1082065,-3,5,✅ 自然增长
13,878915,古代清官模拟器,9.0,60666,48833,11833,56912,45417,11495,92,83,9,0,0,0,15,🟢 自然增长为主
14,911108,奖来：彩票中了7000万之后的人生启动！,7.8,38108,26551,11557,36544,25431,11113,54,48,6,10,10,0,15,🟢 自然增长为主
15,866257,塔塔冒险队,6.1,96243,84818,11425,98400,85900,12500,346,330,16,11591,11609,-18,0,✅ 自然增长
16,168332,原神,7.9,91964071,91952973,11098,38906933,38902250,4683,506254,506242,12,3114689,3114691,-2,0,✅ 自然增长
17,656640,我独自生活,9.0,3308463,3297372,11091,2824267,2813525,10742,9331,9317,14,119386,119388,-2,0,✅ 自然增长
18,837252,崇祯直聘：明末官场沉浮模拟器,9.6,426532,415699,10833,395790,385750,10040,4187,4144,43,0,0,0,0,✅ 自然增长
19,206776,蛋仔派对,7.8,40463009,40452347,10662,38696305,38685964,10341,50582,50567,15,249506,249508,-2,0,✅ 自然增长
20,45213,心动小镇,8.6,60929367,60919227,10140,39500059,39494941,5118,249143,249093,50,2402606,2402617,-11,0,✅ 自然增长
21,760944,魂坠深境,8.6,378205,368360,9845,339188,329013,10175,7322,7146,176,73012,73020,-8,0,✅ 自然增长
22,354563,完蛋！我被美女包围了！,7.1,5879454,5869824,9630,5818436,5810183,8253,7254,7251,3,1517357,1517361,-4,15,🟢 自然增长为主
23,70253,明日方舟,8.1,34189521,34180005,9516,12602012,12598318,3694,196545,196532,13,576075,576075,0,5,✅ 自然增长
24,234280,鸣潮,7.1,23589767,23580326,9441,13429979,13426533,3446,155601,155586,15,4395916,4395941,-25,5,✅ 自然增长
25,2301,王者荣耀,5.0,53577168,53567763,9405,98285349,98258958,26391,371889,371854,35,4327,4327,0,0,✅ 自然增长
26,890876,崇祯模拟器,7.1,60104,51082,9022,56883,48156,8727,140,134,6,0,0,0,15,🟢 自然增长为主
27,239372,燕云十六声,7.1,15201521,15192893,8628,10608353,10603901,4452,39291,39256,35,2167908,2167921,-13,0,✅ 自然增长
28,176937,金铲铲之战,6.4,15986174,15977649,8525,30447611,30430784,16827,38766,38741,25,1310836,1310837,-1,0,✅ 自然增长
29,281223,诡秘之主,7.0,2040908,2033071,7837,3016575,3013570,3005,19174,19122,52,2264078,2264480,-402,0,✅ 自然增长
30,714123,超自然行动组,7.0,18289568,18282034,7534,12693698,12689922,3776,41283,41239,44,2807,2807,0,0,✅ 自然增长
31,58881,香肠派对,8.6,275144678,275137294,7384,43336281,43334607,1674,731073,731070,3,850336,850336,0,25,🟢 自然增长为主
32,49995,第五人格,7.3,30200657,30193314,7343,22795010,22790655,4355,94888,94882,6,1531326,1531327,-1,15,🟢 自然增长为主
33,234493,绝区零,6.7,17851235,17844032,7203,14094508,14091746,2762,114353,114343,10,7222055,7222081,-26,5,✅ 自然增长
34,54031,植物大战僵尸2,6.2,15649535,15642350,7185,10155494,10150065,5429,26108,26183,-75,0,0,0,50,🟡 可能有广告
35,863515,边境检查站,7.1,194799,187852,6947,190918,184133,6785,138,137,1,0,0,0,30,🟢 自然增长为主
36,902912,穿越80年代,8.1,66734,59814,6920,66840,60082,6758,255,246,9,0,0,0,0,✅ 自然增长
37,224267,崩坏：星穹铁道,7.5,32614286,32607434,6852,19699061,19696315,2746,130888,130862,26,4293982,4293994,-12,0,✅ 自然增长
38,922296,打造国际都市,8.7,29542,22794,6748,28715,22150,6565,197,174,23,0,0,0,0,✅ 自然增长
39,900069,古玩人生,9.2,88690,81945,6745,82828,76445,6383,353,335,18,0,0,0,0,✅ 自然增长
40,758056,开局五个亿,6.2,668542,662052,6490,588133,582202,5931,356,355,1,42953,42953,0,30,🟢 自然增长为主
41,34751,元气骑士,8.6,38405854,38399626,6228,20623557,20619892,3665,148162,148159,3,28380,28380,0,15,🟢 自然增长为主
42,720041,潜水员戴夫,8.9,2570432,2564216,6216,3138060,3133858,4202,10862,10857,5,1535173,1535184,-11,15,🟢 自然增长为主
43,714119,异环,7.1,8607336,8601372,5964,9397551,9395260,2291,63396,63379,17,6285743,6285827,-84,5,✅ 自然增长
44,384185,祖宗模拟器：传承,9.2,2556093,2550309,5784,2049158,2044040,5118,82605,82497,108,93924,93925,-1,0,✅ 自然增长
45,722210,无畏契约：源能行动,7.7,8617790,8612056,5734,17177776,17167645,10131,18378,18365,13,3843440,3843453,-13,0,✅ 自然增长
46,909114,排长崛起,8.5,42374,36863,5511,39596,34320,5276,71,69,2,0,0,0,15,🟢 自然增长为主
47,907735,吃点·外卖模拟器,9.2,68095,62826,5269,66173,61041,5132,179,172,7,0,0,0,0,✅ 自然增长
48,716987,追迹迷城,9.4,270365,265146,5219,214184,210566,3618,2514,2474,40,39281,39286,-5,0,✅ 自然增长
49,898213,日月将沉,9.0,44311,39436,4875,41406,36816,4590,192,175,17,0,0,0,0,✅ 自然增长
50,194610,泰拉瑞亚,8.9,18562934,18558070,4864,8163841,8162503,1338,116306,116293,13,1266674,1266676,-2,5,✅ 自然增长
51,895938,一品之路,7.6,25724,20948,4776,24123,19496,4627,47,45,2,0,0,0,15,🟢 自然增长为主
52,751029,我要当老祖,7.7,746125,741378,4747,564213,560775,3438,2450,2449,1,39609,39613,-4,30,🟢 自然增长为主
53,861470,天机六爻,9.1,177256,172541,4715,165884,161391,4493,425,415,10,0,0,0,0,✅ 自然增长
54,232326,明日方舟：终末地,6.1,6147583,6142998,4585,7013563,7011891,1672,95197,95177,20,4438197,4438249,-52,0,✅ 自然增长
55,761143,奥术扳机,8.4,369183,364696,4487,332649,328684,3965,686,679,7,31452,31454,-2,0,✅ 自然增长
56,908506,天下归心,7.2,35734,31333,4401,32618,28542,4076,222,209,13,0,0,0,0,✅ 自然增长
57,70056,和平精英,7.1,55505719,55501428,4291,85007854,84993055,14799,197908,197902,6,2231610,2231611,-1,0,✅ 自然增长
58,898983,外卖单王模拟器,8.6,52080,47895,4185,49143,45175,3968,114,109,5,0,0,0,0,✅ 自然增长
59,890404,五千元创业,8.5,109666,105515,4151,103469,99590,3879,512,498,14,0,0,0,0,✅ 自然增长
60,925662,人生模拟器,7.4,7314,3196,4118,7115,3067,4048,23,15,8,1,1,0,0,✅ 自然增长
61,903194,诡世：你的星座决定你的异能,9.3,93033,88966,4067,85042,81357,3685,409,395,14,0,0,0,0,✅ 自然增长
62,920389,模拟消防指挥中心,0.0,18743,14888,3855,17675,14009,3666,0,0,0,0,0,0,30,🟢 自然增长为主
63,256335,土豆兄弟,6.8,5381709,5377897,3812,4084484,4082424,2060,6939,6931,8,394900,394907,-7,0,✅ 自然增长
64,903578,国运擂台：我召唤华夏诸神,7.4,69589,65798,3791,62198,58735,3463,130,127,3,0,0,0,15,🟢 自然增长为主
65,894617,造车大亨,7.2,16138,12371,3767,15229,11586,3643,65,56,9,0,0,0,0,✅ 自然增长
66,233514,苍翼：混沌效应,9.0,5290141,5286510,3631,3308487,3306875,1612,14422,14418,4,539931,539932,-1,0,✅ 自然增长
67,895177,废车拆出一个亿,8.7,52478,48854,3624,48423,45003,3420,48,46,2,0,0,0,15,🟢 自然增长为主
68,874896,匡扶汉室,9.0,70399,66782,3617,62699,59375,3324,272,269,3,0,0,0,15,🟢 自然增长为主
69,382099,龙族：卡塞尔之门,7.1,2880366,2876757,3609,2483391,2481689,1702,7566,7561,5,580645,580649,-4,0,✅ 自然增长
70,899597,我的足球人生,9.0,18262,14721,3541,17105,13737,3368,137,126,11,14,14,0,0,✅ 自然增长
71,2247,火影忍者,6.0,15163779,15160358,3421,26587063,26580771,6292,66837,66819,18,3,3,0,0,✅ 自然增长
72,717836,杖剑传说,8.6,3524066,3520647,3419,2117195,2115581,1614,41147,41119,28,314965,314969,-4,0,✅ 自然增长
73,4,地铁跑酷,6.9,19113962,19110578,3384,17417549,17413610,3939,14386,14384,2,0,0,0,15,🟢 自然增长为主
74,815993,TapAim,7.2,4531786,4528458,3328,3227149,3224637,2512,1330,1328,2,29521,29521,0,15,🟢 自然增长为主
75,188737,乡村老师,8.7,608700,605396,3304,722246,719288,2958,1888,1883,5,209819,209822,-3,0,✅ 自然增长
76,838479,单机推理杀,9.7,816132,812898,3234,721694,718891,2803,2100,2091,9,0,0,0,0,✅ 自然增长
77,902150,幸运弹球,9.2,45092,41869,3223,39176,36300,2876,95,92,3,0,0,0,15,🟢 自然增长为主
78,247977,再玩亿关,9.2,5746945,5743772,3173,3980866,3978780,2086,11937,11934,3,0,0,0,15,🟢 自然增长为主
79,922540,财富磨坊,9.0,25144,22048,3096,21896,19145,2751,80,74,6,0,0,0,0,✅ 自然增长
80,223265,初音未来：缤纷舞台,7.8,5879755,5876663,3092,4242652,4241401,1251,13509,13505,4,1323482,1323487,-5,0,✅ 自然增长
