rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,916505,我太想进步了,7.5,308738,0,281693,311639,98744,194245,555,214,311,12761,2433,9423,5,✅ 自然增长
2,912415,上岸乡镇后,6.1,77696,21227,51522,76225,20330,50999,153,85,62,0,0,0,25,🟢 自然增长为主
3,921865,军旅,8.1,62443,9860,47977,61345,9574,47236,168,77,83,0,0,0,5,✅ 自然增长
4,892953,高三最后300天,9.4,564142,533479,27977,545547,515792,27148,2744,2689,50,0,0,0,0,✅ 自然增长
5,43639,我的世界：移动版,6.6,68387552,68360297,24867,39923929,39910615,12148,125420,125394,24,473138,473138,0,15,🟢 自然增长为主
6,923653,滴滴跑车：从负债开局开到临江首富,8.3,46956,20444,24190,45749,19869,23613,14,0,13,114,114,0,30,🟢 自然增长为主
7,238377,祖宗模拟器,9.1,4185422,4164018,19529,3228052,3208983,17399,57839,57636,185,64247,64247,0,0,✅ 自然增长
8,884085,花掉马斯克的金钱,7.4,354980,334480,18704,347899,327792,18346,180,177,3,55,44,10,30,🟢 自然增长为主
9,165287,Phigros,9.5,54962416,54945286,15629,18619206,18612813,5833,105123,105114,8,49397,49397,0,25,🟢 自然增长为主
10,837252,崇祯直聘：明末官场沉浮模拟器,9.6,415699,399673,14622,385750,370510,13905,4144,4100,40,0,0,0,0,✅ 自然增长
11,330259,三角洲行动,5.5,21030057,21014521,14175,34613406,34586521,24530,52188,52181,6,3624017,3624029,-11,15,🟢 自然增长为主
12,656640,我独自生活,9.0,3297372,3282817,13280,2813525,2798801,13434,9317,9296,19,119388,119388,0,0,✅ 自然增长
13,866257,塔塔冒险队,6.5,84818,70636,12940,85900,71373,13254,330,270,55,11609,11628,-17,0,✅ 自然增长
14,890876,崇祯模拟器,7.1,51082,37062,12792,48156,34456,12500,134,129,5,0,0,0,15,🟢 自然增长为主
15,62448,光·遇,7.9,45115726,45102739,11849,22357450,22351962,5007,138534,138516,16,1082065,1082067,-2,0,✅ 自然增长
16,774146,卧龙无敌,8.2,12520,0,11423,11758,11448,283,24,22,2,11710,11754,-40,70,🔴 高概率广告导入
17,354563,完蛋！我被美女包围了！,7.1,5869824,5857662,11097,5810183,5799731,9536,7251,7250,1,1517361,1517364,-3,30,🟢 自然增长为主
18,45213,心动小镇,8.6,60919227,60907438,10756,39494941,39489152,5282,249093,249042,47,2402617,2402634,-16,0,✅ 自然增长
19,168332,原神,7.9,91952973,91941333,10620,38902250,38896918,4865,506242,506227,14,3114691,3114694,-3,0,✅ 自然增长
20,206776,蛋仔派对,7.8,40452347,40441205,10166,38685964,38673867,11037,50567,50550,16,249508,249510,-2,0,✅ 自然增长
21,911108,奖来：彩票中了7000万之后的人生启动！,7.6,26551,15425,10151,25431,14703,9788,48,38,9,10,10,0,15,🟢 自然增长为主
22,70253,明日方舟,8.1,34180005,34169189,9869,12598318,12594334,3635,196532,196520,11,576075,576075,0,5,✅ 自然增长
23,760944,魂坠深境,8.7,368360,358458,9035,329013,319487,8692,7146,6983,149,73020,73027,-6,0,✅ 自然增长
24,234280,鸣潮,7.1,23580326,23570514,8952,13426533,13423209,3033,155586,155571,14,4395941,4395972,-28,5,✅ 自然增长
25,176937,金铲铲之战,6.4,15977649,15968099,8713,30430784,30406082,22538,38741,38721,18,1310837,1310837,0,0,✅ 自然增长
26,239372,燕云十六声,7.1,15192893,15183934,8174,10603901,10598676,4767,39256,39234,20,2167921,2167936,-14,0,✅ 自然增长
27,720041,潜水员戴夫,8.9,2564216,2555257,8174,3133858,3128007,5338,10857,10848,8,1535184,1535197,-12,0,✅ 自然增长
28,2301,王者荣耀,5.0,53567763,53558928,8061,98258958,98219799,35729,371854,371824,27,4327,4327,0,0,✅ 自然增长
29,758056,开局五个亿,6.2,662052,653262,8020,582202,574046,7442,355,354,1,42953,42953,0,30,🟢 自然增长为主
30,281223,诡秘之主,7.0,2033071,2024805,7542,3013570,3010388,2903,19122,19065,52,2264480,2264827,-317,0,✅ 自然增长
31,12492,阴阳师,7.4,14235445,14227266,7463,5139210,5135982,2945,59318,59312,5,9637,9637,0,25,🟢 自然增长为主
32,714123,超自然行动组,7.1,18282034,18273889,7431,12689922,12685593,3950,41239,41198,37,2807,2807,0,0,✅ 自然增长
33,58881,香肠派对,8.6,275137294,275129341,7256,43334607,43333178,1304,731070,731054,15,850336,850337,-1,5,✅ 自然增长
34,902912,穿越80年代,8.0,59814,51894,7226,60082,52149,7238,246,236,9,0,0,0,0,✅ 自然增长
35,907735,吃点·外卖模拟器,9.2,62826,54937,7198,61041,53459,6918,172,160,11,0,0,0,0,✅ 自然增长
36,49995,第五人格,7.3,30193314,30185793,6862,22790655,22785888,4349,94882,94871,10,1531327,1531327,0,0,✅ 自然增长
37,224267,崩坏：星穹铁道,7.5,32607434,32600084,6706,19696315,19693529,2542,130862,130829,30,4293994,4294012,-16,0,✅ 自然增长
38,54031,植物大战僵尸2,6.1,15642350,15635024,6684,10150065,10144459,5115,26183,26166,16,0,0,0,0,✅ 自然增长
39,234493,绝区零,6.7,17844032,17836717,6674,14091746,14089007,2499,114343,114327,15,7222081,7222126,-41,5,✅ 自然增长
40,922296,打造国际都市,8.7,22794,15644,6524,22150,15136,6400,174,152,20,0,0,0,0,✅ 自然增长
41,898213,日月将沉,9.0,39436,32319,6494,36816,30038,6184,175,159,15,0,0,0,0,✅ 自然增长
42,900069,古玩人生,9.2,81945,74830,6492,76445,69715,6140,335,320,14,0,0,0,0,✅ 自然增长
43,714119,异环,7.1,8601372,8594490,6279,9395260,9392673,2360,63379,63350,26,6285827,6285927,-91,0,✅ 自然增长
44,890404,五千元创业,8.5,105515,98828,6101,99590,93167,5860,498,490,7,0,0,0,0,✅ 自然增长
45,384185,祖宗模拟器：传承,9.1,2550309,2543760,5975,2044040,2038150,5374,82497,82343,141,93925,93925,0,0,✅ 自然增长
46,751029,我要当老祖,7.7,741378,734870,5938,560775,555706,4625,2449,2464,-14,39613,39616,-3,50,🟡 可能有广告
47,909114,排长崛起,8.5,36863,30450,5851,34320,28162,5619,69,64,5,0,0,0,15,🟢 自然增长为主
48,34751,元气骑士,8.6,38399626,38393357,5720,20619892,20615800,3734,148159,148160,-1,28380,28380,0,50,🟡 可能有广告
49,722210,无畏契约：源能行动,7.7,8612056,8605964,5558,17167645,17155876,10738,18365,18360,5,3843453,3843461,-7,15,🟢 自然增长为主
50,716987,追迹迷城,9.4,265146,259552,5104,210566,206959,3291,2474,2557,-76,39286,39293,-6,50,🟡 可能有广告
51,815993,TapAim,7.2,4528458,4522952,5024,3224637,3220921,3390,1328,1328,0,29521,29521,0,50,🟡 可能有广告
52,761143,奥术扳机,8.5,364696,359487,4753,328684,324254,4042,679,671,7,31454,31457,-3,0,✅ 自然增长
53,861470,天机六爻,9.2,172541,167419,4673,161391,156534,4432,415,411,4,0,0,0,15,🟢 自然增长为主
54,232326,明日方舟：终末地,6.1,6142998,6138071,4495,7011891,7010199,1544,95177,95143,31,4438249,4438288,-36,0,✅ 自然增长
55,892119,乞丐模拟器,7.8,45044,40208,4412,42155,37398,4340,113,110,3,0,0,0,15,🟢 自然增长为主
56,898983,外卖单王模拟器,8.8,47895,43107,4369,45175,40594,4180,109,102,6,0,0,0,0,✅ 自然增长
57,194610,泰拉瑞亚,8.9,18558070,18553327,4328,8162503,8161249,1144,116293,116278,14,1266676,1266678,-2,0,✅ 自然增长
58,70056,和平精英,7.1,55501428,55496687,4326,84993055,84972174,19052,197902,197897,5,2231611,2231613,-2,0,✅ 自然增长
59,894304,养娃模拟器,8.7,32914,28424,4097,31948,27658,3914,154,147,6,0,0,0,0,✅ 自然增长
60,908506,天下归心,7.1,31333,26960,3990,28542,24559,3634,209,189,18,0,0,0,0,✅ 自然增长
61,874896,匡扶汉室,8.9,66782,62503,3904,59375,55411,3617,269,263,5,0,0,0,0,✅ 自然增长
62,241790,Phigrim（TapTap测试版）,8.0,4987373,4983277,3737,3206994,3204416,2352,4840,4837,3,374877,374878,-1,15,🟢 自然增长为主
