rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,43639,我的世界：移动版,6.6,68907722,68832475,75247,40143064,40111428,31636,125628,125558,70,473134,473135,-1,15,🟢 自然增长为主
2,165287,Phigros,9.5,55243397,55201367,42030,18723849,18707789,16060,105219,105200,19,49396,49396,0,25,🟢 自然增长为主
3,784122,闪耀吧！噜咪,7.9,253515,214974,38541,423999,398334,25665,4188,3341,847,300526,300858,-332,0,✅ 自然增长
4,45213,心动小镇,8.6,61111281,61082711,28570,39577491,39566437,11054,249565,249464,101,2402470,2402481,-11,0,✅ 自然增长
5,206776,蛋仔派对,7.8,40645743,40618845,26898,38874518,38845372,29146,50731,50687,44,249497,249498,-1,0,✅ 自然增长
6,168332,原神,7.9,92203034,92177201,25833,38986660,38976341,10319,506409,506372,37,3114644,3114647,-3,5,✅ 自然增长
7,58881,香肠派对,8.6,275287496,275264720,22776,43366837,43362125,4712,731126,731105,21,850332,850334,-2,25,🟢 自然增长为主
8,62448,光·遇,7.9,45296444,45275183,21261,22434233,22424190,10043,138693,138669,24,1082044,1082048,-4,0,✅ 自然增长
9,915300,美式加油站经营模拟器,3.2,71177,50613,20564,48774,36434,12340,114,89,25,41,41,0,0,✅ 自然增长
10,714123,超自然行动组,7.0,18422565,18403914,18651,12765800,12754124,11676,41767,41673,94,2806,2806,0,0,✅ 自然增长
11,330259,三角洲行动,5.5,21219097,21200826,18271,34884707,34850537,34170,52520,52440,80,3623887,3623898,-11,0,✅ 自然增长
12,243110,王者万象棋,6.6,683806,666970,16836,2505750,2414579,91171,4304,4209,95,1184136,1184298,-162,0,✅ 自然增长
13,2301,王者荣耀,5.0,53703307,53689460,13847,98525226,98495420,29806,372023,371987,36,4327,4327,0,0,✅ 自然增长
14,815993,TapAim,7.3,4617517,4604488,13029,3283771,3275607,8164,1359,1353,6,29521,29521,0,15,🟢 自然增长为主
15,234280,鸣潮,7.1,23697821,23685273,12548,13469128,13464507,4621,155717,155668,49,4395630,4395657,-27,0,✅ 自然增长
16,49995,第五人格,7.3,30307628,30295402,12226,22857774,22849671,8103,94943,94928,15,1531317,1531320,-3,0,✅ 自然增长
17,241790,Phigrim（TapTap测试版）,8.0,5058562,5046689,11873,3250727,3243592,7135,4862,4858,4,374857,374860,-3,15,🟢 自然增长为主
18,714119,异环,7.1,8696467,8685163,11304,9429509,9425313,4196,63416,63380,36,6284415,6284518,-103,0,✅ 自然增长
19,223265,初音未来：缤纷舞台,7.8,5947300,5936374,10926,4272321,4267234,5087,13594,13579,15,1323421,1323425,-4,0,✅ 自然增长
20,239372,燕云十六声,7.1,15296712,15286168,10544,10654610,10649376,5234,39446,39422,24,2167689,2167706,-17,0,✅ 自然增长
21,278604,米加小镇世界,7.6,10502261,10491977,10284,4978101,4973464,4637,20077,20048,29,0,0,0,0,✅ 自然增长
22,224267,崩坏：星穹铁道,7.5,32711178,32701020,10158,19734990,19730634,4356,131213,131187,26,4293815,4293828,-13,0,✅ 自然增长
