rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,892961,末日囤货计划,8.9,40644,0,40644,36565,35675,890,162,157,5,34,21,13,70,🔴 高概率广告导入
2,842892,心理测试大全,9.3,30403,0,30403,28965,28577,388,75,75,0,0,0,0,90,🔴 高概率广告导入
3,43639,我的世界：移动版,6.6,68167452,68137975,29477,39822485,39810400,12085,125209,125185,24,473138,473138,0,15,🟢 自然增长为主
4,820664,梦幻新诛仙：轻享,6.7,70263,51086,19177,84975,72940,12035,752,525,227,63630,63767,-137,0,✅ 自然增长
5,234280,鸣潮,7.1,23528403,23514048,14355,13407731,13404097,3634,155507,155488,19,4396036,4396063,-27,5,✅ 自然增长
6,330259,三角洲行动,5.5,20920883,20908108,12775,34472913,34457627,15286,51910,51858,52,3624062,3624078,-16,0,✅ 自然增长
7,281223,诡秘之主,7.2,1979898,1967229,12669,2992030,2986729,5301,18876,18799,77,2266285,2266791,-506,0,✅ 自然增长
8,168332,原神,7.9,91885772,91873111,12661,38870599,38865992,4607,506130,506100,30,3114707,3114716,-9,5,✅ 自然增长
9,165287,Phigros,9.5,54826155,54813536,12619,18568664,18563544,5120,105020,105017,3,49397,49397,0,30,🟢 自然增长为主
10,45213,心动小镇,8.6,60820332,60809115,11217,39454908,39449805,5103,248681,248631,50,2402675,2402691,-16,0,✅ 自然增长
11,892775,仙逆：本尊,7.6,25846,14854,10992,27062,20192,6870,283,215,68,14142,14212,-70,0,✅ 自然增长
12,62448,光·遇,7.9,45028974,45018193,10781,22318815,22314333,4482,138107,138097,10,1082069,1082071,-2,15,🟢 自然增长为主
13,206776,蛋仔派对,7.8,40365455,40354828,10627,38584447,38574581,9866,50409,50399,10,249511,249511,0,15,🟢 自然增长为主
14,239372,燕云十六声,7.1,15147220,15137499,9721,10579136,10574985,4151,39153,39142,11,2167994,2168013,-19,0,✅ 自然增长
15,176937,金铲铲之战,6.4,15943708,15933996,9712,30352727,30342523,10204,38646,38619,27,1310845,1310848,-3,0,✅ 自然增长
16,70253,明日方舟,8.1,34099519,34089936,9583,12570707,12567407,3300,196389,196389,0,576075,576075,0,60,🟡 可能有广告
17,2301,王者荣耀,5.0,53520068,53511040,9028,98092742,98076963,15779,371690,371658,32,4327,4327,0,0,✅ 自然增长
18,232326,明日方舟：终末地,6.1,6116233,6107300,8933,7001948,6999516,2432,94909,94832,77,4438431,4438477,-46,0,✅ 自然增长
19,12492,阴阳师,7.4,14205542,14196619,8923,5125729,5122213,3516,59305,59299,6,9637,9637,0,25,🟢 自然增长为主
20,54031,植物大战僵尸2,6.1,15605370,15596532,8838,10119238,10113278,5960,26104,26085,19,0,0,0,0,✅ 自然增长
21,714119,异环,7.1,8547445,8538707,8738,9374052,9371142,2910,63273,63229,44,6286243,6286359,-116,0,✅ 自然增长
22,714123,超自然行动组,7.1,18220979,18212323,8656,12652608,12648728,3880,40891,40831,60,2808,2808,0,0,✅ 自然增长
23,58881,香肠派对,8.6,275073449,275064855,8594,43319667,43317730,1937,731030,731021,9,850337,850338,-1,5,✅ 自然增长
24,224267,崩坏：星穹铁道,7.5,32567021,32558745,8276,19679300,19676546,2754,130691,130622,69,4294061,4294081,-20,0,✅ 自然增长
25,804298,我在园区搜打撤,7.9,41772,33829,7943,51391,45421,5970,481,282,199,26352,26391,-39,0,✅ 自然增长
26,49995,第五人格,7.3,30148717,30140836,7881,22760258,22756048,4210,94812,94795,17,1531329,1531329,0,0,✅ 自然增长
27,761143,奥术扳机,8.4,347369,339896,7473,313939,307322,6617,662,655,7,31466,31467,-1,15,🟢 自然增长为主
28,234493,绝区零,6.7,17806648,17799776,6872,14076366,14073888,2478,114283,114264,19,7222237,7222283,-46,5,✅ 自然增长
29,722210,无畏契约：源能行动,7.7,8574650,8568637,6013,17094398,17085328,9070,18340,18334,6,3843524,3843547,-23,15,🟢 自然增长为主
30,34751,元气骑士,8.6,38374533,38368643,5890,20602047,20598795,3252,148115,148108,7,28380,28380,0,0,✅ 自然增长
