rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,762269,燃烧纪元,9.1,187313,0,187313,157443,156507,936,965,962,3,55601,55072,529,80,🔴 高概率广告导入
2,43639,我的世界：移动版,6.6,68689951,68664766,25185,40053109,40042512,10597,125521,125515,6,473135,473135,0,30,🟢 自然增长为主
3,243110,王者万象棋,6.7,597476,572657,24819,2066895,1963265,103630,3752,3545,207,1185159,1185350,-191,0,✅ 自然增长
4,168332,原神,7.9,92104411,92083424,20987,38952944,38947060,5884,506326,506317,9,3114666,3114669,-3,25,🟢 自然增长为主
5,165287,Phigros,9.5,55134564,55119872,14692,18682090,18676636,5454,105186,105172,14,49397,49397,0,25,🟢 自然增长为主
6,330259,三角洲行动,5.5,21154370,21142649,11721,34783869,34767942,15927,52372,52386,-14,3623938,3623950,-12,50,🟡 可能有广告
7,45213,心动小镇,8.6,61041240,61030814,10426,39547372,39542320,5052,249363,249338,25,2402540,2402552,-12,0,✅ 自然增长
8,62448,光·遇,7.9,45222902,45212573,10329,22403625,22399413,4212,138628,138628,0,1082052,1082055,-3,50,🟡 可能有广告
9,206776,蛋仔派对,7.8,40572899,40563006,9893,38804822,38795647,9175,50651,50659,-8,249499,249501,-2,50,🟡 可能有广告
10,2301,王者荣耀,5.0,53651354,53643017,8337,98430327,98414866,15461,371960,371955,5,4327,4327,0,15,🟢 自然增长为主
11,221062,重返未来：1999,7.3,10995866,10987691,8175,6320199,6318427,1772,56022,56017,5,1624142,1624148,-6,25,🟢 自然增长为主
12,176937,金铲铲之战,6.4,16037174,16029491,7683,30515855,30505946,9909,38852,38844,8,1310824,1310826,-2,0,✅ 自然增长
13,928422,心动的公寓,8.6,49339,41728,7611,47055,39807,7248,102,92,10,0,0,0,0,✅ 自然增长
14,12492,阴阳师,7.4,14377739,14370177,7562,5193963,5190546,3417,59402,59396,6,9636,9636,0,15,🟢 自然增长为主
15,234280,鸣潮,7.1,23653056,23645496,7560,13453093,13450487,2606,155670,155670,0,4395772,4395794,-22,60,🟡 可能有广告
16,760944,魂坠深境,8.7,420455,413071,7384,381766,374886,6880,8154,8023,131,72978,72982,-4,0,✅ 自然增长
17,714123,超自然行动组,7.0,18368345,18361012,7333,12737134,12733506,3628,41538,41537,1,2806,2807,-1,30,🟢 自然增长为主
18,239372,燕云十六声,7.1,15256299,15249289,7010,10635917,10632653,3264,39382,39368,14,2167781,2167799,-18,0,✅ 自然增长
