rank,id,title,score,download_count,prev_download_count,new_downloads,fans_count,prev_fans_count,new_fans,review_count,prev_review_count,new_reviews,reserve_count,prev_reserve_count,new_reserves,ad_score,ad_level
1,43639,我的世界：移动版,6.5,67490162,67382313,107849,39527473,39479540,47933,124430,124318,112,473139,473139,0,0,✅ 自然增长
2,281223,诡秘之主,8.0,1708813,1647436,61377,2868890,2836517,32373,32605,30752,1853,2273464,2274568,-1104,0,✅ 自然增长
3,165287,Phigros,9.5,54494064,54432901,61163,18434717,18410291,24426,104769,104729,40,49397,49397,0,25,🟢 自然增长为主
4,45213,心动小镇,8.6,60576361,60534326,42035,39352812,39336754,16058,247401,247198,203,2402823,2402839,-16,0,✅ 自然增长
5,206776,蛋仔派对,7.8,40127010,40091560,35450,38317181,38272427,44754,49977,49905,72,249522,249524,-2,0,✅ 自然增长
6,815993,TapAim,7.1,4337745,4304817,32928,3099548,3077688,21860,1283,1272,11,29521,29521,0,15,🟢 自然增长为主
7,58881,香肠派对,8.6,274874331,274843941,30390,43270928,43263201,7727,730893,730866,27,850338,850338,0,25,🟢 自然增长为主
8,168332,原神,7.9,91712515,91689220,23295,38794072,38783293,10779,505782,505725,57,3114761,3114765,-4,0,✅ 自然增长
9,241790,Phigrim（TapTap测试版）,8.0,4817658,4796365,21293,3106324,3093198,13126,4783,4770,13,374902,374902,0,15,🟢 自然增长为主
10,892953,高三最后300天,9.4,397310,376101,21209,385748,365146,20602,2151,2069,82,0,0,0,0,✅ 自然增长
11,714123,超自然行动组,7.1,18079110,18058828,20282,12560497,12545540,14957,40110,40000,110,2808,2808,0,0,✅ 自然增长
12,62448,光·遇,7.9,44874209,44854618,19591,22239244,22227756,11488,137934,137910,24,1082081,1082085,-4,0,✅ 自然增长
13,714119,异环,7.1,8401067,8382416,18651,9315527,9307754,7773,62930,62902,28,6287534,6287695,-161,0,✅ 自然增长
14,330259,三角洲行动,5.5,20780869,20763001,17868,34191860,34146855,45005,51496,51395,101,3624203,3624220,-17,0,✅ 自然增长
15,234280,鸣潮,7.1,23407261,23390571,16690,13364199,13357698,6501,155214,155172,42,4396347,4396381,-34,5,✅ 自然增长
16,852992,大侠闯天下,7.4,28161,12454,15707,69144,60955,8189,325,228,97,55932,56027,-95,0,✅ 自然增长
17,2301,王者荣耀,5.0,53403214,53387566,15648,97802302,97754892,47410,371268,371235,33,4327,4327,0,0,✅ 自然增长
18,884591,变色龙躲猫猫,8.6,504068,489986,14082,364041,353869,10172,1211,1157,54,9106,8829,277,0,✅ 自然增长
19,722210,无畏契约：源能行动,7.7,8475983,8461906,14077,16903580,16870781,32799,18247,18214,33,3843738,3843761,-23,0,✅ 自然增长
20,278604,米加小镇世界,7.5,10346668,10332722,13946,4897325,4889772,7553,19706,19685,21,0,0,0,0,✅ 自然增长
21,224267,崩坏：星穹铁道,7.5,32402669,32388728,13941,19625002,19619698,5304,130031,130003,28,4294241,4294264,-23,5,✅ 自然增长
22,239372,燕云十六声,7.1,15025437,15011698,13739,10523150,10515910,7240,38884,38849,35,2168220,2168236,-16,0,✅ 自然增长
23,49995,第五人格,7.3,30046535,30033385,13150,22688964,22678712,10252,94641,94617,24,1531333,1531334,-1,0,✅ 自然增长
24,4,地铁跑酷,6.9,19030290,19018264,12026,17319499,17306978,12521,14362,14353,9,0,0,0,15,🟢 自然增长为主
25,798699,完蛋！我被男同学包围了,8.7,314758,302880,11878,346097,334890,11207,1720,1699,21,6214,6120,94,0,✅ 自然增长
26,223265,初音未来：缤纷舞台,7.8,5771620,5760247,11373,4191267,4185044,6223,13323,13306,17,1323587,1323597,-10,0,✅ 自然增长
27,884085,花掉马斯克的金钱,7.5,254547,243314,11233,250309,239289,11020,148,144,4,0,0,0,15,🟢 自然增长为主
28,54031,植物大战僵尸2,6.1,15479636,15468940,10696,10029833,10020590,9243,25772,25733,39,0,0,0,0,✅ 自然增长
29,70056,和平精英,7.1,55401356,55390963,10393,84640848,84598874,41974,197790,197777,13,2231622,2231622,0,0,✅ 自然增长
30,7054,迷你世界,3.8,17181644,17171360,10284,19435728,19411892,23836,119253,119224,29,796,796,0,0,✅ 自然增长
31,234493,绝区零,6.7,17712651,17702787,9864,14039643,14035379,4264,114131,114113,18,7222707,7222761,-54,0,✅ 自然增长
32,77045,我的家长,6.2,183236,173492,9744,3058232,3050185,8047,23611,23583,28,2699882,2699904,-22,0,✅ 自然增长
33,176937,金铲铲之战,6.5,15823968,15814566,9402,30242904,30230580,12324,38420,38400,20,1310870,1310871,-1,0,✅ 自然增长
34,34751,元气骑士,8.6,38297180,38287836,9344,20557169,20551353,5816,147977,147950,27,28381,28381,0,0,✅ 自然增长
35,903194,诡世：你的星座决定你的异能,9.3,23449,14286,9163,21818,13161,8657,135,79,56,0,0,0,0,✅ 自然增长
36,767047,超人飞行模拟器,5.3,232058,223133,8925,210610,203187,7423,225,219,6,6853,6853,0,15,🟢 自然增长为主
37,171957,练枪皇帝,7.4,4325396,4316953,8443,3335435,3329525,5910,1620,1618,2,64,64,0,30,🟢 自然增长为主
38,827946,攀爬动物,8.8,1699327,1690990,8337,1233553,1228098,5455,3653,3641,12,78,78,0,0,✅ 自然增长
39,378464,菜鸡梦想家,8.8,337083,328894,8189,537825,536167,1658,5258,5212,46,505101,505223,-122,0,✅ 自然增长
40,194610,泰拉瑞亚,8.9,18474532,18466362,8170,8138366,8136183,2183,116048,116007,41,1266715,1266717,-2,0,✅ 自然增长
41,755604,遗忘之海,6.4,1473640,1465564,8076,2110235,2107536,2699,8698,8687,11,1553317,1553459,-142,5,✅ 自然增长
42,838479,单机推理杀,9.7,754151,746573,7578,667947,661145,6802,1977,1968,9,0,0,0,0,✅ 自然增长
43,247977,再玩亿关,9.2,5669257,5661846,7411,3928194,3923142,5052,11824,11809,15,0,0,0,0,✅ 自然增长
44,70253,明日方舟,8.1,34015120,34007871,7249,12536370,12532773,3597,196327,196318,9,576080,576081,-1,0,✅ 自然增长
45,809320,后室：深入探索,7.8,1271413,1264590,6823,1067887,1062214,5673,1741,1732,9,64586,64309,277,0,✅ 自然增长
46,227077,猛鬼宿舍,5.7,6916910,6910255,6655,3827725,3823132,4593,8920,8916,4,13691,13691,0,15,🟢 自然增长为主
47,720041,潜水员戴夫,8.9,2484102,2477480,6622,3077401,3072559,4842,10677,10659,18,1535387,1535414,-27,0,✅ 自然增长
48,12492,阴阳师,7.4,14059686,14053121,6565,5073278,5071017,2261,59238,59230,8,9637,9637,0,5,✅ 自然增长
49,232326,明日方舟：终末地,6.1,6053428,6046920,6508,6976581,6973507,3074,94214,94184,30,4439036,4439112,-76,0,✅ 自然增长
50,256335,土豆兄弟,6.9,5318618,5312209,6409,4052031,4048985,3046,6743,6709,34,394999,395006,-7,0,✅ 自然增长
51,656640,我独自生活,9.0,3228422,3222085,6337,2752691,2747344,5347,9191,9175,16,119412,119412,0,0,✅ 自然增长
52,733908,失控进化,7.4,1764980,1758785,6195,4867992,4859580,8412,15368,15359,9,3156919,3156993,-74,0,✅ 自然增长
53,716987,追迹迷城,9.4,183697,177864,5833,153823,149531,4292,1770,1727,43,39476,39486,-10,0,✅ 自然增长
54,747818,重返校园,5.8,1785921,1780278,5643,1597526,1593128,4398,1568,1564,4,118689,118646,43,15,🟢 自然增长为主
55,130651,战双帕弥什,8.1,18298212,18292612,5600,7938799,7937003,1796,139457,139451,6,1091193,1091195,-2,5,✅ 自然增长
56,751029,我要当老祖,7.6,670900,665309,5591,510406,506380,4026,2375,2372,3,39650,39654,-4,15,🟢 自然增长为主
57,256328,海底大猎杀,5.0,4973585,4968007,5578,3396648,3392773,3875,3195,3189,6,0,0,0,0,✅ 自然增长
58,191385,逆水寒,7.3,15111801,15106244,5557,10337098,10333743,3355,48413,48407,6,1775626,1775635,-9,0,✅ 自然增长
59,712249,手办模特,8.4,5023342,5017920,5422,4124571,4120210,4361,2417,2414,3,152850,152850,0,15,🟢 自然增长为主
60,397030,超级收纳馆2,4.5,5754587,5749179,5408,4224849,4221108,3741,3192,3189,3,42390,42381,9,15,🟢 自然增长为主
61,316964,蔚蓝档案,8.5,6588514,6583321,5193,3833014,3830084,2930,21769,21761,8,877492,877494,-2,0,✅ 自然增长
62,240388,小小梦魇,8.6,1489251,1484160,5091,2384468,2381023,3445,3639,3634,5,1470367,1470388,-21,15,🟢 自然增长为主
63,2247,火影忍者,6.0,15097870,15092928,4942,26448172,26433532,14640,66517,66472,45,3,3,0,0,✅ 自然增长
64,7698,可口的比萨,7.3,4673655,4668725,4930,3652005,3649112,2893,12625,12620,5,160703,160707,-4,0,✅ 自然增长
65,913692,七宗罪与七美德测试,7.8,10044,5182,4862,9731,5019,4712,29,16,13,0,0,0,0,✅ 自然增长
66,215836,车祸模拟器,4.4,3603593,3598789,4804,2218086,2215076,3010,2110,2109,1,0,0,0,30,🟢 自然增长为主
67,2334,滚动的天空,7.6,6742753,6737964,4789,3793393,3789566,3827,14434,14432,2,336,336,0,15,🟢 自然增长为主
68,267034,Simple,8.6,477486,472746,4740,301747,300459,1288,1777,1777,0,181928,181926,2,40,🟡 可能有广告
69,860950,翡翠经营模拟器,8.9,894944,890229,4715,819904,815840,4064,1763,1752,11,0,0,0,0,✅ 自然增长
70,737935,超市经理模拟器,8.4,2817061,2812429,4632,1996644,1993513,3131,22811,22769,42,0,0,0,0,✅ 自然增长
71,900069,古玩人生,9.1,30070,25570,4500,27957,23763,4194,179,155,24,0,0,0,0,✅ 自然增长
72,188212,洛克王国：世界,7.3,6630299,6625892,4407,11051292,11044061,7231,70761,70748,13,3896718,3896792,-74,0,✅ 自然增长
73,235098,五子棋（TapTap测试版）,7.4,4232503,4228153,4350,3113261,3109808,3453,5154,5146,8,968,968,0,0,✅ 自然增长
74,899155,逃出后室,7.0,49226,44909,4317,48243,44028,4215,50,46,4,0,0,0,15,🟢 自然增长为主
75,761143,奥术扳机,8.5,307608,303345,4263,280218,276610,3608,615,610,5,31488,31489,-1,0,✅ 自然增长
